id,title,ingredients,steps
d14e0cf1-6613-473e-a1e8-21a8c22e6192,Receta Croquetún por: Aura Leones Rodriguez,1 papa grande (4 croquetas). 1 lata de atún en aceite de oliva. 1/2 cebolla blanca. 100gr cilantro. 2 huevos. C/N Miga de pan o 2 panes de sal rallados  . Salsa rosada. 1 pimentón rojo. 1 pimentón verde. Vinagre blanco. Aceite C/N. Sal C/N. Agua C/N,"Pelar las papas, lavar, cortar en cuadritos. Poner a hervir agua suficiente. Cuando el agua este hirviendo agregar sal al gusto y las papas picadas. Dejar cocinar a fuego medio hasta que estén cocidas. Triturar las papas cocidas como si se fuera a hacer puré, deben quedar totalmente trituradas, sin ningún grumo. En un bowl mezclar la papa hecha puré, el atún, 1/2 cebolla blanca picada en cuadritos finos, cilandro al gusto, y sal al gusto. Revolver hasta conseguir que todo quede bien mezclado. Con la mezcla anterior armar las croquetas en forma de Kibbeh. Apanar las croquetas, pasándolas por los siguientes ingredientes (importante que se respete el orden): harina de trigo, luego por los huevos batidos y luego por la miga de pan. En un sartén antiadherente calentar un chorrito de aceite. Cuando el aceite este caliente, dejar a fuego medio y asar las croquetas; voltear para que no se queme ningún lado hasta que estén completamente doradas."
e76869fb-9a8e-4d42-8310-8bd03883dbff,Alsaccienne de atún y papas,2 Latas de lomitos de atún Van Camp´s. 2 Cucharadas de cebolla picada. 2 Cucharadas de pimentón picado. 2 Tasas de papas en tajadas cocidas. 2 Tasas de queso blanco rallado. 2 Cucharadas de mantequilla. 2 Huevos duros partidos. 2 Cucharadas de harina. 2 Tasas de leche. 1 cucharada de romero picado. Sal y pimienta al gusto.,"Separe el aceite del atún. En una sartén ponga el aceite del atún y la mantequilla, y frí­a la cebolla y el pimientón. Agregue poco a poco la harina, sal y pimienta. Gradualmente mezcle la leche, revolviendo constantemente. Cocine hasta que espese sin dejar de revolver, agregue el romero y el queso. En un molde engrasado ponga una capa de papas, de huevo y otra de atún y pausadamente verter la salsa de queso. Lleve al horno precalentado a 350°C durante 30 minutos."
ac545611-ad61-4c06-8c15-1277d4bd6168,Patacones con sardinas,1 Lata de Sardinas Van Camps en aceite. 1 Plátano verde. 1 Pimentón rojo. 1 Pimentón verde. 2 Cucharadas de mayonesa. 1 Cucharadita de mostaza. 1 Cucharadita de jugo de limón. 1 Taza de hojas de perejil finamente picado. Aceite para freír,"Caliente el aceite a fuego medio. Corte el plátano en troncos de 6 cm. Frí­alos hasta que estén blandos, escurra y entre una bolsa aplánelos. Luego suba el fuego y fríalos hasta que tuesten. Mientras tanto ponga los pimentones directo sobre la estufa hasta que queden quemados. Métalos en una bolsa plástica durante 5 minutos, saque y pele bajo el chorro de agua. Corte en tiritas. Prepare la salsa mezclando la mayonesa, mostaza, jugo de limón y perejil. Sobre los patacones ponga los pimentones, las sardinas y rocíe la salsa encima."
c15f7de4-0cf6-4c2e-8524-d7c08d6388a1,Arepas con Sardinas,1 Lata de Sardinas en Aceite Van Camp’s. 4 Arepas. 4 Tajadas de queso doble crema. 1 Taza de hogao caliente,"Abra las Sardinas y escurra. Caliente las arepas por ambos lados, añada una tajada de queso a cada arepa y deje que se derrita un poco. Agregue una poco de hogao, las sardinas y cubra con más hogao. Sirva caliente."
0fd3e356-06a5-42a5-b3f8-6ab7eeaf82a6,Ensalada de aguacate,2 latas de atún Van Camp’s en Aceite con Jugo de Limón. 2 aguacates maduros grandes cortados en cubos. 2 pepinos cohombro cortados en cubos. 2 tomates chontos cortados en cubos de 1 por 1. 12 hojas de lechuga romana (para el montaje). Zumo y ralladura de 2 limones. 4 cucharadas de aceite de oliva. Sal y pimienta rosada al gusto. Ingredientes para la salsa:. 1 cucharada de mostaza dijon. 1 cucharada de mostaza (corriente). ½ taza de crema de leche light,"Mezclar delicadamente todos los ingredientes en un recipiente hondo, incluyendo los de la salsa. Montaje: Montar sobre las hojas de lechuga justo antes de servir."
a104c7b6-3042-481c-8c2f-098ba53d2f7a,Ensalada de atún y conchita,1 Lata de Atún Van Camp's Light. 1 Taza de pasta cocinada (conchitas). 1 Taza de yogurt natural. 1 Taza de arveja de tarro. 1 Cubo de caldo de gallina. 2 Cucharadas de apio finamente picado. 1 Cucharadita de mostaza. 1 Cucharadita de cilantro finamente picado,"En un recipiente hondo mezclar los lomitos de atún con la pasta, el apio y las alverjas. Luego mezclar con la siguiente salsa Desatar el caldo de gallina en 1 de taza de agua caliente. Dejar enfriar y mezclarlo con el yogurt y la mostaza. Espolvoree el cilantro."
08defcb9-2b1f-4570-bda2-812dcc654c81,Rollo de papa con sardinas,1 lata de sardinas Van Camp´s en tomate . 5 papas pastusas . 3 cucharadas de aceite . zumo de 1 limón . 2.5 cucharadas de mayonesa . Sal al gusto,"Recetas Van Camp's. Rollo de papa con sardinas. Pelar y cocinar las papas en agua con sal hasta que estén suaves. Escurrir y desmenuzar hasta formar un puré. Añadir sal, aceite y el zumo de limón al puré. Cubrir una esterilla para sushi con alusa plastica y humedecer con aceite. El puré de papa lo entendemos en forma de rectángulo. En un recipiente aparte, poner la lata de sardinas Van Camp's deshuesadas y trituradas. Esparcir las sardinas Van Camp's sobre el puré. Agregar un poco de mayonesa. Enrollar con la ayuda de la esterilla para sushi. Refrijerar en la nevera por unas horas. Sacar la alusa y cortar en pequeños trozos. Descubre todo el sabor de las sardinas Van Camp's ideal para una tarde de amigos."
0616efaf-28bd-4f1a-8ee2-8e39f46014b5,Rollitos de queso feta y atún,8 hojas de pasta brick. 1 lata de atún Van Camp’s. 250 gramos de queso feta. 2 huevos. hojas de menta. aceite de oliva,"Desmenuza el atún y el queso en un recipiente, al que le añadirás el huevo y las hojas de menta. Unta los rolls con aceite de oliva y coloca una Cucharada del relleno. Doblar por la mitad, enrollar y calentar en una sartén con aceite."
17de0d18-f29b-4c8a-b03b-2c78bf1f9a69,Instrucciones para preparar Tallarines marineros,2 Latas de Atún Van Camp’s en aceite. 1 Libra de tallarines. 4 Cucharadas de aceite de oliva. 1 Diente de ajo. ½ Taza de puré de tomate. 1 Taza de champiñones cortados a la mitad. 1 Taza de calabacín (zuchini) verde y amarillo cortado en medias rodajas. 1 Taza de zanahoria cortada en julianas. ½ Taza de apio cortado en julianas. 1 Cucharada de albahaca fresca picada (opcional). Sal y pimienta al gusto,"Cocinar los tallarines en abundante agua con sal y un poco de aceite. Cuando estén al dente retire del fogón y escúrralos. En la mitad del aceite, sofría el ajo y retire. En el mismo sartén dore las zanahoria durante 3 minutos, agregue el apio y deje 2 minutos más. Añada los calabacines y por último los champiñones. Agregue el puré de tomate a las verduras, el atún en trozos, salpimiente y añada la albahaca. Sirva los tallarines cubiertos con la salsa de atún caliente."
355ecf3d-bf21-44a6-ae07-31fa795d6555,Hamburguesa de atún,3 Latas de Atún Van Camp’s en Aceite. 1 Taza de miga de pan2 Huevos. 3 Cucharadas de perejil finamente picado. 2 Cucharadas de aceite6 Panes para hamburguesa. 6 Hojas de lechuga. 6 Rodajas de tomate. 1 Cebolla cabezona blanca pelada y cortada en rodajas. Pimienta al gusto,"Mezcle el atún Van Camp's con la miga de pan. Agregue los huevos uno por uno, el perejil, aceite y la pimienta. Amase hasta que se incorporen bien los ingredientes. Forme las hamburguesas y aselas por ambos lados hasta que doren. Por último, arme la hamburguesa de la siguiente manera: coloque una tajada de pan, una hoja de lechuga, la rodaja de tomate, la hamburguesa y la cebolla Cubra con la tapa de pan restante."
db0094ac-a627-492b-98e7-feaa1c32e945,Atún a la criolla,"3 Latas de Atún Van Camp's en Aceite. ½ Taza de cebolla larga finamente picada. ½ Taza de cebolla cabezona blanca, pelada y finamente picada. 2 Cucharadas de pimentón rojo finamente picado. 1 Taza de tomate maduro, pelado, sin semilla y finamente picado. Sal, pimienta y ají al gusto","Sofrí­a en el aceite la cebolla larga, la cebolla cabezona, el pimentón y el tomate. Salpimiente. Agregue los Lomitos de atún Van Camp's y deje cocinar a fuego lento por 2 minutos. Sirva sobre arepa o patacones."
6bb3aa37-be5a-43fe-b3d4-eb98a52a307b,Sopa de tomate con atún,"2 Latas de Atún Van Camp’s en Agua. 2 Cucharadas de mantequilla1 Diente de ajo picado. 1 Cebolla cabezona blanca, pelada y finamente picada. 2 Tomates maduros, pelados y cortados en cuadritos. 1 Calabacín lavado y picado en cuadritos1 Zanahoria mediana, pelada y cortada en cuadros. ½ Sobre de crema de tomate5 Tazas de agua. ½ Taza de pasta en forma de conchitas. 2 Cucharadas de queso parmesano (opcional). Sal y pimienta al gusto.","En una olla al fuego, derrita la mantequilla y sofrí­a el ajo, la cebolla, los tomates, el calabacín y la zanahoria. Aparte, licue la crema de tomate con el agua. Incorpore la crema de tomate a las verduras junto con los Lomitos de atún Van Camp's y las conchitas. Deje hervir revolviendo continuamente. Revise el sabor y salpimiente si es necesario. Continúe la cocción a fuego bajo por 15 minutos aproximadamente. Sirva caliente en cazuelas con el queso parmesano espolvoreado por encima. Acompañe con pan fresco."
69950207-772e-45b2-948e-2e2e5634e65d,Atún al curry,2 Latas de Atún Van Camp’s en aceite. 2 Cucharadas de cebolla cabezona. 1 Cucharada de curry. 2 Cucharadas de harina de trigo. 1 Cubo de caldo de pollo. 1 Taza de apio picado. 1 Taza de yogurt sin dulce. 2 Cucharadas de perejil picado. ½ Taza de nueces o maní. 1 Copa de vino (opcional). Sal y pimienta al gusto,"En un sartén grande sofría en 3 cucharadas del aceite de atún la cebolla picada, agregue el curry, la sal y la pimienta. Añada la harina poco a poco, revolviendo continuamente. Disuelva el cubo de caldo de pollo en dos tazas de agua y agréguelo al sartén. Incorpore los Lomitos de atún, el yogurt, el apio, y el perejil picados. Adicione el vino. Deje conservar unos minutos, añada las nueces o maní y sirva caliente."
a5847c50-d78d-4ac4-adc1-f3788f4d8d4c,Paté de atún,1 Lata de Atún Van Camp’s en Aceite de Oliva. 1 Cucharadita de cebolla cabezona blanca finamente picada1 Cucharadita de pimentón finamente picado. 1 Cucharadita de apio finamente picado. 1 Cucharadita de cilantro finamente picado. 1 ½ Cucharadas de mayonesa. ½ Sobre de gelatina sin sabor disuelta en un poquito de agua fría. 1 Cucharada de alcaparras picadas,"Mezcle muy bien el contenido de la lata de los lomitos de atún Van Camp's con la cebolla, el pimentón, el apio, el cilantro y la mayonesa. Reserve. Aparte, en una olla a fuego medio caliente la gelatina e incorpore a la mezcla anterior. Revuelva. Vierta en un molde y lleve al refrigerador por 20 minutos aproximadamente. Acompañe con galletas saladas."
7ee17fed-1d95-459c-b2f9-d3760a09dc6c,Melón con atún,3 Latas de Atún Van Camp’s en agua. 3 Melones pequeños redondos. 1 Taza de yogurt sin dulce. 1 Cucharada de hierbabuena picada. ½ Taza de salsa de tomate. 2 Cucharas de jugo de limón. Hojas de lechuga para decorar. Sal y pimienta al gusto,"Lave y parta por la mitad dos melones. Quítele las pepas. El tercer melón restante córtelo en cuadros y mézclelo con el atún Van Camp's. Revuelva el yogurt, hierbabuena y la salsa de tomate, añada poco a poco el jugo de limón, la sal y la pimienta. Coloque en cada mitad del melón la mezcla de los Lomitos de atún con los cuadros de melón. Vierta la salsa preparada sobre cada uno de ellos. Sí­rvalos decorados con hojas de lechuga."
8d89ea0d-293d-4484-8fbf-55293cf2e7e0,Receta fácil de Ensalada real,2 Latas de Atún Van Camp´s en agua. 4 Tazas de espinaca picada. 1 Taza de tomate cherry cortados a la mitad. 1 Taza de coliflor cocido y cortado en tajadas. 3 Tazas de lechuga partida en trozos. ½ Taza de aceitunas negras. ½ Taza de mayonesa. 1 Aguacate maduro y pelado. 1 Cucharada de jugo de limón. 1 Cucharada de leche. 1 Cucharada de cilantro. Sal al gusto,"En una ensaladera grande coloque las espinacas, tomates cherry, la lechuga y el atún. En la licuadora bata la mayonesa, el aguacate, el jugo del limón, la leche, el cilantro y la sal al gusto. Bañe con esta salsa y sirva sobre la ensalada."
6e4271e8-dd15-4dfd-bb00-8a0dd7f7bafc,Salsa y dip de atún,2 Latas de Atún Van Camp’s en aceite. 2 Cucharadas de cebolla cabezona picada. 1 Cucharada de perejil. 1 Cucharada de cilantro. 2 Cucharadas de mayonesa. 1 Cucharada de pimentón picado. 3 Cucharadas de jugo de limón. Ají al gusto. 1 Lata de Atún Van Camp’s en aceite. 3 Cucharadas de queso crema. ½ Taza de crema de leche. 1 Cucharada de jugo de limón. 3 Cucharadas de cebolla cabezona finamente picada. ½ Taza de aceitunas picadas. 1 Cucharadita de cebollín picado. Sal y pimienta al gusto,"Revuelva la cebolla, el perejil, el cilantro, la mayonesa y el pimentón finamente picados con los Lomitos de Atún Van Camp’s y 2 cucharadas de su aceite. Agregue el limón y el ají. Deje conservar unos minutos y sirva con galletas, tostadas o pasabocas. Mezcle todos los ingredientes, deje conservar y sirva acompañado de tronquitos de vegetales (zanahoria, apio, coliflor, brócoli) sin cocinar."
1d3f3379-b3c2-4b86-ab0e-2c1204dab455,Como preparar Ensalada Hawaiana,2 Latas de Atún Van Camp’s en agua. 1 Lata de piña cortada en cubitos. 3 Tallos de apio picado. 1 Pimentón rojo picado. 1 Taza de queso doble crema cortado en cuadros. 2 Cucharadas de salsa Bar-B-Q. 1 Cucharada de mostaza. 2 Cucharaditas de orégano picado. 2 Cucharadas de vinagre. Sal y pimienta. Hojas de lechuga,"Mezcle los lomitos de atún Van Camp's, la piña, el apio, el pimentón y el queso cortado en cuadros con la salsa (BBQ, mostaza, orégano, vinagre, sal y pimienta), hasta que se incorporen todos los ingredientes. Sirva la ensalada con la salsa sobre hojas de lechuga."
70fe40e3-a3bf-4b73-974d-01c45b8c529f,Indios de atún,2 Latas de Atún Van Camp’s. 1 Taza de queso doble crema rallado. 2 Huevos. ½ Taza de harina de maíz. 12 Hojas grandes de repollo. 2 Tazas de Leche. 1 Taza de salsa de tomate. Sal al gusto,"Mezcle el queso, los huevos, la harina de maí­z y la sal. Si la mezcla queda seca, agregue otro huevo. Sobre las hojas de repollo ya cocidas, coloque la preparación anterior y los Lomitos de atún Van Camp's. Enrolle formando un envuelto. En un sartén ponga los indios en la leche a fuego lento, tape y deje cocinar. Sirva con salsa de tomate."
744d10f3-ea86-4d78-94c4-b6fbd93fc6ce,Pie de vigilia,INGREDIENTES PASTA PIE. 1 Taza de harina de trigo. 4 Cucharadas de margarina. 1 Huevo. 1 Cucharada de azúcar. Sal al gusto. INGREDIENTES RELLENO. 3 Latas de Atún Van Camp’s en agua. ½ Taza de crema de leche. 3 Huevos. 2 Cucharadas de mostaza. 1 Cucharada de perejil picado. 1 Cebolla cabezona picada. 1 Pimentón rojo picado. 1 Taza de champiñones cortados a la mitad. ½ Taza de queso rallado. 1 Cucharada de mantequilla. Sal y pimienta al gusto,"PREPARACIÓN PASTA PIE Forme una pasta uniforme con los ingredientes. Refrigere 5 minutos. Extiéndala sobre el molde y lleve al horno precalentado a 350 °C por 10 minutos. PREPARACION RELLENO En una olla saltee la cebolla y el pimentón en la mantequilla y agregue los champiñones. Aparte bata la crema de leche, los huevos, la mostaza, el perejil. Agregue esta mezcla a la olla. Adicione el Atún Van Camp´s y vierta sobre el molde previamente preparado. Hornee en el molde 20 minutos a 350°C."
8a26b4e2-d4dc-4998-b4a8-70b858b0ed7f,Instrucciones para preparar Albóndigas mediterráneas,2 Latas de Atún Van Camp´s en aceite. 1 Rama de cebolla larga finamente picada. 1 Rama de perejil finamente picado. 1 Cucharada de mostaza. 1 Huevo. ½ Taza de miga de pan. INGREDIENTES PARA LA ISLA DE TOMATE. 4 Cucharadas de aceite. 1 Cebolla cabezona picada finamente. 1 Pimentón finamente picado. 2 Dientes de ajo finamente picados. 1 Tomate pelado y picado. 4 Cucharaditas de pasta de tomate. ½ Taza de agua. ½ Taza de queso rallado,"Mezcle el atún con el resto de ingredientes y la miga de pan necesario para formar una masa consistente. Forme bolitas y fría delicadamente en abundante aceite hasta que estén ligeramente doradas. Escurra y reserve. Prepare la salsa sofriendo en el aceite caliente, la cebolla, el ajo y el pimentón. Añada el tomate, la pasta de tomate y el agua. Deje hervir a fuego lento y ponga las albóndigas, ya fritas, en la salsa dejándola que se reduzca. Esparza el queso por encima al servir."
5e4b34e3-b2fd-4b9d-8645-43926d5c208f,Como preparar Atún oriental,"2 Latas de Atún Van Camp´s en agua. 2 Ramas de apio picadas en julianas. 1 Taza de guisantes cortados en tiras. 2 Pimentones picados en julianas. 2 Zanahorias picadas en julianas. 1 Cebolla cabezona cortada en julianas. 2 Cucharadas de ajonjolí. ½ Taza de salsa de soya. ½ Taza de aceite. Sal, pimienta, jengibre","Caliente el aceite y saltee uno por uno los vegetales hasta que se hayan dorado un poco. Mézclelos todos, añada la salsa de soya y los condimentos. Cocine unos minutos más. Finalmente mezcle con el atún, revuelva suavemente y espolvoree el ajonjolí­ por encima."
d45e352a-26dc-4b0e-b23b-ef28c6c9c31d,Instrucciones para preparar Arroz cervecero,"2 Latas de Atún Van Camp’s en aceite. 2 ½ Tazas de arroz. 2 ½ Tazas de agua. 1 Lata de cerveza. 2 Cucharadas de cebolla larga finamente picada. 1 Pimentón rojo cortado en tiras delgadas. 1 Taza de raíces chinas lavadas. 15g de aceitunas verdes sin pepa, cortadas. 125 g de aceitunas negras sin pepa, cortadas. Sal al gusto","Sofría la cebolla y el pimentón en el aceite de las Latas de atún Van Camp's. Agregue la cerveza, el agua y la sal. Deje hervir y añada el arroz previamente lavado. Deje secar, baje el fuego y tape por 20 minutos. Incorpore el atún, las raí­ces chinas y las aceitunas. Mezcle todo y cocine por 10 minutos más. Sirva caliente."
158f4ff3-6b70-4070-9402-a3e5a2412850,Instrucciones para preparar Pizza napolitana,2 Latas de Atún Van Camp’s en aceite. 1 Mezcla de masa para pizza. 2 Cucharadas de aceite de oliva. 1 Diente de ajo finamente picado. 1 Tomate pelado y picado en trozos. 4 Cucharadas de salsa o pasta de tomate. 2 Cucharaditas de orégano. 1 Cebolla cabezona cortada en rebanadas. 10 Tomaticos cherry cortados a la mitad. ½ Libra de queso mozarella rallado. Sal y aceite de oliva al gusto,"Con la ayuda de un rodillo, extienda la masa sobre una superficie enharinada, ponga sobre una lata engrasada y pínchela con un tendedor. En una sartén caliente la mitad del aceite y dore el ajo, agregue el tomate picado, pasta de tomate, sal y la mitad del orégano. Vierta esta salsa sobre la masa de la pizza. En una sartén sofrí­a la cebolla con el aceite restante, agregue los tomaticos y finalmente el atún en trocitos. Deje un minuto. Esparza el queso sobre la masa de la pizza, encima la mezcla de atún y espolvoree el orégano restante. Lleve al horno precalentado a 400º F durante 20 minutos."
1d0906a2-2250-47aa-8f9b-c8c05fbc3972,Ceviche de atún,2 Latas de Atún Van Camp’s en agua. 2 Cebollas cabezonas moradas peladas y cortadas en julianas. 2 Pimentones rojos cortados en tiras. El jugo de 2 limones grandes. El jugo de 2 naranjas. 1 Cucharada de cilantro. ½ Taza de salsa de tomate. 1 Frasco pequeño de pasta de tomate. Ají y sal al gusto,"La noche anterior deje la cebolla, el pimentón y el cilantro entre el jugo de los limones y las naranjas. Al día siguiente escurra la cebolla y el pimentón. Añada los Lomitos de Atún y mezcle. Agregue la salsa de tomate, la pasta de tomate, la sal y el ají. Deje conservar unos minutos más y sirva acompañado con galletas de soda."
d94e1261-ef4a-4eff-978b-3d14dda2dceb,Receta fácil de Arroz gratinado,2 Latas de Atún Van Camp’s en agua. 2 Cucharadas de margarina. 2 Cucharadas de cebolla cabezona finamente picada. 2 Cucharadas de harina de trigo. 2 Tazas de leche. 1 Taza de crema de leche. 2 Tazas de arroz preparado. 3 Tomates pelados tajados. ½ Libra de queso doble crema tajado. 2 Huevos batidos. ½ Taza de queso parmesano. Nuez moscada. Sal y pimienta al gusto,"Derrita la margarina, sofría la cebolla y agregue la harina de trigo. Aparte mezcle el arroz con el huevo, la leche, la crema de leche y los condimentos. Déjelo espesar. En la refractaria coloque por capas: el arroz, la mitad de la salsa, los tomates, el atún, el queso doble crema, y otra de arroz. Cubra con el resto de la salsa y el queso parmesano. Lleve al horno precalentado a 350°C por 10 minutos."
7ff11c8f-edbc-4188-a46d-902f4bcdcba2,Instrucciones para preparar Ensalada tricolor,"2 Latas de Atún Van Camp’s en aceite de oliva. 1 Libra de pasta de colores en forma de tornillos cocida. ½ Libra de queso doble crema cortado en cuadros. 2 Tomates cortados en cuadros y sin semilla1 Coliflor pequeño cocinado y partido. 1 Brócoli cocinado y partido. 1 Pimentón pequeño cortado en tiras delgadas. INGREDIENTES PARA LA VINAGRETA. 2 Cucharadas de aceite de los Lomitos de Atún Van Camp’s. 2 Cucharadas de vinagre balsámico. 1 Cucharada de cebolla cabezona finamente picada. 2 Cucharadas de cilantro finamente picado. 2 Huevos cocidos duros y cortados en rodajas. Sal, pimienta y azúcar al gusto","En una ensaladera mezcle la pasta, el queso, el tomate, el pimentón, los lomitos de atún, el coliflor y el brócoli precocidos. Aparte licúe el vinagre balsámico, cebolla, cilantro, sal, pimienta y azúcar. Al momento de servir, decore con las rodajas de huevo y rocíe por encima la vinagreta al gusto."
8cf67d08-f15b-4fad-92b0-5c4f49b49ee7,Como preparar Sandwich especial,3 Latas de Atún Van Camp’s en aceite. 4 Cucharadas de mayonesa. 1 Cucharada de jugo de limón. 2 Cucharadas de cebolla cabezona finamente picada. 2 Tallos de apio finamente picados. 2 Cucharadas de pepinillos encurtidos cortados en cuadros. 2 Manzanas verdes cortadas en cuadros. 6 Hojas de lechuga. 6 Pan francés. Sal y pimienta,"Mezcle bien la mayonesa, el jugo de limón, la cebolla, el apio, los pepinillos, las manzanas, agregue sal, pimienta y por último el atún. Arme el sándwich de la siguiente manera: abra el pan por la mitad, ponga la lechuga, la mezcla anterior, tape con la otra mitad del pan y sirva."
50c8664e-2d35-41a5-9386-ca3f60b00a84,Receta fácil de Estofado Acapulco,"3 Latas de Lomitos de Atún Van Camp’s. 3 Cucharadas de aceite. 2 Cebollas cabezonas picadas. 2 Dientes de ajo picados. 2 Tomates pelados, sin semillas y cortados en cuadros. 1 Frasco de mazorquitas (opcional). 4 Cucharadas de pasta de tomate. 2 Zanahorias cocinadas y cortadas en rodajas. 1 Taza de habichuelas cocinadas. Sal, pimienta, orégano y laurel","Sofrí­a en el aceite la cebolla y el ajo. Cuando esté dorado, agregue el tomate. Añada la pasta de tomate, los condimentos y un litro de agua. Cuando la salsa esté hirviendo, agregue las zanahorias, las papas, las mazorquitas y las habichuelas. Cuando la mezcla espese, incorpore suavemente los lomitos de atún. Sirva acompañado de puré de papa."
0d109cb1-af34-4cc6-ad9f-022112a32bc4,Emparedado de atún y guacamole,"1 Lata de Atún Van Camp’s en agua. 1 Aguacate pequeño pelado y triturado. 1 Tomate maduro y finamente picado. 1 Cebolla cabezona roja, pelada y finamente picada. ½ Cucharadita de ají finamente picado. 2 Cucharadas de cilantro finamente picado. 4 Tajadas de pan integral. El jugo de un limón","Mezcle el aguacate con la mitad del jugo de limón, el ají­, la cebolla, el tomate y el cilantro. Aparte agregue al atún el jugo de limón restante y mezcle. Con la ayuda de un cuchillo, unte el pan con el aceite de oliva, sal y pimienta, y tueste un poco. Arme el emparedado de la siguiente manera: tajada de pan, capa de guacamole, Lomitos de atún Van Camp's, capa de guacamole y pan."
e295065e-2a15-4e0e-bcfa-35552e8d35f4,Antipasto de atún con brócoli,2 Latas de Atún Van Camp’s en agua. ½ Libra de brócoli. ½ Libra de coliflor. ¼ Libra de habichuela. ¼ Libra de pepino cortado en rodajas. ½ Libra de pimentón rojo cortado en tiras. ½ Libra de pimentón verde cortado en tiras. 1 Cebolla cabezona blanca picada. 1 Cucharada de azúcar. 2 Cucharadas de salsa de tomate. Vinagre al gusto. Sal y pimienta al gusto,"Cocine en agua los vegetales picados, un poco de sal y azúcar por un espacio de 5 minutos. Luego sáquelos y enfrí­elos con agua con hielo. Mézclelos con la salsa de tomate, el vinagre, la sal, la pimienta y por último los lomitos de atún picados."
91a3721b-394d-4db1-bbba-cbd266bbd063,Como preparar Macarrones Marineros,2 Latas de Atún Van Camp’s en agua. 1 Libra de macarrones. 1 Cebolla cabezona finamente picada. 1 Diente de ajo finamente picado. 4 Cucharadas de aceite. 2 Tomates pelados y finamente picados. 1 Pimentón rojo cortado en tiras. 1 Pimentón verde cortado en tiras. 1 Cucharada de tomillo y laurel. ½ Cucharadita de orégano. ¼ Libra de queso parmesano,"Cocine los macarrones, en agua hirviendo con sal y aceite hasta que queden al dente. Salsa: ponga a freí­r la cebolla y el ajo en el aceite. Agregue el tomate y el pimentón. Agregue el tomillo, el laurel, el orégano, la sal y la pimienta, y por último los lomitos de atún desmenuzados con el agua del mismo atún. Mezcle la salsa con los macarrones. Rocí­e con el queso y acompañe de un buen pan francés."
41ee3910-dcc2-400d-ac93-a2afff209fbc,Tortilla de atún y espárragos,"1 Lata de Atún Van Camp´s en aceite . 3 Huevos . 1 Libra de espárragos frescos, cortados en trozos y blanqueados . 1 Cucharada de tomate picado . 2 Cucharadas de aceite . 1 Cucharada de mantequilla . Sal y pimienta al gusto","La tortilla de atún y espárragos es una receta ideal para un lunch. Blanquear los espárragos en agua caliente con un poco de sal, luego batir los huevos y mezclar con los espárragos y el tomate finamente picado y los lomitos de atún Van Camp's. Aparte untar una sartén con mantequilla y aceite, y adicionar la mezcla del huevo, tapar y dejar a fuego bajo, hasta observar seca la parte superior, luego, servir y espolvorear perejil finamente picado por encima y partir en el tamaño deseado. Es ideal para acompañar con jamón serrano y quesos maduros."
5f2f543f-7f52-4721-b1be-f78e5da2c3f1,Paella de atún,"2 Latas de Atún Van Camp´s en aceite . 2 Cebollas blancas grandes picadas . Orégano al gusto . 1 Hoja de laurel . 2 Cucharaditas de azafrán. 2 Tazas de arroz . 4 Tazas de caldo caliente . 12 Mejillones, conchas o almejas cocidos . 1 Taza de arvejas cocidas . 1 Taza de vainitas, cocidas y cortadas en trozos . 1 pimentón partido en tiras . Sal y pimienta al gusto","Paella de atún. Deliciosa preparación para un dí­a soleado y al aire libre. Verter el aceite del atún Van Camp's en una paellera, luego, saltear la cebolla y el pimentón hasta que estén tiernos pero no dorados, agregar sal, orégano, laurel, azafrán, pimienta y mezclar bien, luego, incorporar el arroz y saltearlo un poco. Adicionar el caldo caliente y dejar secar a fuego lento, agregar el atún en trozos y los mejillones, cubrir la sartén con una tapa de papel aluminio. Una vez el arroz esté listo, agregar las arvejas, las vainas; tapar durante 10 minutos más y finalmente retirar del fuego y servir. Se puede acompañar con cascos de limón al gusto, pan y una buena sangrí­a."
76a24ce8-5880-4ac3-a6ea-8a7613d2d800,Papas rellenas de atún,2 Latas de Atún Van Camp´s en aceite . 8 Papas grandes cocinadas . ½ Taza de mayonesa . ½ Taza de queso crema . 4 Cucharadas de queso holandés rallado. 4 Cucharadas de pimentón rojo picado . 4 Cucharadas de pimentón verde picado . 2 Cucharadas de perejil picado . Sal y pimienta,"Las papas rellenas de mar son una deliciosa y original receta. Una vez las papas estén cocidas, retirar una rodaja de cada una, luego, con una cuchara pequeña, hacer una cavidad para rellenarlas. Aparte preparar una salsa con mayonesa, queso crema, queso amarillo y mezclarlos bien, luego incorporar los trozos de atún Van Camp's, pimentones, perejil, sal y pimienta al gusto, mezclar hasta que todo quede bien incorporado, posteriormente, rellenar las papas con esta mezcla, calentar y servir. Es ideal como plato principal o como acompañante de una ensalada o un pescado a la parrilla."
