title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Batido de plátano con chocolate,,"['1\nPelamos los plátanos y reservamos 12 rodajitas para decorar.', '2\nEl resto del plátano pelado, troceado y junto con la leche y el azúcar, lo trituramos en un vaso alto de batidora hasta formar una crema.', '3\nA continuación añadimos el helado de vainilla y seguimos triturando hasta formar una crema homogénea y fría.', '4\nDeshacemos la cobertura de chocolate al baño maría, y con esa cobertura caliente llenamos el fondo de la copa.', '5\nSobre la crema de chocolate caliente vertemos el batido de plátano frío y decoramos con unas brochetas de plátano y virutas de chocolate.']",Valoración: 4 (5 votos),,,,,"['200 gramos de plátanos pelados.', '50 gramos de azúcar.', '½ litro de leche.', '½ litro de helado de vainilla.', '400 gramos de cobertura de chocolate negro.', 'Virutas de chocolate.']",https://www.recetasgratis.net/receta-de-batido-de-platano-con-chocolate-27791.html,,
Crema espumosa de Café,,"['1\nMezclar el azúcar con las yemas de huevo, hasta obtener una mezcla suave y homogénea.', '2\nVerter , poco a poco, el café muy caliente, removiendo continuamente.', '3\nCalentar suavemente la mezcla, removiendo sin cesar y cuando empieze a espesar, retirar del fuego, y verter en una fuente honda, volviendo a remover hasta que esté tibia.', '4\nEn este momento añadirle las claras montadas, removiendo muy suavemente.', '5\nDejar enfriar y servir.']","Valoración: 3,3 (3 votos)",,,,,"['1 Tarrina de helado de chocolate', '1 litro de leche']",https://www.recetasgratis.net/receta-de-crema-espumosa-de-cafe-27330.html,,
Piña Colada con ron blanco,,"['1\nEn un recipiente grande, vierta el contenido de la lata de crema de coco.', '2\nAñada 30 onzas de ron blanco, Añada 45 onzas de jugo de piña. Mézclelo todo.', '3\nConserver en la nevera.', '4\nAl momento de servir, agite bien el envase y sirva la bebida.', '5\nProporción de la Piña Colada: 1 parte de crema de coco, 2 partes de ron blanco y 3 partes de jugo de piña.']","Valoración: 4,2 (39 votos)",,,,,"['15 oz. crema de coco', '1/2 vaso(s) Ron blanco', '1 vaso(s) Jugo de piña']",https://www.recetasgratis.net/receta-de-pina-colada-con-ron-blanco-27062.html,,
Ponche de frutas,,"['1\nExprimir los limones.', '2\nPoner todos los ingredientes en la ponchera endulzándolos con el azúcar.', '3\nSi quedara ácida se le agrega más azúcar a la mezcla.', '4\nAgregar al final las gaseosas.', '5\nHacer el hielo en un solo bloque para que derrita lentamente.', '6\nAgregar las frutas frescas.']","Valoración: 3,6 (178 votos)",6 comensales,30m,,Dificultad baja,"['2 litros de Jugo de naranja', '1 litro de Jugo de piña', '6 unidades de Limón', '1 taza de Azúcar (200 gramos)', '1 lata de Gaseosa', '2 unidades de Fruta fresca']",https://www.recetasgratis.net/receta-de-ponche-de-frutas-27059.html,,[]
Ponche,,"['1\nCombine con anticipación el jugo de uva, el jugo de limón, el azúcar y el jugo de naranja.', '2\nAl momento de servirlo, agregue el resto de los ingredientes.']","Valoración: 3,3 (57 votos)",,,,,"['1/4 tazas Jugo de naranja', '6 tazas jugo de naranja', '12 oz agua de soda', '1 botella juego de uvas', '2 tazas azúcar', '40 oz cerveza', '1 hielo']",https://www.recetasgratis.net/receta-de-ponche-27060.html,,
Ponche crema casero,"Si no sabes cómo hacer ponche crema ahora lo tienes muy fácil gracias a RecetasGratis porque ponemos a tu disposición esta receta original de ponche crema venezolano para que puedas realizarla en casa sin ningún problema. Tan solo tienes que fijarte en los ingredientes y poner atención al paso a paso, y conseguirás un litro y medio de ponche crema casero para toda la familia. Y si quieres hacer más, tan solo agrega más cantidad de ingredientes en su proporción correcta ¡Salud!","['1\nLo primero que hay que hacer para elaborar este ponche crema casero es, en cuatro tazas de agua preparar la leche en polvo, colocar en un recipiente al fuego y empezar a calentarlo.', '2\nSobre la misma leche preparada añadir el sobre de flan y mezclar hasta que comience a hervir. Cuando empiece a hacerlo dejar por unos 5 minutos al fuego sin dejar de batir, para evitar que se derrame la mezcla del ponche crema y se queme. Luego retirar del fuego y dejar enfriar hasta su solidificación.', '3\nAl estar solido el flan se agrega en un vaso de licuadora y se licua sin parar con el fin de agregar los siguientes ingredientes: primero se vierte en el vaso la lata de leche condensada sin dejar de licuar, posteriormente se añade la crema de leche (con media lata es suficiente) y se continua licuando, y por último agregamos poco a poco el cuarto de litro de ron sin dejar de licuar.', '4\nAl observarse que la mezcla del ponche crema casero está perfectamente homogénea se deja de licuar, se envasa en una botella bien limpia y previamente esterilizada con agua caliente, se tapa el envase y se guarda en el refrigerador.Para servir el ponche crema se puede poner solo o acompañado con un poco de hielo picado. ¡Y buen provecho! \nTruco: El contenido de esta receta da para un litro y medio de ponche.']","Valoración: 4,4 (245 votos)",4 comensales,30m,,Dificultad baja,"['1 sobre de Flan', '1 lata de Leche condensada', '1 lata de Crema de leche', '7 cucharadas soperas de Leche en polvo', '¼ litro de Ron', '4 tazas de Agua (960 mililitros)']",https://www.recetasgratis.net/receta-de-ponche-crema-casero-26723.html,,"['Recetas para Navidad', 'Recetas venezolanas']"
Ponche crema tradicional,,"['1\nColoca las latas de leche condensada en una olla, el agua y las yemas de huevo. Cocina sin dejar de revolver con una cuchara de madera.', '2\nAsegúrate de que no hierva para que no se corte. Cuando espese ligeramente, retira del fuego, añade el ron y mezcla bien. Lava las botellas, primero con agua y luego con un poquito de ron.', '3\nEs muy importante que cueles la mezcla y la dejes enfriar. Embotella el ponche crema y mételas en la nevera. Sirve bien frío y disfruta de todo el sabor de la tradición venezolana.']","Valoración: 3,3 (58 votos)",,,,,"['2 latas de leche condensada', '3 latas de agua', '8 yemas de huevo', '1 y 1/2 taza de ron']",https://www.recetasgratis.net/receta-de-ponche-crema-tradicional-26523.html,,
¡Tradicional de Guatemala!,Si quieres probar una bebida típica de Guatemala no te pierdas esta receta de atolillo que te mostramos en RecetasGratis en la cual necesitas muy pocos ingredientes y tan solo 30 minutos para prepararlo. Sigue el paso a paso tan fácil y detallado que te proponemos y verás lo sencillo que es hacer este atolillo guatemalteco.,"['1\nMezcle el azúcar con la maicena.', '2\nMuela el arroz muy fino y cuélelo con la leche (el arroz se pone a remojar con anticipación).', '3\nDiluya con la leche, el azúcar y la maicena y agréguele la canela en raja.', '4\nPonga el atolillo guatemalteco al fuego moviéndolo constantemente hasta que hierva y espese, alrededor de 30 minutos.', '5\nVierta el atolillo en la fuente o recipiente en el que lo va a servir y riéguelo con canela en polvo.No se pierda estos otros platillo de Guatamala si es fan de la gastronomía de este país:Chirmol guatemaltecoCeviche guatemalteco de camarónPastel de banano guatemalteco']","Valoración: 3,3 (51 votos)",6 comensales,30m,,Dificultad baja,"['6 tazas de leche', '1.5 tazas de azúcar', '0.5 taza de arroz remojado', '2.5 cucharadas soperas de maicena', '2 canelas en raja', 'Canela en polvo']",https://www.recetasgratis.net/receta-de-atolillo-24254.html,,['Receta sin gluten']
Negro en camisa,,"['1\nTrocear el chocolate y ponerlo en un cuenco.', '2\nDisolver el café instantáneo en tres cucharadas de agua caliente y añadirlo al chocolate junto con el Gran Marnier.', '3\nDerretir al baño María y separar del calor.', '4\nAparte, separar las yemas de las claras de los huevos y batir las primeras con el azúcar y la mantequilla.', '5\nAñadir esta mezcla al chocolate fundido.', '6\nMontar las claras a punto de nieve con la sal e incorporar al chocolate cuidadosamente.', '7\nUntar un molde alto, verter la preparación en él y apretar con una cuchara en el centro para formar una hondonada.', '8\nTapar con papel de aluminio y cocer en el horno, al baño María ( con el agua hasta la mitad del molde) durante 1 hora y 1/2.', '9\nUna vez frío desmoldar en una fuente.', '10\nBatir la mitad de la nata sin montarla y agregar el jerez.', '11\nBañar el suflé con esta salsa y servir acompañado del resto de la nata en una jarrita.']","Valoración: 4,2 (11 votos)",,,,,"['225 gr. de chocolate oscuro', '1/2 cucharadita de café instantáneo', '2 cucharadas de Gran Marnier o Cointreau', '6 huevos grandes', '175 gr. de azúcar', '175 gr. de mantequilla', 'sal', '300 ml. de nata líquida', '2 cucharadas de jerez.']",https://www.recetasgratis.net/receta-de-negro-en-camisa-23883.html,,
Sorbete de orujo,,"['1\nMezclar el vino con el almíbar frío.', '2\nAñadir el orujo y el zumo de los cítricos colado.', '3\nPoner en la heladera durante 30 minutos y seguidamente meter al congelador.', '4\nServir en copitas entre el primer plato y el plato fuerte.', '5\nSi no se tiene heladera, poner la preparación en una bandeja de cubitos de hielo o batir con un tenedor para romper los cristales de hielo y meter de nuevo al congelador.', '6\nRepetir esta operación tres o cuatro veces hasta que el sorbete adquiera la consistencia adecuada.']",Valoración: 4 (4 votos),,,,,"['1/4 de L. de vino blanco de calidad', '75 cc. de agua y', '140 gr. de azúcar', 'el zumo de una naranja', 'el zumo de 1/2 limón', '3 cucharadas soperas de orujo (preferentemente gallego).']",https://www.recetasgratis.net/receta-de-sorbete-de-orujo-23484.html,,
Ponche de frutas sin alcohol,"Un ponche generalmente se denomina a una bebida que contiene fruta o zumo de fruta, mezclados con otras bebidas, alcohólicas o no. La receta de este ponche de frutas sin alcohol que traigo a RecetasGratis es ideal para niños y está inspirada en el vino caliente o glühwein, una mezcla de vino caliente con especias que se suele consumir durante el período de Adviento y es la bebida típica de los mercados de Navidad en muchos países europeos.Para la preparación de esta receta de ponche sin alcohol he utilizado el zumo de manzana en vez del vino y he añadido las especias típicas para conservar el inconfundible aroma de la Navidad. A pesar de ser una bebiba festiva, puedes disfrutar de este reconfortante ponche de frutas navideño sin alcohol en los meses fríos de invierno.","['1\nPreparamos todos los ingredientes para el ponche navideño sin alcohol cortando la manzana en trozos medianos. Corta varias tiras de la cáscara de naranja o mandarina y separa algunos gajos.', '2\nVierte el zumo de manzana en una olla y añade las estrellas de anís, el clavo, la canela, los trozos de manzana y los gajos y la piel de la naranja o la mandarina. Añade el azúcar al gusto, pero en el caso de que utilices el zumo de tetrabrick ten cuidado, porque ya viene muy dulce y podría endulzar demasiado el ponche de Navidad sin alcohol.', '3\nCalienta el zumo y llévalo a ebullición, baja el fuego a medio-bajo y deja que el ponche sin alcohol se cocine y las especias liberen su aroma, durante 25-30 minutos.', '4\nSirve el ponche de frutas navideño sin alcohol y disfruta de su delicioso aroma festivo.No te pierdas esta otra receta de ponche de huevo vegano o esta de ponche de frutas para niños. Y visita mi blog Vegspiration para encontrar muchas otras receta de bebidas típicas o platos de Navidad veganos.']","Valoración: 3,6 (34 votos)",3 comensales,30m,,Dificultad baja,"['1 litro de zumo de manzana', '2 estrellas de anís', '1 rama de canela', '2 clavos', '1 mandarina o naranja', '1 manzanas', 'Azúcar al gusto']",https://www.recetasgratis.net/receta-de-ponche-de-frutas-sin-alcohol-19831.html,,['Recetas para Navidad']
Ponche de tequila,,"['1\nEn un recipiente grande, mezcle los ingredientes desde el tequila hasta el azúcar en polvo, refrigere por 2 horas.', '2\nAl momento de servir, vierta la mezcla en una ponchera con un bloque de hielo y agregue las frutas frescas y la champagne.', '3\nPara 40 tragos aproximadamente.']","Valoración: 2,3 (3 votos)",,,,,"['1 botella de tequila', '4 botellas de sauternes', '1 taza de azúcar en polvo', '8 tazas de fruta fresca cortada en cubitos o bolitas', '1 botella de champagne', '1 bloque de hielo']",https://www.recetasgratis.net/receta-de-ponche-de-tequila-19833.html,,
