ingredients,step,url,title,uuid
         150 grs. harina  75 grs. mantequilla  ¼ vasito de agua tibia  1 huevo 1 brick de nata liquida  4 calabacines medianos   150 grs. de roquefort    ,"Masa: Se pone la harina en un bol y se añade la mantequilla a trocitos y que está a temperatura ambiente. Se va mezclando y añadiendo un poquito de agua. La masa estará lista cuando se te despegue de las manos. Corta los calabacines en rodajas no muy gruesas y rehogalos en aceite de oliva hasta que estén al dente. Escurre y reserva. Mezcla el huevo con la nata y salpimentar. Extiende la masa en un molde de fondo desmoldable y redondo, previamente untado de mantequilla y harina. Hornéala 5 minutos, antes le habrás hecho unos agujeritos con el tenedor para que no suba. Una vez horneada, rellenarla con los calabacines, después regar con la mezcla de huevo y repartir el queso roquefort a trocitos. Hornear 15 minutos más o hasta que el huevo cuaje, después gratinar unos minutos. Desmoldarla y presentarla en una fuente.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1226,Recetas de cocina y trucos de cocina,1508b918-88b6-4eac-b7b8-7f92626b6432
        ,"Picar la lechuga, deshilar los palitos de cangrejo, cortar la remolacha en trozos pequeños, añadir mayonesa al gusto (mejor con un par de cucharadas soperas, no más). La ensalada enpezara a tomar una tonalidad rosa, que consegira que la ensalada entre por la vista y por el gusto.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1227,Recetas de cocina y trucos de cocina,14331bea-8cb3-4e20-b19e-a43d85f3608a
        ,"(Descongelar a temperatura ambiente la masa de hojaldre.) 1º.Descongelar a fuego lento en una sartén las espinacas, hasta evaporar todo el agua. 2º.Añadir los piñones, maiz dulce, queso Philadelpia y el queso Parmesano rallado, y ligar todos los ingredientes. 3º.Estirar la masa de hojaldre, y en el centro de la misma pondremos el relleno envolviendolo. 4º.Meterlo en el centro del hornoa 200º durante 30 minutos. Y listo para servir.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1228,Recetas de cocina y trucos de cocina,ba8a3452-6e73-482d-b29b-0a1826f4c0fe
        ,"Descongelar las espinacas y escurrirlas. Echarlas en el bol del robot o de la batidora, con el parmesano rallado, las yemas de huevo, la sal y la pimienta y una pizca de nuez moscada. Picar hasta obtener una masa compacta. * Cortar las hojas de la masa quebrada por la mitad. Rellenar con la preparación en la mitad de cada una y cerrar con forma triangular. Realizar de la misma manera con todas las hojas hasta que se termine la masa. Calentar el aceite a 180º. Freír las crêpes en pequeñas cantidades durante 5 min. Escurrirlas a medida que se van sacando de la sartén sobre papel de cocina para eliminar el aceite sobrante. Servir preferiblemente calientes o tibias sobre unas hojas de lechuga. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1229,Recetas de cocina y trucos de cocina,5a0eae20-0ba5-4aed-82af-8aeb62087326
        ,"Es una receta de lo más sencillo primero preparamos la pasta de la forma habitual, con una cazo de agua hirviendo durante 20 min. aproximadamente con un chorrito de aceite para evitar que se pegue y un puñado de sal. A continuación dejamos que se enfríe la pasta en un cuenco grande y añadimos el resto de los ingredientes, también podemos añadir un huevo pasado por agua para suavizar el sabor y darle un toque especial, por último lo metemos en la nevera y tenemos un plato exquisito para cuando vayamos a comer y muy práctico púes te permite de disponer tiempo libre toda la mañana incluso de un día para otro. Te aseguro que te chuparás los dedos. P.D.: Esta receta admite variaciones en base a los gustos personales de cada uno, así tiene un sabor especial y se hace ligerísima al paladar. Animo espero que os gusto y os haga quedar bien con vuestros invitados, los míos rebañarón el plato a pesar de estar a dieta. Por cierto este plato no engorda nada. Chao Besos ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1230,Recetas de cocina y trucos de cocina,7495e115-a7e9-4377-b0a5-acdf31022807
        ,"Soy francesa, entonces perdonad mi espanol! 1) Hervir las patatas a fuego lento durante 25 minutos, con una tapadera, sin pelarlas y sin cortarlas. Anadir un pellizco de sal. 2) Una vez cocidas, pelar las patatas sin quemarse (!) y cortarlas en trozos. En una sartén, freirlas hasta que estén crujientes en aceite de oliva y anadir la cebolla y el diente de ajo, cortados. Remover suavemente de vez en cuando para que las patatas no se peguen. 4) Anadir las tomates cortadas, los champinones y el perejil. Un poco de sal y pimienta. Cocer durante 10/15 minutos con una tapadera y a fuego lento. Remover suavemente de vez en cuando. 5) Cuando las tomates y champinones estan cocidos, anadir los huevos. Remover de vez en cuando para que las patatas no se peguen. ¡Ya esta! ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1231,Recetas de cocina y trucos de cocina,1ec1d363-47a2-4353-a9ab-9074b81e20aa
        ,"Se cortan las manzanas, el queso y la cebolla a trocitos. Se vierten en un bol incorporándole las pasas y las nueces, se le añade la mayonesa se rectifica de sal al gusto y se guarda en la nevera hasta la hora de comer",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1232,Recetas de cocina y trucos de cocina,d5378565-470a-4350-a40e-329dc2e1022b
        ,"Cortar las patatas en rodajas de unos 3 cm de grosor y freirlas dejándolas como para tortilla de patata (blandas pero no crudas). Quitar al bacon la corteza y freirlo en tiras procurando no dejarle muy frito. Una vez que lo tengamos todo frito, en una fuente de horno poner una capa de patatas fritas y otra de nata, encima de ésta otra capa de bacon y otra de queso en lonchas. Así sucesivamente hasta lograr hacer unos 3 ó 4 pisos de pastel. Una vez que lo tengamos todo montado espolvorear con queso rallado la capa superior que por ser la última será de patata. Meter al horno durante aproximadamente media hora.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1233,Recetas de cocina y trucos de cocina,dabd8ce7-e905-4c88-b7cf-48e09a2df051
        ,"SE PELAN LAS PATATAS Y SE CORTAN POR LA MITAD A LA LARGA, SE LES HACE UN HUECO EN EL CENTRO Y SE CUECEN EN AGUA CON SAL. SE HACE UNA BECHAMEL ESPESITA A LA CUAL SE LE ECHA UN POCO DE NUEZ MOSCADA Y SE MEZCLA CON EL JAMÓN, SE RELLENAN LAS PATATAS CON ÉSTA MEZCLA Y SE ESPOLVOREAN CON QUESO RALLADO, SE PREPARA UNA FUENTE QUE SE UNTA CON MANTEQUILLA Y SE METEN AL HORNO CALIENTE (180º) DURANTE MEDIA HORA Y YÁ ESTÁN LISTAS PARA SERVIR",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1234,Recetas de cocina y trucos de cocina,1dbb174d-8224-4d84-b641-54ad426c7884
        ,"Freír las patatas con una cebolla grande, como para tortilla. Hacer tres tortillas de patata, cada una de dos huevos (finas). Aparte, freir el calabacín con la otra cebolla y los pimientos verdes, todo en trocitos. Reservarlos y quitarles el aceite. Con el tomate y la lechuga, cortados pequeños, hacer una ensalada. Colocar en una fuente, primero una tortilla; entre medio la fritada con el calabacín, pimiento y cebolla; encima otra tortilla; encima la ensalada (escurrida) y encima la otra tortilla. Adornar alrededor con lechuga en juliana. Aparte, acompañar con mayonesa.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1235,Recetas de cocina y trucos de cocina,10aa63f0-51b3-4f37-bd34-80eca69f356d
        ,"Pelar, lavar y cortar las patatas en rodajas ( de 1cm. aprox.). Pasarlas por harina y los huevos batidos con perejil y un poco de sal. Freir las patatas en aceite de oliva hasta que estén doradas. Escurrir sobre papel absorbente. Saltear en la sartén con aceite de oliva la cebolla y el diente de ajo picados sin dejar que se doren. Añadir la harina, el perejil picado y el caldo (éste puede estar hecho de verdura, carne o pollo). Cocer durante cinco minutos. A continuación poner en una cazuela plana de barro cocido. Añadir las patatas y cocer durante diez minutos. Remover suavemente de vez en cuando para que las patatas no se peguen.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1236,Recetas de cocina y trucos de cocina,d6d94c81-fe62-40d5-84f8-d83df75e6db4
        ,"1. Lavar las patatas y cortarlas en cuatro trozos, rociar con aceite de oliva, decorar con la sal y las hierbas y poner en el horno caliente en la ranura superior (potencia 6) durante 13 minutos. 2. Freir las cebollas en aceite de oliva con el ajo y el laurel. Cuando las cebollas cambien de color, añadir las setas. Sofreir un poco y cubrir con el caldo. Cocer a fuego lento entre 15 y 20 minutos. Añadir las patatas y flambear con el ron cubano.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1237,Recetas de cocina y trucos de cocina,586d6a78-317e-4096-8f2a-e7350be65d38
      1 Kg de Fresas  1 Kg de Azúcar    ,"Se ponen las fresas, el azúcar y el zumo del limón en la batidora, se tritura hasta que este muy liquido, y se mete al congelador, luego se hacen bolas y se presenta con nata montada. También se puede presentar en un molde rectangular. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1238,Recetas de cocina y trucos de cocina,9c0e8476-ab49-4118-9538-9208e8104d9e
      6 cucharadas grandes de azúcar por cada limón  12 cucharadas de agua por cada limón  1 cucharada de maicena por cada limón    ,"Se mueven las yemas y se añade la maicena, por otra parte se le añade el azúcar al agua y luego se mezclan ambas cosas. Por último se añade el zumo de los limones con la rayadura a la mezcla y se cuece al baño maría, moviendo suavemente. El tiempo de cocción depende de lo espeso que le guste a cada cual. Meter en el congelador unas copas de cristal, ligeramente humedecidas antes con agua. Sacar del congelador y repartir en ellas la crema. En el momento de servir, decorarlas con unas rodajas de limón. Servir bien frío.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1239,Recetas de cocina y trucos de cocina,54d448b1-0bb2-4741-9194-d1bb75288d08
      4 huevos  zumo de 4 limones  ralladura de 1 limón  2 tazas (de té) de azucar    ,"En un recipiente se mezclan los huevos con el zumo de los cuatro limones, la ralladura del limón, la leche y el azucar. Se bate bien con la minipimer y se dispone en copas. Truco: un cuarto de hora antes de servir, se ponen las copas en el congelador.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1240,Recetas de cocina y trucos de cocina,076ffab7-ff1d-4134-887e-cbace8fbc06d
      Para la masa negra:  250 g de chocolate negro amargo  7 cucharadas soperas de mantequilla blanda  3 huevos  2 de cucharadas soperas de azúcar    Para la mousse blanca:  250 g de chocolate blanco  3 huevos  2 hojas de gelatina (4 g)  2 cucharadas soperas de azúcar    Para la decoración:  copos de chocolate negro y blanco  1 cucharada sopera de pistachos en polvo    ,"Cascar los huevos la víspera y separar las claras de las yemas. Colocar el chocolate negro en trozos en un recipiente. Derretir con 2 cucharadas soperas de agua en el microondas o al baño María. Añadir la mantequilla blanda en trozos y las yemas de huevo, alisando la crema hasta que desaparezcan todos los grumos.   Batir las claras a punto de nieve. Añadir poco a poco el azúcar en lluvia y añadir con cuidado esta mezcla a la mousse. reservar en la nevera.   Derretir el chocolate blanco con 2 cucharadas soperas de agua en el microondas o al baño María. Ablandar las hojas de gelatina con agua fría, escurrirlas y derretirlas metiéndolas un instante en el microondas o en un cazo a fuego lento. Mezclar las yemas de huevo con el chocolate blanco derretido. Añadir la gelatina y 3 claras de huevo batidos con el azúcar, levantando la preparación con una espátula de madera.   Echar una capa de mousse blanca en una fuente de barro o cerámica, añadir una capa de mousse negra, seguir con otra de blanca y acabar por la negra. Reservar en la nevera hasta el día siguiente. Cuando se vaya a servir, decorar con copos de chocolate y espolvorear con pistachos. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1241,Recetas de cocina y trucos de cocina,a83b7baa-7a6e-4896-ac83-24ede3c6185a
      1 l de helado de menta con pepitas de chocolate (after eight)  1 l de chocolate con pepitas de chocolate  10 mostachones de chocolate  2 copos grandes de chocolate negro  1 cucharada sopera de cacao en polvo    ,"Tapizar un molde cuadrado de papel transparente. Dejar el helado de menta a temperatura ambiente unos instantes para que se ablande, untar con éste el molde y meter en el congelador durante 15 min. Al cabo de ese tiempo, untar el helado de chocolate también blando sobre el helado de menta y volver a meter en el congelador durante 15 min.   Para servirlo, desmoldar el helado sobre una fuente, abrir los mostachones por la mitad, colocarlos alrededor del helado y el sobrante encima. Añadir al final los copos de chocolate negro, las hojas de menta y adornar con el cacao en polvo. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1242,Recetas de cocina y trucos de cocina,1fa56307-8d8f-4e39-ab5a-f19641e31a6c
      170 gramos de miel  450 ml. de nata espesa  15 ml. de flores de lavanda (espliego)    ,Colocar la miel en un cazo pequeño y calentarla a fuego lento hasta que esté bien clara. Añadirle el zumo de naranja. Prensar las flores de lavanda y añadirlas a la miel y al zumo de naranja. Batir la nata hasta que esté espesa y agregar a lo anterior. Mezclar con cuidado. Meterlo en un recipiente de plástico y meterlo en el congelador. Batirlo cada 30 minutos para que no se haga hielo. Servir en copas individuales y adornar con una rodajita de naranja con la cáscara.,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1243,Recetas de cocina y trucos de cocina,8de4d8ed-f7ff-4342-aa57-b6473a3e03b1
      4Pimientos Rojos  4Pimientos Verdes  4Cucharadas de azucar    ,"Asar los pimientos, cuando esten asados pelarlos y trocearlos, seguidamente los introduces en un cazo y lo pones en el fuego, con las cucharadas de azucar a fuego muy lento y los vas moviendo poco a poco, aproximadamente sobre una media hora o tres cuarto, seguidamente lo apartas del fuego y le metes la batidora. Lo puedes servir con una tarrina de queso blanco por ejemplo Philadelphia.La tarrina de queso la introduces en el congelador un par de horas antes, al servirlas sacas el queso de la tarrina y le echas encima la mermelada y listo para untar en panecillos. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1244,Recetas de cocina y trucos de cocina,68be194a-dd87-412a-a1db-2d42843ed549
      4 tz leche  1 tz arroz  1 lata  16 onz leche condensada  canela en polvo    ,"Ponga a remojar el arroz la noche anterior. Ponga a hervir a fuego lento la leche con el arroz y las pasas. Sin dejar que se seque la preparacion y removiendo constantemente para que no se pegue a la cacerola. Si es necesario aumente un poco mas de leche hasta que el arroz este blandito. Cuando lo sienta asi retire del fuego y deje enfriar a la temperatura ambiente, luego anada la leche condensada y la canela. Si decea se puede poner en la nevera.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1245,Recetas de cocina y trucos de cocina,10b30c0a-dc03-4fd6-8b53-13f8a7034c3b
      Para 2 tarros:  2 piñas pequeñas (de unos 750 g cada una)   1 l de agua mineral   250 g de azúcar de caña   4 ramas de vainilla     ,"Calentar el agua mineral en un cazo con el azúcar hasta que hierva y el azúcar se haya disuelto del todo. Añadir las ramas de vainilla partidas en trozos a lo largo.  Pelar las piñas, cortarlas en rodajas y eliminar el corazón. Sumergir las rodajas en el jarabe hirviendo y cocer 20 min a fuego lento. Dejar que se enfríe y añadir el ron al cazo.  Echar la piña y el jarabe en los tarros limpios. Cerrar herméticamente y conservar en la nevera. Se pueden conservar así durante unos 10 días, pero antes de servirlos hay que sacarlos de la nevera a temperatura ambiente durante 15 min. Calentar el agua mineral en un cazo con el azúcar hasta que hierva y el azúcar se haya disuelto del todo. Añadir las ramas de vainilla partidas en trozos a lo largo.  Pelar las piñas, cortarlas en rodajas y eliminar el corazón. Sumergir las rodajas en el jarabe hirviendo y cocer 20 min a fuego lento. Dejar que se enfríe y añadir el ron al cazo.  Echar la piña y el jarabe en los tarros limpios. Cerrar herméticamente y conservar en la nevera. Se pueden conservar así durante unos 10 días, pero antes de servirlos hay que sacarlos de la nevera a temperatura ambiente durante 15 min.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1246,Recetas de cocina y trucos de cocina,edcbc5df-aaf9-4938-9f32-ff41cafa960c
      3/4 KG DE VCASTAÑAS  8 CUCHARADAS DE LECHE CONDENSADA  1/2 CUCHARADITA DE CANELA EN POLVO  1 HUEVO  HARINA DE GALLETA    ,"LAVE LAS CASTAÑAS HÁGALES UN CORTE EN LA PIEL Y DEJE QUE HIERVA TRES CUARTOS DE HORA. CUANDO ESTÉN AÚN CALIENTES MÓNDELAS Y PÁSELAS POR UN PASAPURÉS, AÑADA LA LECHE CONDENSADA Y SEGUIDAMENTE PONGA LA PREPARACIÓN AL FUEGO HASTA QUE SE DESPEGUE DEL CAZO (5 MINUTOS). FORME LAS CROQUETAS CON DOS CUCHARITAS; ANTES DE FREÍRLAS EN ACEITE PÁSELAS POR HUEVO Y HARINA DE GALLETA MEZCLADA CON CANELA EN POLVO. ESPERE A SERVIRLAS A QUE ESTÉN MUY FRIAS.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1247,Recetas de cocina y trucos de cocina,aac374cd-8a67-4d3c-9e7e-39b7ad9ad65b
      1 tarrina de queso philadelphia grande o 2 pequeñas  1 lata leche condensada tamaño normal  3 huevos  Galletas mantequilla    ,"Mezlar galletas trituradas con mantequilla y poner en el fondo del molde. Mezclar con la batidora el queso con la leche condensada y los tres huevos. Hornear 10 min. a horno fuerte y otros 10 a horno medio. Cubrir, cuando esté frio con la mermelada. (esto es opcional, también está muy bueno sin mermelada). ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1248,Recetas de cocina y trucos de cocina,9061cf3b-b1fe-4e0f-92cf-183ebddded53
      8 huevos  500 gr. harina de trigo leudante  400 gr. azucar  3 tazas de leche liquida  1 cucharada esencia de vainilla    ,"Batir la mantequilla con el azucar por 12 minutos, agregar las yemas de huevo y seguir batiendo, luego agregar la leche y bajar la velocidad de la batidora, mezcar bien. Agregar la harina de trigo en forma envolvente. En otro recipiente batir las claras a punto de suspiro y agregarlas poco a poco y mezclar en forma envolvente. Enmantequillar y enharinar una tortera y llevar al horno a fuego medio por 1 hora aproximadamente o hasta que el palillo que se introduzca en el medio salga seco. Esta torta se puede adornar con una crema blanca que se hace con 6 claras de huevo y tres tazas de azucar, y una taza de agua. Colocar el azucar y el agua en una ollita y llevar al fuego hasta que salga como hilitos, luego batir las claras a punto de nieve y agregar este almibar y seguir batiendo hasta que seque. Adornar la torta con esta crema y adornar al gusto (guindas, frutas glaseadas, etc.)",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1249,Recetas de cocina y trucos de cocina,66b3959e-88cc-4076-b20f-cb8ee879d979
      6 manzanas  3 cucharadas de leche condensada  5 cucharadas de azucar  4 cucharadas de harina  3 huevos    ,Se pelan y cortan cinco de las manzanas.Se añaden los demas ingredientes y se bate todo bien hasta que quede una masa homogénea.En un molde redondo engrasado se coloca la masa y se adorna con la otra manzana cortada en gajos. Se mete al horno medioalto entre 4550 minutos.Se puede adornar con mermelada de albaricoque para los muy golosos. ,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1250,Recetas de cocina y trucos de cocina,74fe1044-2de2-4e6c-a9bf-1b098c34ae47
      6 cucharadas de leche condensada  6 cucharadas de aceite de oliva  3 cucharadas de azucar  150g. de harina  3 huevos    ,"Mezclar la leche, aceite y azucar con la barillas.Anadir huevos, ralladura y finalmente harina y levadura. Colocar en papelitos de magdalenas y hornear a horno medio alto 15 minutos",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1251,Recetas de cocina y trucos de cocina,a0965c83-5ed8-464f-ad14-ea5a9d389dd2
      4 huevos  2 vasos de azucar  1 vaso de leche  1 vaso de aceite  levadura  ralladura de limón  3 vasos de harina    ,"Batir los huevos con el azucar, añadir la leche, el aceite y el resto de los ingredientes excepto el azúcar de vainilla y glass. Una vez bien batido, se unta un molde con mantequilla y harina y se vierte la masa preparada con el azúcar de vainilla por encima polvoreando la parte superior de la masa.Introducir en el horno previamente caliente a 150º hasta que suba del todo. Nada mas desmoldar el bizcocho polvorear nuevamente de azúcar glass. Recomendado para tomar con té.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1252,Recetas de cocina y trucos de cocina,4ccfa313-1a98-4bfd-9d1e-d8fff91d0c05
      4 manzanas reineta  una lámina de hojaldre congelado  4 cucharadas de moka de pasas sin hueso  4 cucharadas de café de azucar  4 cucharadas de moka de mermelada de frambuesa  4 cucharads de moka de mantequilla  1 copa de ron    ,"Descongelar el hojaldre, extenderlo y partirlo en cuatro partes iguales, poner ean remojo las pasas con el ron pelar las manzanas y quitarles el corazón, poner una cuchara de azucar en cada manzana, repartir las pasas entre las cuatro manzanas y ponerles un poco del ron, poner encima una cucharadita de mermelada y otra de mantequilla y cubrir cada manzana con el hojaldre cerrándolas bién. Pintar el hojaldr con huevo y meter al horno precalentado a 180º 20'min. Servir templadas con nata poco montada.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1253,Recetas de cocina y trucos de cocina,724bf02f-99b0-42b8-b4db-757ea2a4e940
      1/4 k manteca vegetal  1/4 k azúcar  1/2 k harina de trigo    ,"Pracalentar el horno a 350ºF (175ºC). En un envase grande pon todos los ingredientes.Mezcla todo muy bien, primero con un mezclador y luego con la puntade los dedos. No amase mucho con las manos. Haz unas torticas planas de 3cm. Colocalas en una bandeja pra hornear, a 2cm. de distancia. con un cuchillo fino, hazle unos cortes cruzados. Hornear 2025 min., o hasta que al levantar con una espatula se vean que comienzan a dorar por debajo.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1254,Recetas de cocina y trucos de cocina,48714aea-669f-469e-a76a-df55a90ab39f
"      4 huevos  medio vaso de aceite de oliva  1 vaso de leche  1 vaso de azucar  1/2sobre de levadura royal  2 sobres de tigre,  1'5kg de harina  chocolate para fundir,chantilly ó nata    ",Se baten los huevos una vez vatidos se le echa el azucar y la leche se vate y se le echa el aceite.Una vez vatido se le echa la harina toda la que admita una vez vatida se le echa un pelin mas con la levadura y el tigre y se vate todo.El horno se pone a 280º y se deja una mdia hora.Una vez frio se le echa el chantilly por dentro con la fruta troceada y por fuera el pocholate.YA ESTA LISTO PARA COMER,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1255,Recetas de cocina y trucos de cocina,3df1de57-34ef-4867-b4b4-0d6964bbceab
      1 huevo  1 vaso de leche  1 vaso de harina  1/2 vaso de mantequilla fundida  1 sobre de elevadura  1/2 vaso de azucar  una pizca de sal    ,"Mezclar bien todos los ingredientes en un bol hasta conseguir una masa uniforme(no liquida)si quedo muy liquida ir añadiendo harina hasta que quede consistente.Cuando este todo bien mezclado añadir la manzana, remover suavemente y colocar en el molde de las magdalenas, os oconsejo que sean moldes fuertes porque la masa sube y pesa bastante. Una vez en el molde introducir en el horno previamente calentado a maxima potencia. mientras esten en el horno no lo habrais porque no subira la masa. Una vez las veais lo suficientemente doradas sacarlas y dejar enfriar. TRUCO:Yo las hago tambien con pasas, fresas, nueces, avellanas, platano...E incluso solo la masa, eso si les pongo bastante leche condesada. ESPERO QUE OS GUSTEN, Y SON MUY FACILES DE COCINAR!",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1256,Recetas de cocina y trucos de cocina,ca2cda59-ce5d-4a7b-b4a0-c1e35137eb1d
      4 huevos  1.5 vaso de azucar  250300 gr. harina  2 bananas machadas  20 datiles picados en trozos pequeños  4 cucharadas de aceite  1 copita de naranja o limon c    ,"1. untar el molde y espolvorear con un poco de harina.  2. batir los huevos con el azucar hasta que doble el volumen y espuman.  3. agregar el aceite, parte del harina, poco a poco bananas, datiles, jugo, cascaras y el resto del harina, mesclando con cuidado para que no se desmonte.  4. colocar la mescla en el molde y hornear a 175180 grados durante circa 45 minutos, o hasta que el biscocho es dorado y bastante firme  5. se puede decorar extendiendo sobre el biscocho mermelada de qualquier fruta o simplemente servir asi.  6. si no hay datiles se puede utilizar pasas de uvas o otros frutos secos. 1. untar el molde y espolvorear con un poco de harina.  2. batir los huevos con el azucar hasta que doble el volumen y espuman.  3. agregar el aceite, parte del harina, poco a poco bananas, datiles, jugo, cascaras y el resto del harina, mesclando con cuidado para que no se desmonte.  4. colocar la mescla en el molde y hornear a 175180 grados durante circa 45 minutos, o hasta que el biscocho es dorado y bastante firme  5. se puede decorar extendiendo sobre el biscocho mermelada de qualquier fruta o simplemente servir asi.  6. si no hay datiles se puede utilizar pasas de uvas o otros frutos secos.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1257,Recetas de cocina y trucos de cocina,644e8948-38a3-4207-b453-ca50679d4fe4
      Tableta de chocolate especial para postres  Galletas María hojaldradas  Huevos  Leche    ,"Separar la clara del huevo de la yema y batirlas por separado, la segunda hasta el punto de nieve. Poner a calentar el chocolate al baño maría, junto con medio vaso de leche y cuando esté deshecho añadirle un poco de mantequilla, la yema batida y la clara. Mientras, en un plato verter leche e ir empapando las galletas en ella procurando no mojarlas demasiado para dejarlas un poco crujientes. Cuando estén listas ponerlas en una fuente o plato de modo que se cree una capa que cubra la base. Acto seguido, repartir el chocolate encima de las galletas e ir poniendo otra capa de galletas mojadas y otra de chocolate hasta que los agotemos. Meterlo en la nevera unas 2 horas y a la hora de servirla adornarla con nata montada por encima. ¡¡Está riquísima!!",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1258,Recetas de cocina y trucos de cocina,c58b1243-60a6-4f32-a9a0-7230b0301805
      1 bote de leche concentrada Ideal  1 caja de gelatina en polvo de limón ROYAL  1/2 vaso(de los de agua ) de agua 1/2  de azúcar 3 limones    ,"Se pone la leche concentrada en un bol y se bate con la batidora, y se van añadiendo, la gelatina disuelta en el 1/2 vaso de agua hirviendo, el azucar, el zumo de los tres limones y la ralladura de la cáscara de uno de ellos, todo ello se pone en un molde y se mete en el frigorífico o congelador, según se quiera como postre o como helado. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1259,Recetas de cocina y trucos de cocina,99717959-1882-49a4-9941-ff9026d9b884
      1 taza de azucar  2 taza de arina  1 taza de leche  2 huevos    ,Agregar en un recipiente los dos huevos + la leche + azuca + manteca rebolber bien y agregarle de a poco la harina hasta que se aga una pasta bien suabe y colocarlo al horno. ,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1260,Recetas de cocina y trucos de cocina,f4914cd3-5171-41ac-b9ba-96b4ad46cfc5
      Chocolate para derretir  3 huevos  nata montada  leche  nesquick  galletas tipo chiquilín    ,"Preparar un mousse de chocolate: separar las claras de las yemas; mezclar las yemas con el azúcar; derretir el chocolate y mezclarlo con el chocolate derretido; montar las claras y meclarlas bien con el chocolate y las yemas. Mezclar la leche con el nesquick y bañar las galeltas en ella. Ir colocando las galletas en un recipiente con forma rectangular. Se pone una capa de galletas empapadas en leche, una capa de nata montada, una capa de galletas, una capa de mousse de chocolate. Así hasta que se rellene el el recipiente. Meterlo en la nevera un par de horas. Después desmoldarlo y colocarlo en una bandeja, cubrirlo con el resto del mousse y adornarlo con nata montada.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1261,Recetas de cocina y trucos de cocina,d0412ad5-71ed-4b02-a227-06faf2a3f75f
      1 tarrina de queso mascarpone  1 Tarrina de queso de untar  5 huevos  5 cucharadas de azucar  bizcochos de soletilla o sobaos    ,"En un molde rectangular poner una capa de bizcochos, repartir por encima el licor de café con ayuda de una cucharilla. Que quede empapado, pero sin pasarnos. Separar las claras de las yemas, batir éstas últimas junto con el azúcar y los dos quesos, hasta obtener una crema homogénea. Batir las claras a punto de nieve y mezclar de manera cuidadosa con la preparación anterior, de manera envolvente, para que no bajen. Echar por encima de los bizcochos, procurando que no queden pompas de aire y que la superficie esté lisa. Espolvorear con chocolate en polvo (Nesquik). Queda mejor de un día para otro.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1262,Recetas de cocina y trucos de cocina,d0994a96-fab4-4f4f-9c4f-d77d98d87849
      6 peras de agua  8 naranjas de zumo  3 cucharadas de caco en polvo  2 cucharadas de coñac o cuantreau  1/2 palito de canela    ,"Pelar y cortar las peras a lo largo quitándoles el corazón. Ponerlas a cocer con el zumo de las naranjas, el palo de la canela y las dos cucharadas de azúcar. Emplatar. Con el zumo de naranja de haber cocido las peras, hacer un chocolate espeso con el cacao y el licor. Rociar las peras con el chocolate y adornar si se desea con nata montada. Servir caliente. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=1263,Recetas de cocina y trucos de cocina,19edd408-571d-4b16-8c6b-aa26e0bf0175
