title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Recetas de Cerdo al jengibre,,"['1\nCerdo al jengibre es un plato delicioso, rápido y barato.', '2\nEl jengibre es apetecido todo el tiempo.', '3\nEs un plato deliciosamente perfumado, muy popular y muy habitual en la cocina japonesa.', '4\nNota; Necesita hacer una serie de cortes para que la carne no se arquee.', '5\nMacera la carne 5 a 10 minutos y escurrirla bien antes de freír para que no se queme en la sartén.', '6\nPreparativos', '7\nPaso 1: Preparar la salsa *Mezclar bien todo..', '8\nPaso 2: Preparar la carne *Hacer pequeños cortes con la punta del cuchillo en el límite de la carne magra y la parte grasa.', '9\nPaso 3: Adobar la carne *Dejar la carne en la salsa en un bol durante 5 hasta 10 minutos. *Darle la vuelta y empujarla de vez en cuando.', '10\nElaboración', '11\nPaso 4: Freír la carne *Poner 1/2 cucharilla de aceite vegetal en la sartén y calentarlo a fuego medio.', '12\n*Dejar que el papel de cocina absorba un poco la salsa de la carne y freírla en la sartén hasta que quede bien dorada.', '13\n*Absorba un poco la salsa de la carne dejándola sobre el papel de cocina.', '14\n*Freír la carne en la sartén hasta que quede bien dorada.', '15\n*Darle la vuelta y freír también el otro lado hasta que la carne esté bien dorada por ambas caras.', '16\nPero para evitar que se endurezca, tiene que cuidarla al freír.', '17\nPaso 5: Pasar al plato *Retirar una vez, temporalmente. *Pasar la carne al plato. (Todavía no ha terminado)', '18\nPaso 6: Llevar salsa a ebullición brevemente. *Lavar un poco la sartén y echar en ella la salsa que ha quedado en el bol. *Calentarla a fuego fuerte hasta que haga ebullición.', '19\nPaso 7: Impregnar la carne con la salsa *Mientras hace ebullición, poner la carne en la sartén y dejar que se impregne bien de la salsa. *Apagar el fuego', '20\nPaso 8: Servir *Extender las hojas de lechuga o poner el repollo con corte juliana en el plato, colocar la carne sobre ellas y adornar con tomate y a un lado un poco de mayonesa.', '21\n*Normalmente servir con una taza de arroz, una taza de sopa china o de miso y un plato pequeño de verduras en salmuera (tsukemono) etc.']","Valoración: 3,4 (39 votos)",,,,Dificultad baja,"['Rallador', 'Cuchillo', 'Sartén', 'Papel de cocina', 'Bol', 'Palillos', 'Fuente', '2 filetes de lomo de cerdo (40-50g)', '*Lomo de cerdo fileteado el grosor idóneo es de unos 3 a 4 mm aproximadamente, adecuado para freír.', '*En el caso de no tener filete de lomo se puede también usar picadillo de lomo.', '1/2 cucharilla de aceite vegetal', '*Aceites vegetales refinados que realzan el sabor de los ingredientes y tienen un uso muy amplio.', 'Salsa (Últimamente puedes conseguir un botella instante, se llama “yakiniku no tare” es también muy rico)', '1 cuchara de salsa de soja (Sho-yu)', '*Sho-yu es un elemento fundamental en la cocina japonesa.', '1+1/2 cucharas de mirin', '*Mirin se usa como edulcorante para la cocina de Japón habitualmente. Se elabora con licor de arroz malteado.', '1/2 cuchara de sake', '*Bebida alcohólica típica de Japón obtenida de la fermentación de arroz. En Japón puede utilizarse para dar un toque diferente a un plato y suavizar el sabor, pero vino blanco servirá sino puede conseguir sake.', '1/4 cuchara de jugo de jengibre', '*Rallado y exprimido.', '1/4 cuchara de azúcar']",https://www.recetasgratis.net/receta-de-recetas-de-cerdo-al-jengibre-42370.html,,
Chorizo con papas picosito,,"['1\nCortar en rodajas el chorizo y freír en la sartén por 5 minutos a fuego medio, removiendo constantemente.', '2\nLicuar el jitomate, cebolla, chile y ajo con una taza de agua.', '3\nColar y agregar a la sartén junto con el cubo de caldo de pollo, agregar la hoja de laurel y una pizca de pimienta y las papas.', '4\nEn cuanto suelte el hervor, bajar la flama a fuego lento y dejar que se cueza por 10 minutos o hasta que los cubos de papa estén cocidos.', '5\nSe puede dejar seco o con caldo, según el gusto.', '6\nServir con arroz blanco y guacamole, acompañados de tortillas o tostadas.', '7\nO también sirve para preparar quesadillas, tacos o pambazos mexicanos.']","Valoración: 3,3 (39 votos)",,,,Dificultad baja,"['1/2 kilo de chorizo de preferencia fresco', '3 papas (patatas) grandes en cubitos', '1 hoja de laurel', '2 jitomates grandes (o una lata o cajita de jitomate molido)', '1/4 de cebolla', '1 ajo', '1 chile cuaresmeño o 2 serranos verdes', '2 cucharadas de aceite o manteca', '1 cubo de caldo de pollo', 'sal', 'pimienta al gusto']",https://www.recetasgratis.net/receta-de-chorizo-con-papas-picosito-42330.html,,
caracolillos,,"['1\nPrimero se lavan muy bien hasta que el agua este clara y los caracoles bien limpios.', '2\nDespues se dejan que vayan saliendo… cancion (caracol col col saca los cuernos al sol) cuando salen se les echa sal y seguidamente se lavan, asi varias veces hasta que el agua sale liquida.', '3\nTodo esto se cuece y se reserva. Cuando los caracoles estan limpios de babas se meten en una cacerola ancha sin que les cubra el agua, se pone a fuego muy lento y cuando esten todos fuera se sube el fuego a tope, cuando echa a hervir se van espumando y si les cuece durante cinco minutos(solo para que terminen de soltar la baba que les pueda quedar) se escurren y se lavan reservando un poco de agua de la coccion que se mezcla con el caldo que hemos hecho anteriormente.', '4\nSe terminan de cocer en el caldo que hemos preparado entre 15-20 min un minuto antes de retirarlos se echa hierbabuena.']","Valoración: 3,2 (5 votos)",,,,Dificultad media,"['cuatro dientes de ajo', 'un cuarto de cascara de naranja', 'medio pimiento verde', 'media cebolla', 'cayena al gusto', 'una pastilla de carne', 'sal al gusto']",https://www.recetasgratis.net/receta-de-caracolillos-42267.html,,
Codillos y lomo de cerdo con patatas,,"['1\nEn la olla espress se pone a sofreír la cebolla, los tomates, el pimiento y los dos dientes de ajos, cuando este todo sofrito incorporamos el codillo y el lomo y lo rehogamos unos minutos, a continuación le echamos el vino la pastilla de caldo de ternera y las patatas, sal pimentamos y cerramos la olla cuando empiece a salir el vapor lo dejamos tres cuartos de hora, una vez hecho lo ponemos todo en una bandeja alargada y buen provecho, esta de rechupete...jejejejeje, ya me diréis como os ha salido y como estaba...jejeje']","Valoración: 3,6 (41 votos)",,,,Dificultad baja,"['Un codillos de aproximadamenete un kg y medio.', '1 Kg de lomo en un trozo.', 'Una cebolla grande y dos dientes de ajos.', '2 tomates maduros y un pimiento verde.', '8 Patatas gorditas.', 'Medio litro de vino blanco.', 'Una pastilla de caldo de ternera.', 'Sal', 'aceite de oliva', 'pimienta.']",https://www.recetasgratis.net/receta-de-codillos-y-lomo-de-cerdo-con-patatas-42191.html,,
Jamón asado al horno con ciruelas,"Aprende a preparar un delicioso jamón asado con ciruelas. El sabor de este plato típico de Navidad te sorprenderás, solo necesitas un horno y ganas de cocinar. El jamón al horno es un clásico que debes saber cocinar y mejor aún si aprendes una receta con un toque diferente, como el que dan las ciruelas en esta receta de jamón asado al horno.","['1\nPara empezar a preparar este delicioso jamón asado, lo primero que debes hacer es untar toda la carne con sal y pimienta.', '2\nA continuación, utiliza una sartén o un cuenco grande, donde quepa la carne, y calienta aceite. Entonces, fríe la pieza de jamón por todas partes para sellar la carne, la idea es que se forme una costra. Reserva.', '3\nPica el ajo, el perejil y la cebolla finamente y haz un sofrito en la misma sartén donde se selló la carne. Reserva aparte.', '4\nVuelve a colocar la carne en la olla y vacía el licor. Prende una llama dentro de la sartén para crear una llama hasta que se queme todo el alcohol, este proceso se conoce como flambeado.', '5\nColoca el jamón en una bandeja de horno junto con el vino blanco y las ciruelas. Cocina durante unos 90 minutos a 180º-190ºC. Abre el horno de tanto en tanto vigilando que la carne no se seque, rocía con el líquido de cocción y añade más vino o caldo de carne si es necesario.\nTruco: El tiempo de cocción aproximado para este tipo de carnes es entre 45 y 60 minutos por kilo.', '6\nCuando la carne este hecha, recoge todo el caldo de cocción y tritura con el sofrito anterior y el resto de ingredientes.Puedes pasar por un colador y bañar la carne con la salsa o servir en una salsera aparte.', '7\nDisfruta el jamón asado con ciruelas y sírvelo con un poco de ensalada de gallina, también típica de Navidad y una rodaja de pan de jamón.']","Valoración: 3,4 (34 votos)",4 comensales,1h 30m,Plato principal,Dificultad baja,"['1 pieza de Jamón de cerdo (pierna o pernil sin hueso de 2 kg.)', '1 unidad de Cebolla', '5 dientes de Ajo', '1 manojo de Perejil', '2 paquetes de Ciruelas sin hueso', '1 vaso pequeño de Coñac o Whisky', '¼ litro de Vino blanco', 'Aceite de oliva', '1 pizca de Sal y Pimienta']",https://www.recetasgratis.net/receta-de-jamon-asado-al-horno-con-ciruelas-42177.html,,"['Recetas para Navidad', 'Recetas al horno']"
Matanbre Doblado y relleno,,"['1\nTomar un matambre y colocarlo con la grasa para abajo, doblarlo a la mitad y apretar el dobles para marcar, sobre una de esas mitades.', '2\nColocar cebolla, morrones, tomates todo cortado en juliana, colocar encima tiras de panceta aumada y tiras de queso mantecoso.', '3\nDoblar la otra parte que quedo sin colocar el relleno y coser con hilo y aguja todo alrededor y dar unas puntadas en el medio para evitar que se infle.', '4\nCocinar en parrilla de horno de cocina a fuego minimo una hora de cada lado y por ultimo cinco minutos a fuego fuerte para dorar la grasa.', '5\nSi lo desea se puede hacer a las brazas de la misma forma a fuego lento y luego agregar brazas para dorar la grasa obviamente de ambos lados. espero que les guste']",Valoración: 4 (1 voto),,,,Dificultad alta,"['Matambre', 'Cebolla', 'Morrones', 'Tomates', 'Panceta', 'Queso mantecoso']",https://www.recetasgratis.net/receta-de-matanbre-doblado-y-relleno-42170.html,,
la morcilla negra,,"['1\nSe lava la tripa bien se lava con limon para evitar los olores o si quiere compre tripa sintetica, se cocina el arroz normalmente.', '2\nSe pica pequeñita la cebolla y el cilantro se sofrie en un poquito de aceite junto con los cubos de caldo de gallina y uno que otro gordito de la tripa se sofrien y se le agrega a la mezcla,y en otro recipiente se revuelve todo , se agregan al arroz ,la sangre se pasa por un colador y se agrega se agrega la arbeja ,la cebolla el cilantro osea todos los ingredientes en una olla grande se pone agua a calentar y se agregan los restos del menudo tales como higado riñones pulmones pajarilla etc y se ponen a cosinar luego se coje la tripa un embudo y empezamos a embutir.', '3\nDe toda la mezcla anterior no muy prensada se hacen morcillas de 1 metro aproximadamente hasta acabar la totalidad de la mezcla se meten en la olla junto con lo que ya habia hechado y se dejan cocinar por unos 50 minutos a fuego lento para evitar que se rebienten utilice una aguja y pinchelas luego se sacan se dejan escurrir y si quieres se fritan o sofrien en aceite para dorarlas ,el higado ,los pulmones etc se cortan en trocitos y se acompañan con la morcilla.']","Valoración: 4,1 (21 votos)",,,,Dificultad alta,"['1 litro y medio de sangre de res', '1 menudo de cerdo completo con higado ctc', '2 kilos de arros', '200 gramos de cilantro', '1 kilo de cebolla larga', '1 kilo de arbeja precosida', '2 maggis o caldo de gallina en pasta']",https://www.recetasgratis.net/receta-de-la-morcilla-negra-42099.html,,
pierna de cordero gratinada con bechamel,,"['1\nHacemos incisiones en la pierna de codero y las rellenamos cada una con un diente de ajo pelado y tomillo salpimentamos y la freimos un poco para sellarla.', '2\nA continuacion laintroducimos en el horno a 180 grados una hora y media aprox. (la vas vigilando hasta que este doradita).', '3\nMientras se dora a vamos rociando con un poco de caldo de carne condimentado con un poco de pimenton de la vera.', '4\nUna vez asada la pierna preparamos una salsa bechamel que este espesita y recubrimos el asado.', '5\nDespues le rallamos encima queso curado o añejo y gratinamos en el horno.', '6\nNo olvidar rociar mientras agregamos el caldo ,la pierna con brandi o un buen vino de moriles.', '7\nServir con patatas paja fritas en aceite de oliva, buen provecho.']","Valoración: 3,3 (33 votos)",,,,Dificultad alta,"['Pierna de cordero', 'Ajo', 'Tomillo', 'Sal', 'Pimienta', 'Aceite', 'Caldo de carne', 'Pimentón de la vera', 'Salsa bechamel', 'Queso rallado curado o añejo', 'Brandy o vino de moriles']",https://www.recetasgratis.net/receta-de-pierna-de-cordero-gratinada-con-bechamel-42072.html,,
rollo salchichero,,"['1\nSobre la masa estirada pone las arvejas. encima poné una copa de fetas de jamon y otra de queso. Colocá luego las salchicas una allado de la otra, rociá con orégano y abundante queso rallado.', '2\nEnrollá despacito para q no se desarme mientras vas metiendo hacia adentro el relleno que sale por los lados mientras dejando un borde de masa para luego cerrar. Mojá primero con agua y cerrá os 2 laterales ""cosiendo con un tenedor""']",,,,,Dificultad baja,"['1 disco de masa para pascualina', '8, 10 o 12 salchicas (ya cocidas)', '200 gramos de queso en feta', '1 huevo', 'orégano', 'queso rallado', 'manteca']",https://www.recetasgratis.net/receta-de-rollo-salchichero-42038.html,,
Carne apache,"La carne apache mexicana es un exquisito y refrescante plato de carne marinada con limón, aunque parezca carne cruda, lo cítricos del limón cocinan la carne como se hace en los ceviches de pescado. Anímate a probar algo nuevo con esta deliciosa receta.","['1\nUna vez hayas alistado todos los ingredientes, empezaremos por preparar las verduras. Para ello, pica finamente todo, las cebollas, el tomate, el cilantro y los chiles.\nTruco: Puedes agregar aguacate si deseas.', '2\nEn un recipiente amplio, coloca toda la carne junto con el zumo de los limones. Deja marinar la carne al menos una media hora o hasta que pierda el color rojizo que la caracteriza.', '3\nPasado este tiempo, añade en el envase el resto de ingredientes y mezcla bien hasta lograr que todo se reparte de forma más o menos uniforme. En este punto puedes añadir la salsa valentina, esta salsa picante le dará un toque único a nuestra carne apache.', '4\nLa carne apache puede considerar un tipo de ceviche hecho con carne ya que la cocción se hace a través de un marinado con cítricos. La carne apache se puede acompañar con galletas saladas, tostados o patacones de plátano y servir tanto de aperitivo como de plato principal.']","Valoración: 3,8 (47 votos)",3 comensales,30m,Entrante,Dificultad baja,"['½ kilogramo de Carne molida de res', '1 docena de Limones', '5 unidades de Tomate rojo', '1 unidad de Cebolla', '½ manojo de Cilantro', '4 unidades de Chiles serranos', '1 pizca de Sal', '1 chorro de Salsa valentina']",https://www.recetasgratis.net/receta-de-carne-apache-41919.html,,['Recetas mexicanas']
callos con garbanzos al vino blanco,,"['1\nPrimero con los callos crudos los ponemos en la olla expres,aprox 1h-1.50,con abundante agua,cuando esten cocidos,resevaremos el caldo de hervir los callos.', '2\nPrepararemos una olla de barro (esencial) cacerolas de hierro conbencionales no tiene nada que ver con el barro,pondremos aceite de oliva,un vixo,picante (guindilla rojaa pequeña) 3 ajos.', '3\nLo dejamos sofreir en el aceite ponemos pimenton de la vera dulce,añadimos los callos escurridos y se deja sofreir ,añadiendo pimenton icante al gusto,pimienta negra.', '4\nDejamos que se dore cuando enpieze a reducirse un buen vaso de vino blanco,al reducir el caldo que reservamos de hervir los callos.', '5\nSe prueba de sal y se deja hervir 1hmas,NO PNGO NI CHORIZO,NI MORCILLA,menos graso mejor dijestion,servir de un dia para otro el picante en funcion del gusto.']","Valoración: 3,5 (33 votos)",,,,Dificultad alta,"['Callos', 'Aceite de oliva', '1 guindilla roja pequeña', '3 ajos', 'Pimentón picante', 'Pimienta negra', '1 vaso de vino blanco']",https://www.recetasgratis.net/receta-de-callos-con-garbanzos-al-vino-blanco-41894.html,,
jigote,,"['1\nAnadirle 1 lt de agua, media lata de salsa de tomate, y dos cuharadas de salsa de soya.', '2\nCuando el picadillo este cocinado, anadirle media libra de papas previamente cortadas en cuadritos.', '3\nA punto de retirar del fuego anadirle media taza de vino tinto y dos cucharadas de mantequilla; se puede servir con pan tostado.', '4\nY ya.']",Valoración: 1 (1 voto),,,,Dificultad alta,"['media libra de picadillo ( puede ser puerco o res ), adobado previamente con sason completa', 'cebolla', 'ajo a gusto', 'comino y', 'oregano']",https://www.recetasgratis.net/receta-de-jigote-41882.html,,
Costillas de cerdo a la bbq,"En esta receta vamos a realizar unas costillas de cerdo en salsa barbacoa casera, muy sencilla y deliciosa. Toma nota de todos los ingredientes y el paso a paso para aprender a preparar este plato que en RecetasGratis.net te detallamos y sorprender a tus invitados.","['1\nEl primer paso para realizar la receta de costillas en salsa bbq es prealistar los ingredientes.', '2\nLo primero que vamos a realizar es el marinado de las costillas, que será la misma salsa barbacoa. Entonces, en un bol adiciona la cebolla blanca, la cerveza y los ajos.', '3\nLo ideal es que se forme un marinado espeso como se observa en la fotografía. Adiciona la pasta de tomate, la salsa de soya, la mostaza, miel de abejas y el humo líquido. Mezcla y desata bien todos los ingredientes. El humo líquido lo venden en supermercados y lo utilizamos para dar un toque ahumado a nuestra receta.', '4\nEn otro bol adiciona las costillas de cerdo con un poco de pimienta negra.', '5\nAgrega el laurel y el tomillo en polvo por encima.', '6\nAñade el marinado que realizamos en los pasos anteriores.', '7\nAgrega el vino tinto y mezcla bien todos los ingredientes. Deja marinar la costillas de cerdo durante el tiempo que desees, puede ser durante 30 minutos o 24 horas. Solo debes tener presente que a más tiempo de marinado, más sabor tendrá la carne.', '8\nUna vez transcurrido el tiempo del marinado, lleva una sartén a fuego medio con un poco de aceite. Lo que vamos a hacer es sellar nuestras costillas de cerdo para terminar la cocción en el horno. Sella por lado y lado.', '9\nAhora vamos a realizar la salsa barbacoa. Para hacerla, colamos la salsa que utilizamos para marinar las costillas, la vertemos en una olla y la ponemos a fuego medio durante 10 minutos para que reduzca. Luego, apaga el fuego.', '10\nAgrega las costillas de cerdo una vez selladas a la refractaria donde vamos a terminar la cocción.', '11\nBaña con la salsa barbacoa casera las costillas y termina la cocción de nuestra receta en el horno llevando la refractaria a 200ºC durante 15-20 minutos como máximo.', '12\nSirve las costillas bbq bañándolas con la salsa, lo ideal es acompañar esta receta con puré de patatas o arroz blanco. Si deseas más recetas con carne de cerdo y tienes algún comentario o inquietud, escríbenos. ¡Disfruta!']","Valoración: 3,7 (42 votos)",4 comensales,2h 30m,Plato principal,Dificultad media,"['1 kilogramo de Costillas de cerdo', '1 cucharadita de Tomillo', '1 cucharadita de Laurel en polvo', '3 dientes de Ajo', '200 mililitros de Salsa de soya', '2 unidades de Cerveza', '2 unidades de Cebolla blanca', '1 cucharada sopera de Mostaza', '80 gramos de Miel de abejas', '2 cucharadas soperas de Pasta de tomate', '1 pizca de Humo líquido', '1 pizca de Sal', '1 pizca de Pimienta negra', '1 copa de Vino tinto']",https://www.recetasgratis.net/receta-de-costillas-de-cerdo-a-la-bbq-41843.html,,['Recetas al horno']
Condumio de carne molida,,"['1\nCocine la carne en poca agua, con un pedazo de cebolla, ají y sal, luego muela en máquina corona o en procesador hasta dejarla como puré.', '2\nMientras tanto haga un refrito con la mantequilla, cebolla, ajo, orégano, comino y pimienta.', '3\nAñada la carne molida y mueva con una cuchara; agregue la zanahoria finamente picada y el ají.', '4\nVierta las dos cucharadas de caldo, cocine hasta que espese.', '5\nRetire del fuego y ponga las pasas y el huevo duro picado.', '6\nDéjelo enfriar y rellene empanadas de horno o fritas, lo mismo que tortas de papas, de arroz o mote pelado']","Valoración: 3,8 (6 votos)",,,,Dificultad alta,"['1/2 libra de carne molida de chancho', '1/2 cebolla paiteña', '2 dientes de ajo', '1 cucharada de mantequilla', '1 tallo de cebolla vitalicia finamente picada', '1 cucharadita de ajo molido', '1/4 de cucharadita de orégano', '1/2 cucharadita de comino', '1 zanahoria amarilla cocinada', '1 ají colorado, desaguado y finamente picado', '1 huevo duro finamente picado', '1 cucharada de pasas sin semilla', '2 cucharadas de pasas sin semilla', '2 cucharadas de caldo de la carne', 'Sal', 'Pimienta']",https://www.recetasgratis.net/receta-de-condumio-de-carne-molida-41792.html,,
Higado de ternera a la veneciana en salsa,,"['1\nCortar la cebolla en aros,saltearlos con el aceite y los dientes de ajo, cuando la cebolla este transparente agregar el higado y el vaso de vino blanco,dejar que se evapore el alcohol,servir el higado con la salsa que se formo yla cebolla por arriba.', '2\nBuen apetito.']","Valoración: 2,8 (10 votos)",,,,Dificultad baja,"['4 bifes de higado', '2 cebollas grandes', '2 dientes de ajo', '2 cucharadas de aceite', '1 vaso de vino blanco', 'sal', 'pimienta']",https://www.recetasgratis.net/receta-de-higado-de-ternera-a-la-veneciana-en-salsa-41748.html,,
LOMO DE CERDO OREADO AL NATURAL. AL BONILLA,,"['1\nCompramos un lomo de cerdo, le cortamos las partes que tenga grasa, lo dejaremos lo mas redondo posible, lo partimos por la mita.', '2\nEn un recipiente ponemos una base de sal gorda, colocamos los lomos sobre esa base de sal y cubriremos los lomos de sal.', '3\nLos dejaremos 3 horas en sal no mas tiempo sino saldrá salado, a las 3 horas limpiamos los lomos, con la mano le quitamos la sal.', '4\nDespués preparamos en una bandeja las hierbas y la pimienta negra y pimentón, cubriremos los lomos con todas las hierbas.', '5\nCon las manos procuramos que quede toda las hierbas y las pimientas bien encostrada.', '6\nLos dejaremos macerando toda la noche, después los colgaremos en un sitio seco y frió, durante 20 días, y listo para comerlo con un buen vino.']","Valoración: 3,4 (34 votos)",,,,Dificultad media,"['Un lomo de cerdo', 'Sal gorda', 'Pimienta negra molida', 'Pimentón dulce', 'Hierbas provenzales']",https://www.recetasgratis.net/receta-de-lomo-de-cerdo-oreado-al-natural-al-bonilla-41705.html,,
Pierna de cerdo horneada,,"['1\nLicuar todo y bañar la pierna desde el día anterior, inyectar parte de este líquido.', '2\nLlevar al horno a 350 grados por 3 horas, verificar que esté bien cocida.', '3\nRetirar del horno y servir con salsa.']","Valoración: 3,5 (37 votos)",,,,Dificultad alta,"['1 pierna de 10 libras', 'Marinada – (Licuar)', 'Jugo de 4 naranjas agrias', '1 libra de cebollas', '1 cabeza de ajos', 'Pimienta', 'Laurel', 'Chiles verdes', 'Cominos', 'Tomillo', '½ vaso de vino blanco', '1 cucharon de caldo', 'Sal al gusto']",https://www.recetasgratis.net/receta-de-pierna-de-cerdo-horneada-41699.html,,
Pierna de cerdo al jerez,,"['1\nColoca la pierna de cerdo en la charola donde la vas a hornear.', '2\nDeberas hacerle hoyos con un cuchillo a la pierna por todos lados, lo mas profundo que se pueda.', '3\nA cada hoyo que le hiciste a tu pierna le vas a introducir tocino, jamon, almendras y pasas (recuerda que todo es en trocitos) y se tapara con una mitad de aceituna. esto se debera hacer a toda la pierna y en cada hoyo que le hiciste.', '4\nYa que terminaste de rellenar cada hoyito de la pierna, la vas a bañar con el vino tipo jerez, le vas a hechar mas trocitos de tocino encima y una lata de aceitunas con todo y su jugo (es muy importante hecharle aceitunas y el tocino ya que esto es lo que le dara un sabor salado a la pierna, sino le hechas esto, quedara insipida).', '5\nY si deseas, le podras tambien hechar trocitos de piña para darle un sabor dulcecito, si no deseas un sabor dulce, omite la piña.', '6\nMete al horno hasta que la pierna este doradita y absorba los jugos de los ingredientes...', '7\nDependiendo los kilos son las horas que se horneara.', '8\nQueda sencillamente deliciosa por donde quiera que le cortes, ya que tendra de todos los ingredientes en cada centimetro de tu pierna!']","Valoración: 3,6 (41 votos)",,,,Dificultad baja,"['Pierna de cerdo', 'vino tipo jerez', 'tocino cortado en trocitos', 'jamon', 'aceitunas en mitades', 'almendras en trocitos', 'pasas o uva pasa (o ciruela pasa)', 'piña enlatada (o en su estado natural pero deberá estar dulce) en trocitos (opcional)']",https://www.recetasgratis.net/receta-de-pierna-de-cerdo-al-jerez-41654.html,,[]
Urta al coñac,,"['1\nPoner a derretir la mantequilla en una sartén grande.', '2\nLimpiar la urta, trocearla y agregarla a la sartén.', '3\nSalpimentar y rehogar unos minutos.', '4\nAñadir el coñac y flambear unos minutos hasta que se evapore el alcohol.', '5\nPoner el tomate frito, dar un hervor y pasarlo todo a una cazuela de barro.', '6\nPoner la nata montada encima y hornear, con el grill encendido unos minutos.', '7\nServir caliente.']",Valoración: 2 (25 votos),,,,,"['1 kilo de urta', '200 gramos de tomate frito', '50 gramos de mantequilla', '100 ccs de coñac', '100 ccs de nata montada', '1 pizca de sal', '1 pizca de pimienta']",https://www.recetasgratis.net/receta-de-urta-al-conac-39571.html,,
Solomillo de cerdo al curry,"La receta de solomillo al curry con nata que compartimos en RecetasGratis es muy fácil de hacer y queda espectacularmente rica. Con pocos ingredientes podemos tener listo un plato que nos hará quedar como todo un chef. Si te gusta la idea, sigue leyendo y descubre con nosotros cómo hacer solomillo de cerdo al curry.","['1\nCorta el solomillo en rodajas gruesas, de 1-2 cm aproximadamente. Luego, calienta el aceite y la mantequilla en una cazuela y, cuando esté caliente, sella los medallones con sal y pimienta al gusto. Reserva.\nTruco: Recuerda que sellar es cocinar por fuera la carne, dejándola jugosa por dentro.', '2\nEn la misma cazuela, saltea la cebolla picada a fuego medio-bajo. Una vez que se torne transparente, agrega el curry, el caldo de carne y deja que se cueza un poco más para seguir con la receta de solomillo al curry con nata.', '3\nCuando empiece a hervir, añade nuevamente las rodajas de solomillo y cocina a fuego lento. Una vez que observes que está casi listo, agrega la nata, remueve y prueba para valorar si debes incorporar un poco más de curry.\nTruco: No dejes que hierva la nata.', '4\nSirve el solomillo de cerdo al curry de inmediato para evitar que se enfríe. Como ves, preparar solomillo al curry con nata es muy sencillo y el resultado increíble, perfecto para servir cuando tenemos invitados inesperados y nos apetece sorprender con un plato contundente. Se puede acompañar con una ensalada verde o patatas asadas o fritas.']","Valoración: 3,4 (37 votos)",4 comensales,45m,Plato principal,Dificultad baja,"['750 gramos de solomillo de cerdo', '1 pizca de sal', '180 mililitros de nata líquida o crema de leche', '1 cucharada sopera de mantequilla', '1 cebolla', '1 cucharada postre de curry', '2 cucharadas soperas de aceite de oliva', '2 cucharadas soperas de caldo de carne', '5 gramos de pimienta negra molida']",https://www.recetasgratis.net/receta-de-solomillo-de-cerdo-al-curry-39356.html,,[]
Solomillo al foie,,"['1\nHervir las zanahorias peladas con el calabacín sin pelar y cortado en gajos.', '2\nFreír las patatas redonditas.', '3\nMientras tanto.', '4\nSe pone el vino tinto a reducir en un recipiente a fuego hasta que quede la mitad.', '5\nMomento en el que se añade el jugo de carne y la mantequilla.', '6\nSe hierve un minuto y se reserva.', '7\nSalpimentamos el solomillo y se fríe en una sartén.', '8\nCuando estén en su punto, poner en el plato con una loncha de foie encima.', '9\nSe salsea y se decora con la guarnición de zanahoria, calabacín y las patatas avellana.']",,,,,,"['300 gramos de solomillo de ternera dos piezas', '4 zanahorias', '1 calabacín', '200 gramos de patatas redonditas', '200 ccs de vino tinto', '200 ccs de jugo de carne', '40 gramos de foie de pato dos lonchas', '20 gramos de mantequilla', '60 ccs de aceite', '1 pizca de sal', '1 pizca de pimienta']",https://www.recetasgratis.net/receta-de-solomillo-al-foie-39354.html,,
Salchichas retorcidas,,"['1\nUntar las lonchas de bacón con el condimento y enrollar cada una de las salchichas con ellas.', '2\nAsegurar con un palillo los extremos de las lonchas.', '3\nColocar las piezas en una parrilla de asar, lo más lejos posible del calor.', '4\nDejar que se hagan hasta que el tocino entreverado este crujiente y suavemente dorado.', '5\nServir entre pan y pan, en forma de bocadillo.', '6\nHacer una ensalada con el tomate y la lechuga para acompañar.']",,,,,,"['8 lonchas de bacón', '2 cucharadas de condimento para barbacoa', '4 hojas de lechuga', '8 porciones de barra de pan', '1 pizca de sal', '1 tomate', '8 salchichas de frankfurt', '1 chorrito de aceite']",https://www.recetasgratis.net/receta-de-salchichas-retorcidas-39273.html,,
Rollos de jamón de York y queso,,"['1\nEncima de cada una de las lonchas de jamón se pone otra de queso y un espárrago, se enrolla.', '2\nSe ponen en una fuente de horno y se espolvorea con queso rallado.', '3\nSe deja en el horno hasta que el queso rallado se funda.', '4\nVino recomendado: Bodega Viña Somoza, Godello, 2004, DO Valedoras.']",Valoración: 3 (7 votos),,,,,"['8 espárragos', '8 lonchas de jamón cocido', '8 lonchas de queso de barra', '100 gramos de queso rallado']",https://www.recetasgratis.net/receta-de-rollos-de-jamon-de-york-y-queso-39261.html,,
