title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Tamales en salsa verde,"Aprende a preparar unos deliciosos tamales en salsa verde, una de las elaboraciones más populares de la zona centro de México. Además, se pueden preparar con cualquier tipo de carne como res, puerco o pollo. Asimismo, en esta oportunidad, traemos una elaboración de tamales en salsa verde con pollo, tiene el balance perfecto entre picor y acidez. Además, combinada con la masa y el pollo hacen un platillo delicioso para disfrutar a la hora del desayuno con un buen café.Si quieres saber cómo hacer estos tamales en salsa verde, sigue leyendo. ¡A cocinar!","['1\nPara comenzar la receta de tamales en salsa verde primero prepara la masa. En un recipiente coloca la harina, la pizca de sal, el polvo para hornear, el caldo de pollo, la manteca vegetal y media cucharada de comino. Debes mezclar para integrar todo, puedes usar una batidora eléctrica o hacerlo manualmente. Si quieres añadir más sabor a la masa prueba sustituyendo la manteca vegetal por manteca de cerdo. Puedes elegir entre usar comino en polvo o comino entero.', '2\nPara la salsa verde, en una olla calienta suficiente agua, agrega los tomates verdes y los chiles, deja que hiervan, se suavicen y cambien su color. Puedes sofreír con un poco de aceite manteca de cerdo en lugar de hervirlos, para darle un sabor asado, pero esto es completamente al gusto.', '3\nCuando estén listos los tomates y chiles, lleva a la licuadora con media cebolla, dos dientes de ajo, una taza de caldo de pollo, una ramita de cilantro, una pizca de sal y pimienta. Licúa hasta que todo esté perfectamente molido y, después, vacía en un recipiente y reserva.', '4\nPara armar los tamales en salsa verde, es importante tener las hojas para tamales limpias e hidratadas. Para ello, separa las hojas y límpialas bien. Luego, en un recipiente coloca las hojas y vierte agua caliente, la suficiente para que se cubran por completo, deja reposar durante unos 20 minutos.', '5\nCuando tengas las hojas hidratadas, la masa y la salsa lista, es momento de armar los tamales. Toma una hoja, agrega una cucharada grande de masa y distribuye bien por la hoja. Enseguida, agrega un poco de pollo desmenuzado y una buena cantidad de salsa verde.', '6\nCierra el tamal, envolviendo la hoja y presionando la parte de la punta doblando al mismo tiempo. Continúa hasta terminar con la masa y, luego, acomoda en una olla vaporera. Cocina a fuego medio bajo 1 hora aproximadamente.', '7\nPasado el tiempo de cocción de los tamales en salsa verde, verifica que la masa se despegue de la hoja. Si el tamal está listo, si aún se pega, regresa a la cocción por unos 20 minutos a fuego muy bajo. Deja enfriar un poco y estarán listos para disfrutar. Cuéntanos en los comentarios tu opinión y comparte con nosotros una fotografía del resultado final.']","Valoración: 3,7 (43 votos)",10 comensales,3h,Desayuno,Dificultad baja,"['300 gramos de harina de maíz para tamales', '2 tazas de fondo de verduras o caldo de pollo', '100 gramos de manteca vegetal', '1 cucharadita de polvo de hornear', '1 pizca de sal', '3 chile serrano', '5 tomates verdes', '1 trozo de cebolla', '1 diente de ajo', '1 rama de cilantro', '1 cucharadita de comino', '1 pechuga de pollo desmenuzado', '1 cucharada sopera de aceite', '1 paquete de hojas para tamal']",https://www.recetasgratis.net/receta-de-tamales-en-salsa-verde-42286.html,,['Recetas al vapor']
Enchiladas verdes mexicanas,"Existen muchas variedades de enchiladas en México, se considera uno de los platillos populares y favoritos de todo el país. Se elaboran con tortillas de maíz bañadas en alguna salsa o mole, puede ser picosa o no, y se rellenan principalmente con pollo o algún guisado. Las recetas de enchiladas varían dependiendo la región, pero en general también suelen acompañarse con crema, queso fresco y cebolla.En RecetasGratis queremos enseñarte una de esas variaciones, por lo que hemos preparado una deliciosa receta de enchiladas verdes de pollo. Además, le daremos un giro preparando nuestras propias tortillas, hechas de avena y espinaca, sigue leyendo y descubre cómo hacer enchiladas verdes, un clásico de la cocina mexicana.","['1\nPara comenzar con las enchiladas verdes, prepara primero la salsa. Pon a cocer los tomatillos y los chiles en suficiente agua y déjalos en el fuego hasta que hiervan y hayan cambiado su color.', '2\nLleva los tomatillos y chiles hervidos a la licuadora, añade el trozo de cebolla, el diente de ajo, la rama de cilantro y el caldo de pollo.\nTruco: Puedes utilizar el caldo de pollo que quedó de cuando cocinaste el pollo o también puedes usar un cubito o pastilla de caldo.', '3\nEn una olla pon la cucharada de aceite y vierte la salsa licuada, sazona con sal y pimienta. Deja que hierva y reserva.', '4\nPara hacer las tortillas de avena busca un procesador de alimentos o una licuadora. Pulveriza la taza de avena. Si prefieres, también puedes sustituir la tortilla de avena por tortillas de maíz, es cuestión de gustos.', '5\nCuando tenga una consistencia tipo harina, añade la espinaca, las claras, el agua y la sal. Licua hasta obtener una mezcla parecida a la de los hotcakes.', '6\nEn una sartén con poco aceite, vierte de 70 a 80 mililitros de la mezcla, y deja que se cocine por ambos lados. Repite hasta terminar con la mezcla, deberán salir alrededor de 12 tortillas.', '7\nAhora procede a montar las enchiladas verdes con crema, toma una de las tortillas de avena y rellénala con pollo deshebrado.', '8\nVierte un poco de la salsa verde para enchiladas que preparaste hasta que cubras la tortilla por completo. Agrega un toque de crema, queso, cebolla y cilantro fresco, ¡eso será todo! Ya tendrás listas las enchiladas verdes mexicanas. ¡Que las disfrutes!En RecetasGratis encontrarás todo tipo de platillos mexicanos, nachos con carne, mole de olla, tostadas mexicanas, entre otras, ideales para acompañar estas increíbles enchiladas.']","Valoración: 4,1 (75 votos)",4 comensales,30m,,Dificultad baja,"['1 kilogramo de tomatillo o tomate verde', '5 chiles serranos', '½ pieza de cebolla mediana', '1 diente de ajo', '1 rama de cilantro', '1 cubo de caldo de pollo', 'Sal al gusto', 'Pimienta al gusto', '½ cucharada sopera de aceite vegetal', '4 claras de huevo', '1 taza de avena', '1 manojo de espinacas', '½ taza de agua (120 mililitros)', 'Sal al gusto', '1 pechuga de pollo cocida y deshebrada', '1 cucharada sopera de crema agria o ácida']",https://www.recetasgratis.net/receta-de-enchiladas-verdes-mexicanas-42253.html,,['Recetas mexicanas']
Pipas saladas,,"['1\n1º Paso:', '2\nPara tostar las semillas de girasol, cubre las semillas con agua hirviendo y déjalas remojar por cinco minutos.', '3\n2º Paso:', '4\nDesagua y seca las semillas.', '5\n3º Paso:', '6\nExtiéndelas en una capa muy delgada sobre una cazuela no tan profunda. Riégalas con sal y hornéalas a 350–375°F por 15 ó 20 minutos, revolviendo ocasionalmente.', '7\n4º Paso:', '8\nSi deseas, añade dos cucharaditas de mantequilla derretida o aceite por cada gr. de semillas.', '9\n5º Paso:', '10\nSécalas en toallas de papel.', '11\nInformación nutricional de las pipas o semillas de girasol (cada 100 g.)', '12\n* 8,5 g. de hidratos de carbono. * 47 g. de grasas saludables. * 28 g. de proteína. * 22 mg. de vitamina E. * 730 mg. de potasio. * 100 mg. de calcio. * 595 mg. de fósforo. * 395 mg. de magnesio.']","Valoración: 3,6 (43 votos)",,,,Dificultad baja,['Las semillas de girasol tostadas y saladas'],https://www.recetasgratis.net/receta-de-pipas-saladas-42149.html,,
BOCADILLO CARDIOSALUDABLE,,"['1\nAbrir el pan, untar ligeramente de mostaza una de las caras, colocar sobre ella por este orden el jamón, el keso, el pimiento, la cebolleta, el tomate, un poquito de aceite de oliva virgen, el huevo, el aguacate, la lechuga y unas cucharadas de salsa fina, cerrar con el otro pan, y a comer', '2\n¡¡¡ Es una delicia, y todos lo ingredientes son muy saludables; sustituye a una comida completa, y aporta prótidos, lípidos, glícidos, vitaminas y oligoelementos.']",,,,,Dificultad baja,"['pan de barra ( o chapatita,baguette, etc... es lo mismo, pero crujiente ¡¡ )', 'cebolleta ( o cebolla normal, aunque añadir menos por su fuerza )', 'tomate en lonchas', 'lechuga', 'pimiento rojo', 'huevo duro', 'jamón de york', 'keso ligth en lonchas', 'un toque de mostaza', 'aguacate en lonchas finas', 'salsa fina ( como la mayonesa, pero con la mitad de calorías y con aceite de girasol )', 'aceite de oliva virgen extra']",https://www.recetasgratis.net/receta-de-bocadillo-cardiosaludable-42095.html,,
Empanadas gourmet,,"['1\nDerretir la margarina en una sartén y rehogar las cebollas picadas.', '2\nAgregar el pimentón, páprika, y salpimentar a gusto.', '3\nUna vez cocidas, reservar las cebollas.', '4\nEn la misma sartén, cocinar la carne picada a cuchillo y sazonar con sal y pimienta a gusto, junto con el vinagre y el comino.', '5\nCocinar por unos 10 minutos a fuego mediano, hasta que la carne se haya cocido.', '6\nAgregar las cebollas a la preparación de la carne, y cocinar por otros 5 a 7 minutos.', '7\nDejar enfriar por lo menos por 30 minutos.', '8\nEs importante ya que resultará mucho más fácil poder rellenar las empanadas.', '9\nSeparar las tapas de empanadas, y colocar una cucharada grande de la carne en el medio.', '10\nAgregar unos pedacitos de huevo picado, pasas de uva y aceitunas picadas.', '11\nRemojar el borde de la masa con el dedo mojado en agua para sellarlas bien y que el relleno no se escape durante la cocción.', '12\nDoblar la tapa, quedando formada la medialuna.', '13\nSellar bien los bordes con un tenedor.', '14\nPintarlas con huevo batido.', '15\nPrecalentar el horno a 180° C (moderado).', '16\nColocar las empanadas en una asadera cubierta con papel manteca.', '17\nLlevar las empanadas al horno durante 20 a 30 minutos, hasta que la masa esté dorada.']","Valoración: 3,5 (12 votos)",,,,Dificultad media,"['100 g de margarina', '2 cebollas picadas', '½ kg de carne de vaca', '2 cucharadas (5 g) de pimentón', '¾ cucharadita (2 g) de páprika', '½ cucharadita (2 g) de pimienta fresca molida', '1 cucharadita (2 g) de comino molido', '1 cucharadita (15 ml) de vinagre blanco', '¼ de taza de pasas de uva', '½ taza (70 g) de aceitunas verdes descarozadas y picadas', '2 huevos duros picados', 'Sal a gusto', '1 docena de tapas de empanadas', '1 huevo batido para pintar las empanadas']",https://www.recetasgratis.net/receta-de-empanadas-gourmet-42090.html,,
Garnachas con carne de res,,"['1\nPreviamente se cocinan 12 tortillitas de aprox. 8 cm de diametro y se le hace un borde con los dedos. Cómo si fueran tortillas para sopes mexicanos.', '2\nSe pone la carne de res a cocer y cuando esté cocida se pica finamente, puedes ayudarte con un procesador de alimentos o la licuadora para que sea más fácil.', '3\nA continuación, se mezcla la carne con la cebolla bien picada y se sazona con una pizca de sal. Devuelve la carne a la sartén y sofríe unos minutos. Reserva.', '4\nPara hacer a salsa roja, hierve los tomates junto con los chiles. Cuando ablanden lo suficiente, lleva a una licuadora y tritura junto el ajo, sal y pimienta.', '5\nAparte pica el repollo finamente y sumerge en agua con vinagre para ablandarlo y desflemarlo.', '6\nA continuación, arma las garnachas colocando una porción de carne sobre cada tortilla. Luego, fríe las tortillas en una sartén caliente con un poco de aceite hasta que estén ligeramente doradas.\nTruco: Las garnachas puedes hacerlas del tamaño que desees, dependiendo si las quieres como aperitivo o plato principal', '7\nSirve las garnachas con carne de res en un plato llano, bañándolas en salsa y colocando encima el repollo y el queso secos. Acompaña este delicioso plato mexicano con una bebida fría y refrescante como un mojito sin alcohol.']",Valoración: 5 (2 votos),3 comensales,30m,Entrante,Dificultad alta,"['150 gramos de Carne de res troceada', '12 unidades de Tortilla de maíz', '½ unidad de Cebolla', '1 pizca de Sal', '3 unidades de Tomate maduro', '3 unidades de Chile Chipotle', '1 diente de Ajo', '1 pizca de Pimienta', '1 unidad de Repollo', '1 trozo de Queso seco']",https://www.recetasgratis.net/receta-de-garnachas-con-carne-de-res-42063.html,,['Recetas mexicanas']
pico de gallo con soya,,"['1\nPicas todos los ingredientes finamente en cubos en un recipiente.', '2\nLos mezclas junto con la soya. los acompañas con tostadas,galletas,tortillas.']","Valoración: 3,4 (35 votos)",,,,Dificultad media,"['5 jitomates', '1 cebolla', '3 aguacates', '6 ramitas de silantro', 'un cuarto de soya remojada y escurrida']",https://www.recetasgratis.net/receta-de-pico-de-gallo-con-soya-42056.html,,
Ceviche al estilo guatemalteco!,,"['1\nEn un recipiente de vidrio poner los camarones ya limpios a coser con el jugo de limón aproximadamente unos 30 o 45 minutos.', '2\nPicar la cebolla, los tomates y la hierba buena (menta), agregar la salsa inglesa, limón y sal al gusto.', '3\nCuando los camarones ya estén cosidos quíteles el limón, puede pasarles agua o solo escurrirlos, revolverlos en un recipiente con los demás ingredientes.', '4\nPuede comerlos con galletas soda o tortillas y ponerles picante o salsa catsup según sea su gusto. También queda súper sabroso acompañarlo con una cerveza bien fría!!!']",Valoración: 3 (1 voto),,,,Dificultad baja,"['1 libra de camarón (puede usar cangrejo, pescado, pulpo...)', '1 cebolla picada', '5 tomates picados', 'Hierba buena picada (menta)', 'Salsa inglesa', 'Jugo de limón (unos 10 limones)', 'Sal al gusto']",https://www.recetasgratis.net/receta-de-ceviche-al-estilo-guatemalteco-42052.html,,
croquetas de ahumados,,"['1\nTroceamos cebolla fresca muy picada,y antes de que se ponga dorada leagregamos palometa ahumada que es mas sabrosa que el salmon ahumado todo salteado con aceite de oliva virgen.', '2\nUna vez reogada la cebolla y la palometa le añadimos la harina una pizca de pimienta negra y nuez moscada probando la bechamel optativamente la corregiremos de sal.', '3\nLa dejamos enfriar a temperatura ambiente y despues en el frigorifico.', '4\nUna vez enfriada la masa nos disponemos a liar las croquetas emborrizandolas es huevo y pan rayado, friendolas a continuacion en aceite de oliva virgen. buen provecho pues estan exquisitas.']","Valoración: 3,4 (35 votos)",,,,Dificultad media,"['Cebolla', 'Palometa', 'Aceite', 'Harina', 'Pimienta', 'Nuez moscada']",https://www.recetasgratis.net/receta-de-croquetas-de-ahumados-41985.html,,
CROQUETAS DE ERIZOS,,"['1\nSe sacan las gónadas de los erizos y las reservamos.', '2\nPonemos en una sartén honda, la mantequilla, la cebolla picadita y el ajo triturado (mejor que picado).', '3\nSofreímos todo a fuego lento y cuando la cebolla esté apochadita, agregamos la harina y la cocinamos durante un rato, luego agregamos la nata líquida, la nuez moscada, el pimienta blanca y las gónadas de erizo machacadas con un tenedor, removemos hasta que se ligue con la harina y forme una masa, probamos de sal la masa y la rectificamos.', '4\nDejamos enfriar la masa tapada con un film transparente para que no se forme costra, y una vez fría, procedemos a realizar las croquetas de la forma habitual.', '5\nPara acompañarlas va estupendamente una ensalada de lechugas y delicias de cangrejo con una salsa rosa.']",Valoración: 4 (5 votos),,,,Dificultad baja,"['15 erizos de mar', 'Una cucharada de mantequilla.', 'Media cebolla', 'Un diente de ajo', 'Nata liquida 1/4 l.', 'Dos cucharadas de harina simple.', 'Un pellizco de nuez moscada', 'Un pellizco de pimienta blanca molida', 'Sal.']",https://www.recetasgratis.net/receta-de-croquetas-de-erizos-41941.html,,
seviche de camarones,,"['1\ncocinar los camarones por 5 min con sal ,y posteriormente sacarlos y pelarlos limpiarlos bien,en un recipiente,picar la cebolla menuda,y agregar los camarones el cilantro finamente picado agregar salsa de tomate al gusto limon al gusto.complementar con el vinagre se sirve en recipientes apropiados y la galleta de soda para complementar el plato.']","Valoración: 3,4 (34 votos)",,,,Dificultad media,"['camarones', 'limon', 'salsa de tomate', 'vinagre', 'cebolla', 'cilantro', 'galletas de soda para acompañar', 'buen vino']",https://www.recetasgratis.net/receta-de-seviche-de-camarones-41909.html,,
empanada de langostinos y gulas,,"['1\nEn una sarten pones 2 dientes de ajos bien picados,despues lavo unos 300grs de campiñones y los parto en laminas,los cual añado ala sarten y lo dejo que se vaya aciendo a fuego lento.', '2\nDespues pelo en crudo unos 700 o 800grs de langostino pequeño,y los parto en 2 tres cachos,dependiendo del tamaño,y cuando estan echos los champiñones añado los langostinos y los salteo con un poco de sal,cuando los langostinos esten echos con los champis añado medio paquete de gulas de norte,un par de vueltas y listo.', '3\nHay ya tienes tu relleno.', '4\nA continuacion estenderemos arina encima del fogon y con un rodillo iremos amasando la mas asta darle la forma correcta para meter en el molde,una vez metida la masa en el molde,cojer un escurridor y con una cuchara ir añadiendo el revuelto al escurridor para que caiga toda la grasa y sepues añadirlo ala masa ya puesta en el recipiente y estenderlo todo asta tapar la masa.', '5\nCon la segunda masa haremos lo mismo se estira y la pones de tapa cerrando bien con los dedos y con mucho cuidado no romper la masa.', '6\nSi te a sabrado masa puedes cortarla en formar distintas (una flor,un corazon...,o mismamente comprar en los chinos unos moldes de 0.60centimos),para finalizar batir un huevo y con un pincel de silicona pintar bien la empanada,y meter al horno previamente calentado a unos 150grados,sabras que la empanada esta echa cuando este bien dorada.', '7\nSacar dejar enfriar y a disfrutar.']","Valoración: 3,3 (33 votos)",,,,Dificultad baja,"['2 dientes de ajos', '300 grs de campiñones', '700 u 800 grs de langostino pequeños']",https://www.recetasgratis.net/receta-de-empanada-de-langostinos-y-gulas-41856.html,,
Cebiche de pollo peruano,,"['1\nSin prender la cocina, se echa en la olla la cebolla, las prezas de pollo y el condimento, y comenzar a mezclarlo, después echarle la sal y palillo y el jugo de los tres limones y denuevo mezclarlo.', '2\nAlli prendemos la cocina, y a fuego medio dejarlo cocinar, con un poco de agua, debido a que la cebolla bota su propio jugo, antes de terminar la coccion de los pollos, echarle un pizca de ajinomoto.', '3\nSe puede acompañar, con arroz o papas sancochadas en rodajas.']","Valoración: 3,4 (34 votos)",,,,Dificultad baja,"['Pollo cortado en trozos medianos', '4 Cebollas en cortes largos, no muy finos', '3 limones', 'Aji amarillo molido', 'Aji mirasol', 'Palillo', 'Ajinomoto']",https://www.recetasgratis.net/receta-de-cebiche-de-pollo-peruano-41823.html,,
Croquetas bueeeenisimas!,,"['1\nSiempre salen buenas con esta receta de toda la vida!!', '2\nEn una Olla o Sarten de acero inox, se pone, aceite de oliva extra virgen, como para cubrir toda la superficie de la olla, dos pechugas de pollo, 3 salsichas de cerdo, 3 lonchas de bacon, carne de ternera picada unos 100 gramos, 1 tomate natural en trocitos, una cebolla a rodajas, un diente de ajo y sal.', '3\nTodo eso se tiene que hacer a fuego lento con la tapadera puesta durante mas o menos 1 hora, A media cocción se añade un poquito de vino, el que tengas por casa, yo le pongo tinto normalmente.', '4\nCuando veas que todo esta rustido, ya puedes trirurarlo, mil veces mejor si lo haces con una triruradora de manivela, son muy baratitas.', '5\nMientras lo triruras pon un par de huevos a cocer durante 10 minutos y luego enfríalos.', '6\nCuando tengas la carne trirurada puedes añadir el huvo tambien muy ralladito a la carne.', '7\nEn otra sartén, pones un poquito de aceite, un trocito de mantequilla, como unos dos centimetros y una cebollita bien trirurada, cuando la cebolla se dore un poquito añades toda la carne, luego añades unas 5 cucharadas soperas de harina, tienes que revolver rápido para que no se pegue mucho y se cueza un poco la harina.', '8\nCuando tienes esto añades 2 vasos de leche entera y sigues removiendo rapido, veras que la pasta empieza a despegarse de la sartén.', '9\nUna vez todo tenga consistencia, lo ponen a enfriar en una fuente que tenga bastante superficie, para que enfríe más rápido.', '10\nSólo se debe poner en la nevera cuando la pasta esté a temperatura ambiente!!!!', '11\nAl dia siguiente o cuando veas que está frío, ya puedes rebozarlas primero con huevo y luego con pan rallado, las fríes y te quedan unas croquetas espectaculares, te aseguro que todo esto vale la pena!!', '12\nPerdón si no está muy bien explicado, espero que se entienda.', '13\nTe aseguro que son las mejores!!!']","Valoración: 3,4 (34 votos)",,,,Dificultad media,"['2 pechugas de pollo', '3 tiras de bacon', '3 Salchichas o butifarra', '100 gr de carne picada de ternera', '2 cebollas', '3 huevos', 'diente de ajo', 'harina', 'pan rallado', '1 tomate natural', 'mantequilla', 'SAL', 'VINO TINTO O BLANCO']",https://www.recetasgratis.net/receta-de-croquetas-bueeeenisimas-41803.html,,
Ceviche de camarón de Perú,Si quieres preparar un auténtico ceviche de camarón peruano no te pierdas este paso a paso que ponemos a tu disposición para hacer este ceviche de camarón estilo Perú de una manera fácil y rápida.Este plato puede servirte de entrante para cualquier ocasión y lo puedes acompañar con muchos otros ingredientes y preparaciones así que se podría decir que ¡hay un ceviche de camarón de Perú para todos los gustos! Pruébalo y cuéntanos si te ha gustado y cómo lo has acompañado.,"['1\nEl primer paso que tenemos que hacer preparar este ceviche peruano de camarones es pelar los camarones, quitarles las venas y cocerlos. Podemos comprarlos ya cocidos si se prefiere.', '2\nA continuación, pelamos y cortamos las cebollas coloradas pequeñas en rodajas super finas y las reservamos para luego.', '3\nDespués hacemos lo mismo con los tomates, los cortamos en rodajas muy finas y los reservamos.', '4\nSeguidamente exprimimos el jugo de los 10 limones y de la naranja y los unimos, así el ceviche de camarón de Perú tendrá un sabor ácido agradable al paladar.', '5\nLuego le quitamos los tallos al cilantro y picamos finamente sus hojas, y lo reservamos también.', '6\nAhora cogemos todos los ingredientes del ceviche de camarones que hemos reservado, los mezclamos y los dejamos reposar en la refrigeradora por lo menos una hora para que se marinen bien.', '7\nUna vez ha pasado ese tiempo, sacamos el ceviche de camarón estilo Perú de la refrigeradora y lo servimos acompañado de ají, patacones o canguil.Y si queréis descubrir más receta de ceviches de marisco, no os perdáis las siguientes que os recomendamos aquí mismo:Ceviche de camarón estilo SinaloaCeviche de camarón y merluzaCeviche de camarón ecuatoriano']","Valoración: 3,5 (39 votos)",4 comensales,1h 30m,Entrante,Dificultad baja,"['1 libra de Camarón cocinado', '2 Cebollas coloradas pequeñas', '4 Tomates', '10 Limones (jugo)', '1 Naranja (jugo)', '½ taza de Salsa de tomate', '1 manojo de Cilantro', '1 pizca de Sal', '1 chorro de Aceite']",https://www.recetasgratis.net/receta-de-ceviche-de-camaron-de-peru-41790.html,,['Recetas peruanas']
Tamales norteños (Estilo Tamaulipas),,"['1\nCOMO PREERPARAR EL RELLENO DE LOS TAMALES:', '2\nSi se hacen de puerco de preferencia comprar pierna de cerdo en trozo y cocerla con suficiente ajo, y cebolla.', '3\nDesmenuzarla y con el mismo caldo de la carne cocer los chiles huajillo o chile cascabel y molerlo con los ajos cocidos y la cebolla cocida.', '4\nEsta mezcla irla pasando por un colador hasta que quede bien finita esa salsa.', '5\nAparte moler comino y pimienta y agregarselo a la mezcla colada.', '6\nEn una cazuela con manteca bien caliente sazonar bien esa salsa hasta que hierva y agregar la carne desmenuzada si se ve un poco espesa agregar un poco del caldo donde se cocio para que suelte el hervor y no se pegue.', '7\nCOMO PREPARAR LA MASA', '8\nPor cada kilo de masa que se amase agregar 1/4 de manteca, Se bate primero la manteca hasta que esponje ya acremada la manteca se incorpora poco a poco la masa sin dejar de batir, puede apoyarse usando una batidora o si no con la fuerza del brazo.', '9\nSi nota que la masa esta algo reseca se le va agregando poco a poquito caldo de la carne, y si efectivamente para saber el punto de la masa hay tres formas de saberlo-', '10\n1.- Cuando la masa se va despegando de la cacerola donde se esta batiendo 2.- Cuando la masa al sacudir la mano se despega facilmente, o si no los batidores tambien quedan completamente limpios 3.- Y la más efectiva cuando tomamos un poquito de masa y la depositamos en un vaso cristalino con agua y este inmediatamente sube a la superficie.', '11\nYa con nuestras hojas de maiz bien remojadas con una hora de antelacion ya podemos empezar a untar con una cucharada sopera de masa en cada hoja, se agrega el relleno al centro de la hoja y se van doblando y envolviendo los tamales.', '12\nYa hechos se colocan en la vaporera empezando a colocarlos en forma de cruz y asi sucesivamente hasta que poco a poco van quedando paraditos.', '13\nSin son 100 tamales en una hora estan listos si son mas de 200 de preferencia darles dos horas de coccion.', '14\nNota: PARA QUE LES QUEDEN BIEN COLORADITOS SUS TAMALES NO ESCATIMEN USAR SUFICIENTE CHILE CASCABEL EN EL GUISADO, PARA QUE CUANDO AL COCERSE DESTILEN COLOR Y PINTEN EL TAMAL Y LA HOJA.', '15\nQue los disfruten.']","Valoración: 4,1 (83 votos)",,,,Dificultad media,"['1 kilogramo de Carne de Cerdo', '1 diente de Ajo', '1 unidad de Cebolla', '1 pizca de Comino', '1 pizca de Pimienta']",https://www.recetasgratis.net/receta-de-tamales-nortenos-estilo-tamaulipas-41739.html,,
canape de salsa de pollo,,"['1\nCocer la pechuga de pollo unos 30 minutos, luegode estar cosida moler hasta formar una pasta, agregar el pimenton y la mayonesa a gusto todo esto se muele durante 5 minutos.', '2\nLa presentacion puede ser con un pedasito de aceituna cortada en la mitad.', '3\nEspero que les quede rico.']","Valoración: 3,4 (37 votos)",,,,Dificultad baja,"['1 pechuga de pollo.', '1/2 kg de mayonesa.', '1/2 morron (pimenton rojo)']",https://www.recetasgratis.net/receta-de-canape-de-salsa-de-pollo-41608.html,,
Tortitas de amaranto con queso,"Las tortitas de amaranto y queso son una opción perfecta para innovar en el menú de todos los días. Se trata de una fritura salada hecha con amaranto, queso Oaxaca y cilantro que tiene un sabor fresco y delicioso. Sigue el paso a paso de esta receta de RecetasGratis.net y sorprende a todos con las tortas de amarando.","['1\nEl primer paso para hacer estas tortitas de amaranto, lo primero que debes hacer es reunir todos los ingredientes. Pica el queso finamente igual que el cilantro.', '2\nEn un bol lo suficientemente grande, mezcla el amaranto, el cilantro y el queso. Ve añadiendo los huevos uno a uno y amasa todo el conjunto hasta conseguir una masa ligeramente homogénea.\nTruco: La cantidad de huevos puedes variar según el tamaño de éstos, lo importante es que la masa tome consistencia', '3\nLuego ve añadiendo la harina tamizada poco a poco. Corrige la sazón con un poco de sal al gusto y sigue amasando todo hasta que se integren bien todos los ingredientes.', '4\nCalienta una sartén con aceite y cuando esté bien caliente, ve colocando pequeñas porciones de mezcla de las tortitas de amaranto. Ayúdate con una cuchara para verte la mezcla en el aceite y cocina por ambos lados hasta que estén bien doradas.', '5\nElimina el exceso de aceite con papel absorbente y sirve las tortitas de amaranto y queso acompañando con una ensalada fresca de aguacate.']","Valoración: 3,7 (49 votos)",2 comensales,15m,Plato principal,Dificultad baja,"['250 gramos de Amaranto', '4 unidades de Huevo', '100 gramos de Queso Oaxaca', '1 manojo de Cilantro', '½ taza de Harina (70 gramos)', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-tortitas-de-amaranto-con-queso-39626.html,,['Recetas mexicanas']
Volovanes rellenos de atún,"Los volovanes rellenos de atún que te proponemos desde RecetasGratis.net son un entrante muy apetitoso para el verano. Son muy fáciles de preparar y son una excelente opción para que los niños coman pescado. Asimismo, también podemos elaborarlos para servirlos a modo de aperitivo durante los días de Navidad, u otras fiestas. Sigue leyendo y descubre el paso a paso para prepararlos.","['1\nPreparamos los ingredientes para estos deliciosos volovanes de atún. El atún puede ser al natural o bien con aceite de oliva, aunque procuraremos escurrirlo bien.', '2\nPrimero desmigajamos el atún con la ayuda de un tenedor y le añadimos la cucharadita de perejil, previamente picado. Mezclamos bien.', '3\nVertemos la nata líquida en un bol, añadimos el zumo de medio limón y lo batimos bien hasta montarlo.', '4\nA continuación vertemos la nata sobre el atún y removemos bien. Condimentamos con sal y pimienta la mezcla para los volovanes rellenos.', '5\nRellenamos los volovanes con la mezcla de atún con cuidado, con la ayuda de una cuchara, y los dejamos reposar diez minutos en el frigorífico. Pasado este tiempo, están listos para servir y degustar. Los puedes acompañar de una ensalada ligera de rúcula y tomatitos cherry, o lentejas con champiñones si prefieres algo diferente, y de una copa de vino blanco. Y si deseas preparar tú mismo los volovanes, en esta sencilla receta te explicamos cómo hacer masa de hojaldre.']","Valoración: 2,3 (11 votos)",1 comensal,15m,Entrante,Dificultad baja,"['50 gramos de Atún en conserva', '½ vaso de Nata líquida', '1 cucharada postre de Perejil', '1 cucharada sopera de Zumo de limón', '2 unidades de Volovanes', '1 pizca de Sal', '1 pizca de Pimienta negra molida']",https://www.recetasgratis.net/receta-de-volovanes-rellenos-de-atun-39611.html,,[]
