title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
VIEIRAS HORNEADAS AL CAVA,,"['1\nDescongelar las vieiras el día anterior en la nevera y pasarlas por agua; secar y reservar en la nevera con sal y pimienta.', '2\nPelar y picar las cebollas en cubos pequeños y ponerlos en una sartén con aceite a pochar, una hoja de laurel y un pellizco de sal durante media hora a fuego muy lento hasta que se vuelva transparente.', '3\nPoner un cazo con la mantequilla y la maizena a fuego medio; batir conunas varillas metálicas y rociar con zumo de limón y de naranja.', '4\nSalpimentar y continuar removiendo hasta que la salsa comience a espesar.', '5\nAligerar con el cava y dejar cocer cinco minutos más.', '6\nRetirar del fuego y dejar enfriar (remover de vez en cuando para que la salsa esté fina).', '7\nRellenar el fondo de cuatro conchas de vieiras (naturales o de loza) con el puré de cebolla; poner encima una vieira y napar con la salsa de cava.', '8\nEstirar el hojaldre con un rodillo, sobre una superficie enharinada hasta dejarlo muy fino.', '9\nCortar en cuatro cuadrados y cubrir cada concha con uno, apretando bien los bordes con los dedos.', '10\nPincelar con yema de huevo batido, con una cucharadita de agua para que tome un bonito color dorado.', '11\nHornear unos 15-20 minutos en horno precalentado a 200 °C, hasta que el hojaldre suba.', '12\nServir rápido.']","Valoración: 3,3 (9 votos)",,,,,"['4 vieiras grandes (pueden ser congeladas)', '1 plancha grande de hojaldre congelado', '1 cebolla grande', '1 naranja', '1 limón', '1 cucharadita de maizena', '1 botellín de cava', '50 ml de aceite de oliva', '10 g de mantequilla', '1 huevo batido', 'Sal', 'Pimienta', '1 hojas de laurel y perejil']",https://www.recetasgratis.net/receta-de-vieiras-horneadas-al-cava-29724.html,,
Chirlas en salsa de alcachofas,,"['1\nDejar las chirlas con sal gorda en agua 12 horas, cambiando el agua al menos una vez. Pelar las alcachofas dejando el corazón, y frotarlo con zumo de limón.', '2\nPoner un cazo con medio litro de agua a hervir y blanquear las alcachofas cinco minutos en el agua (fuera del fuego). Dejar escurrir.', '3\nEn una cazuela de barro rehogar una cebolla picada con un chorretón de aceite, el ajo picado y los tacos de jamón.', '4\nCuando esté transparente, añadir las alcachofas y saltear cinco minutos, agregando el vasito de vino blanco.', '5\nTirar el agua de las chirlas, lavarlas y echarlas en la cazuela. Añadir el azafrán y el caldo con la harina disuelta.', '6\nHacer hervir a fuego suave, moviendo la olla con dos paños de cocina para no quemarse, para ir trabando la salsa.', '7\nSalpimentar y dejar que las chirlas se vayan abriendo lentamente. Retirar y dejarlo reposar una hora antes de servir.', '8\nCalentar suavemente, de nuevo, moviendo la cazuela para que no se pegue, y servir en la misma fuente de barro.']","Valoración: 4,5 (2 votos)",6 comensales,45m,Entrante,Dificultad media,"['1 kg de chirlas', '8 alcachofas', '100 g de jamón serrano en taquitos o tocino', '1 cebolla grande', '1 diente de ajo', '1 vasito de vino blanco', '1 vaso de caldo vegetal', '1 cucharada de harina', 'hebras de azafrán', 'un chorro de aceite de oliva', 'sal', 'pimienta blanca']",https://www.recetasgratis.net/receta-de-chirlas-en-salsa-de-alcachofas-29687.html,,[]
MEJILLONES ESCABECHADOS CON LECHO DE PATATAS,,"['1\nLavar bien los mejillones bajo el grifo raspando las conchas con un cepillo.', '2\nCocer los mejillones en una olla con agua hirviendo, retirar a medida que se vayan abriendo.', '3\nDejar enfriar.', '4\nRetirar las conchas y reservar los mejillones en una sartén.', '5\nPaso 2 Añadir el aceite a la sartén y la guindilla muy picadita; sofreir dos minutos y retirar del fuego, dejándolo enfriar (poner los mejillones aparte).', '6\nPoner el aceite a calentar de nuevo con laurel, granos de pimienta y el vinagre.', '7\nAñadir el pimentón disuelto en un poco de agua de la cocción de los mejillones y sal.', '8\nCocer durante 15 minutos a fuego suave y dejar enfriar esta salsa.', '9\nCubrir los mejillones con el escabeche y dejar macerar 24 horas en la nevera, tapado con papel aluminio.', '10\nPaso 3 Lavar muy bien las patatas y cocerlas con piel en agua hirviendo con sal.', '11\nMientras tanto, pelar la cebolleta y picar en cubitos muy pequeños; mezclar con el huevo cocido picado.', '12\nCortar las patatas con piel, todavía templadas, en ruedas gruesas y ponerlas sobre una fuente.', '13\nCubrir con los mejillones escabechados (que estén a temperatura ambiente) y espolvorear con el picadillo de cebolleta.']","Valoración: 3,3 (9 votos)",,,,,"['1 kg de mejillones', '4 patatas medianas', '2 huevos', '1 cebolleta o chalota', '125 ml de aceite de oliva', '100 ml de vinagre de vino', '1 cucharadita de pimentón dulce', '1/2 guindilla', '3 hojas de laurel', 'granos de pimienta y', 'sal']",https://www.recetasgratis.net/receta-de-mejillones-escabechados-con-lecho-de-patatas-29685.html,,
BERBERECHOS CON ARROZ,,"['1\nLimpiar bien los berberechos lavándolos varias veces y dejarlos dos horas en agua con sal gorda para que suelten toda la tierra.', '2\nPelar y picar la cebolla y los tomates, quitar las simientes del pimiento y cortarlo.', '3\nCortar el jamón en cubitos y ponerlo en una cazuela con la cebolla y el diente de ajo picados; añadir la hoja de laurel y rehogar suavemente diez minutos.', '4\nPaso 2 Añadir los pimientos y el tomate y sazonar con una pizca de sal y otra de azúcar.', '5\nRemover con una cuchara de madera y dejar cinco minutos.', '6\nIncorporar los berberechos bien escurridos y dejar que suelten el agua a fuego medio, moviéndolos de vez en cuando, regar con un chorrito de jerez.', '7\nPaso 3 En un cazo calentar el medio litro de caldo vegetal añadiéndole perejil picado.', '8\nLavar el arroz varias veces para quitarle el almidón, y escurrir.', '9\nAñadir a la cazuela con las verduras y remover con una cuchara, sofreír durante cinco minutos.', '10\nRegar con el caldo caliente.', '11\nEchar las hebras de azafrán y dejar cocer destapado a fuego medio, hasta que el arroz esté en su punto (el caldo se habrá consumido pero estará jugoso).', '12\nTapar con un paño y dejar reposar cinco minutos antes de servirlo.']","Valoración: 4,1 (11 votos)",,,,,"['1 cucharada azúcar', 'sal gorda', '700 g berberechos', '300 g arroz de grano redondo', '2 cebollas medianas', '1 diente de ajo', '1 pimiento verde', '2 tomates rojos', '100 g jamón con tocino', '2 hojas de laurel', 'perejil picado en rama', 'caldo suficiente (500 ml)', 'un chorrito de jerez', 'hebras de azafrán']",https://www.recetasgratis.net/receta-de-berberechos-con-arroz-29531.html,,
PULPO GRATINADO AL QUESO,,"['1\nSi el pulpo es fresco, hay que congelarlo durante tres días para que esté más tierno.', '2\nLavar el pulpo; poner a cocer en una olla con agua con la cebolla pelada y entera, la zanahoria raspada y el laurel.', '3\nCuando el agua lleve cociendo cinco minutos, sumergir el pulpo y asustarlo (añadir agua fría para romper el hervor) tres veces.', '4\nDejarlo cocer aproximadamente una hora y media o dos horas (pinchar para comprobar que esté tierno).', '5\nRetirar y dejar escurrir.', '6\nPaso 2 Lavar las patatas y cocerlas con piel, preferiblemente en el agua de cocción del pulpo o en agua con un poco de sal.', '7\nCuando estén tiernas, retirar con una espumadera y dejar enfriar.', '8\nPelar y cortar en ruedas finas sin que se rompan.', '9\nCortar los tentáculos del pulpo con un cuchillo bien afilado y de forma sesgada, para conseguir rodajas más grandes.', '10\nSobre una fuente de horno con papel engrasado formar cuatro milhojas alternando rodajas de patata, pulpo y queso.', '11\nHornear durante 15 minutos a fuego suave (170 °C).', '12\nPaso 3 Mientras, preparar la salsa: picar la cebolla fina y sofreir con el aceite templado.', '13\nEspolvorear con sal gorda y pimienta.', '14\nColocar cada milhoja en platos individuales y rociar con un poco de salsa y pimentón.']",Valoración: 4 (38 votos),,,,,"['1 pulpo ( de aproximadamente 800 g)', '2 patatas grandes nuevas', '75 g de queso gruyère rallado', '1 cebolleta blanca pequeña', '1 cucharada pimentón dulce', '1 vasito de aceite de oliva virgen', 'sal', 'pimienta negra', '2 hojas de laurel', '1 cebolla', '1 zanahoria']",https://www.recetasgratis.net/receta-de-pulpo-gratinado-al-queso-29524.html,,
PIL-PIL DE PIMIENTOS CON ALMEJAS,,"['1\nLavar los pimientos y secarlos; ponerlas en una fuente refractaria y espolvorear de sal gorda.', '2\nAsarlos al horno (a 200°) hasta que se tuesten por ambos lados (unos 20 o 30 min.).', '3\nRetirarlos del horno y tapar con papel aluminio hasta que se enfríen (para hacerlos sudar y que sea más fácil pelarlos).', '4\nQuitarles las semillas y las pieles, y colocarlos en tiras sobre una cazuela de barro (se cortarán a mano y se aprovechará el líquido que hallan soltado).', '5\nPelar y laminar el ajo sobre los pimientos; agregar el aceite y la guindilla y poner la cazuela a fuego muy suave.', '6\nMoviéndola continuamente, hasta que comience a engordar la salsa (15 minutos aproximadamente agregando el azúcar al final).', '7\nLas almejas habrán estado en remojo en agua fría y sal gorda un mínimo de 4 horas antes (moviéndola de vez en cuando).', '8\nEntonces lavarlas de nuevo en agua limpia y dejar escurrir perfectamente.', '9\nJusto antes de servir el plato, se agregan a la cazuela y a fuego suave.', '10\nSin dejar de remover, se mantienen hasta que se abran todas las conchas. Comprobar el punto de sal y espolvorear de abundante perejil.']","Valoración: 3,7 (3 votos)",,,,,"['3 pimientos rojos de asar', '350 g de almejas o similar', '2 dientes de ajo', '1/2 guindilla seca', '1 vaso de aceite de oliva', 'Sal gorda', 'Una pizca de azúcar', 'Abundante perejil picado']",https://www.recetasgratis.net/receta-de-pil-pil-de-pimientos-con-almejas-29434.html,,
ZARZUELA DE PESCADOS,,"['1\nLimpiar los pescados eliminando piel y espinas; cortar en trozos medianos y salpimentar.', '2\nCortar los calamares en anillos y dejar los tentáculos enteros.', '3\nQuitar las cáscaras de los langostinos.', '4\nLavar los mejillones hasta dejar las conchas limpias y lavar las almejas.', '5\nUna vez preparados los pescados, se pasan por harina.', '6\nEn una sartén amplia con aceite a calentar ir friendo los pescados y los mariscos, de forma rápida y colocarlos en una cazuela de horno de loza. Cocer las espinas de los pescados y los despojos de los langostinos en un cazo con agua y laruel; dejar hervir 10 minutos y colar el caldo; tostar el azafrán en una sartén y agregar un poco de caldo para abrir los mejillones y las almejas; retirar la mitad de las conchas, ponerlas en la cazuela de pescado. Picar la cebolla y el ajo y ponerlo a rehogar en le aceite de freír el pescado, a fuego suave; pelar el tomate y despepitarlo y agregarlo al sofrito anterior, remover y dejar 10 minutos a fuego suave, agregar la harina y remover para que no se formen grumos; incorporar el caldo de pescado y dar un último hervor.', '7\nSalpimentar y cubrir la cazuela de los pescados con el caldo y cocer 10 minutos al horno antes de servirlo.']","Valoración: 3,6 (11 votos)",5 comensales,45m,,Dificultad baja,"['200 g congrio', '200 g merluza', '200 g rape', '200 g calamares o pulpitos', '4 langostinos (pueden ser congelados)', '4 mejillones', '4 almejas o chirlas', '1 cebolla', '2 dientes de ajo', '1 tomate rojo', '1 hoja de laurel', '1 cucharada harina', '1 vaso de aceite de oliva', 'hebras de azafrán tostado', 'sal', 'pimienta negra']",https://www.recetasgratis.net/receta-de-zarzuela-de-pescados-29389.html,,[]
Coctel de marisco y salsa rosa,,"['1\nCocer los mariscos por separado con agua, un puñado de sal gorda y laurel.', '2\nCuando el agua rompa a hervir se echa el marisco y se deja cocer un minuto, retirando el cazo del fuego y dejándolo reposar en el agua caliente unos minutos más.', '3\nEscurrir la carne de cangrejo y desmenuzar en hebras retirando las pieles duras.', '4\nPelar y picar los mariscos.', '5\nPreparar la salsa: pelar la manzana y rallarla; mezclar con la mayonesa, el zumo de naranja y el coñá; remover con una cuchara de madera y añadir el ketchup y las gotas de tabasco, hasta conseguir un tono rosado, salpimentar y guardar en la nevera.', '6\nPartir el pomelo por la mitad, transversalmente, y cortar los gajos con un cuchillo de doble sierra.', '7\nReservar.', '8\nLavar y escurrir perfectamente las hojas de ensalada y picarlas en juliana, mezclar con el maché y repartirlas en las copas de cóctel.', '9\nColocar los mariscos y el cangrejo por encima, cubrir con la salsa rosa y adornar con los gajos de pomelo. Servir bien fría.']","Valoración: 3,8 (12 votos)",,,,,"['Unas hojas de canónigos o maché', '400 g colas de cigalas', '400 g gambas o langostinos', '250 g carne de cangrejo, puede ser en conserva', '1 lechuga', 'Hojas de escarola', '1 manzana', 'Naranja', 'Pomelo rojo', '300 ml mayones extra', '5 cucharadas tomate ketchup', '2 cucharadas coñá', 'Gotas de tabasco', 'Pimienta blanca y laurel', 'Sal gorda y fina']",https://www.recetasgratis.net/receta-de-coctel-de-marisco-y-salsa-rosa-29268.html,,
Vieiras doradas al horno,,"['1\nPara abrir las vieiras, colocar la concha sobre un paño para que no resbale y pasar un cuchillo pequeño entre las dos valvas, presionando ligeramente para separarlas; entonces, raspar la concha honda para retirar la carne, con cuidado de no romperla.', '2\nSe lavan los medallones y el coral (la media luna anaranjada) eliminando bien las barbas adheridas y toda la arena. Reservar en la nevera, tapadas con un paño húmedo.', '3\nAsí mismo, guardar las conchas y sus tapas, lavándolas perfectamente.', '4\nPaso 2 Pelar y picar las cebollas en pequeños cubitos; poner una sartén con el aceite a fuego suave; añadir la cebolla, el laurel y una pizca de sal.', '5\nTapar y dejar guisar por espacio de una hora al menos, hasta que la cebolla se haya reducido casi a puré, vigilar continuamente y removerlo, para que no tome color, debe quedar transparente.', '6\nPaso 3 Encender el gratinador del horno, cuando la cebolla esté suficientemente hecha y resposada, es decir, totalmente fría. Colocar en cada concha su medallón de carne correspondiente y su coral.', '7\nSalar ligeramente y rociar cada una de ellas con un chorrito de limón; cubrir con el puré de cebolla y espolvorear con abundante pan rallado; gratinarlas en la bandeja central del horno.', '8\nRetirar cuando estén bien doradas, colocar cada tapa en su vieira y servir sobre un lecho de rodajas de limón o envuentas en una servilleta, a modo de nido.']","Valoración: 4,2 (21 votos)",,,,,"['8 vieiras de tamaño mediano (se pueden utilizar congeladas)', '3 cebollas grandes', '2 limones', '125 ml aceite de oliva', '2 hojas de laurel', '8 cucharadas pan rallado', 'sal']",https://www.recetasgratis.net/receta-de-vieiras-doradas-al-horno-29263.html,,
ALMEJAS CON POCHAS,,"['1\nPoner el día anterior las almejas en remojo, con abundante agua con sal gorda; cambiar el agua dos veces al menos, removiéndolas con ambas manos. En una olla cocer las alubias o pochas a fuego suave y cubiertas de agua.espumando cuando sea necesario Picar la guindilla; cortar el pimiento en cubitos y prensar el ajo; sofreír estos ingredientes con un buen chorro de aceite de oliva, durante cinco minutos. Agregar el sofrito a las alubias y continuar cociendo lentamente; no remover la olla, para que no se deshaga la legumbre.', '2\nMientras, pelar y picar la cebolla y los tomates; rehogarlos conjuntamente en una sartén durante 15 minutos, agregándole sal y removiendo con una cuchara de madera; escurrir las almejas y echarlas en el guiso anterior; regar con el vino y tapar, dejándolo a fuego mediano hasta que se abran, aproxi. 10 minutos.', '3\nRetirar las almejas con una espumadera y triturar la salsa con un pasapurés; agregarla a las alubias moviendo la olla, para trabar la salsa, y continuar cociendo hasta que estén tiernas, aproximadamente dos o tres horas. Por último añadir las almejas reservadas en el último cuarto de hora de cocción. Es conveniente dejar reposar una hora antes de servir, espolvoreadas de perejil.']","Valoración: 3,5 (10 votos)",,,,,"['1 kg almejas', '400 g alubias o pochas (frescas en temporada o en conserva)', '1 cebolla roja', '1 diente de ajo', '2 tomates rojos', '1 pimiento rojo de piquillo (fresco o en conserva)', '1 guindilla fresca (roja o verde)', 'aceite de oliva', '1 vasito de vino blanco', 'perejil picado fresco', 'sal']",https://www.recetasgratis.net/receta-de-almejas-con-pochas-29246.html,,
LANGOSTINOS AL CURRY CON MELÓN Y PAPAYA,,"['1\nDescongelar y lavar los langostinos una vez descongelados en agua fría y limpiarlos, recogiendo cáscaras y cabezas en un bol.', '2\nReservar las colas en la nevera.', '3\nCortar la cebolla y el tallo blanco del puerro en cubos; rehogar en un cazo con el aceite y las hojas de laurel, dorándolo bien; añadir las cáscaras y las cabezas, apretándolas con una cuchara para que suelten bien el jugo.', '4\nSaltear unos minutos a fuego vivo y regar con el coñá, prendiéndole fuego para que se flambee, hasta que desaparezca la llama.', '5\nCubrir de agua o caldo el cazo y dejar hervir durante 15 minutos, pasados los cuales, se cuela por un chino machacando bien las cáscaras.', '6\nMientras cuece el caldo, abrir el melón y la papaya por la mitad y sacar bolitas con una cuchara especial para ello (desde la piel a las pepitas, para que salgan bien redondas).', '7\nPonerlas en un cuenco de cristal y aderezarlas con su propio jugo y el zumo de naranja.', '8\nReserva en lugar frío.', '9\nSalpimentar las colas de langostinos y rebozarlas en la maizena.', '10\nPoner una sartén grande al fuego con la mantequilla y saltear los langostinos; añadir el caldo y el jugo de las frutas y dejar hervir, agregando la nata y el curry.', '11\nIr colocando los langostinos sobre la fuente de presentación y dejar reducir la salsa hasta que se ponga bien cremosa,', '12\nbastarán dos minutos una vez haya comenzado a hervir.', '13\nCubrir los langostinos y adornar con las bolitas de frutas formando grupos.', '14\nAcompañar este plato con una corona de arroz basmati arroz tipo oriental aromático.']","Valoración: 3,6 (11 votos)",,,,,"['1 kg de langostinos congelados de buen tamaño', '1 papaya', '1 melón anaranjado (tipo cantalup)', '1 naranja', '3 cucharadas aceite', '50 g mantequilla', '1 chalota', '1 puerro', '200 ml crema de leche', '1 cucharada curry', '2 hojas de laurel', 'Fécula de maíz para rebozar', '1 dl de coñá', 'Sal gorda']",https://www.recetasgratis.net/receta-de-langostinos-al-curry-con-melon-y-papaya-29178.html,,
ROSCA DE CIGALAS A LA CREMA,,"['1\nLavar las cigalas bajo el grifo y pelarlas, reservando las colas enteras.', '2\nEn una olla destapada cocer las cáscaras y las cabezas en medio litro de agua fría con un puñado de sal gorda y laurel.', '3\nDejar hirviendo dos minutos y retirar del fuego dejándolo enfriar.', '4\nMachacar las cáscaras con un mortero o batidor y colamos este caldo por un chino.', '5\nEn una cazuela se pone a reducir al fuego', '6\nPaso 2 En una sartén rehogar las chalotas picadas en cuadraditos.', '7\nCuando comienzan a dorarse le añadimos el aceite y dejamos rehogar muy despacio.', '8\nPaso 3 Incorporar los tomates picados y sin pepitas y dejar cocer diez minutos con la sartén tapada; añadir la nata líquida.', '9\nSaltear las colas de cigalitas en el guiso anterior y le flameamos con el coñá.', '10\nAñadir el caldo reducido, dar un hervor y espolvorear con pimienta.', '11\nServir acompañado de un molde de arroz provenzal disponiendo las colas alrededor y cubiertas con su salsa.', '12\nPara hacer el arroz provenzal: una vez cocido el arroz en agua con sal y pasado por agua fría se saltea con la mantequilla fundida, y la cucharada de hierbas.']","Valoración: 3,3 (9 votos)",,,,,"['1 kg de cigalas a la crema', '2 chalotas', '1 chorrito de coñá', '3 cucharadas de aceite de oliva', '200 ml de nata líquida', '1 cucharadas de mostaza de grano', '2 hojas de laurel', 'sal', 'pimienta', '250 g de arroz de grano largo cocido.', '1 cucharada de hierbas provenzales (tomillo, orégano, romero..)', '1 cucharada de mantequilla para rehogar']",https://www.recetasgratis.net/receta-de-rosca-de-cigalas-a-la-crema-29141.html,,
PULPO EMPARRILADO SOBRE LECHO DE PATATAS,,"['1\nLavar el pulpo con agua fría.', '2\nEn una cazuela cocer en agua abundante con una cebolla, partida en dos y el laurel.', '3\nDejar hervir cinco minutos, para que el agua tome sabor y metemos el pulpo un minuto y lo sacamos.', '4\nRepetimos esta operación tres veces y en la última, dejamos cocer el pulpo durante 30 - 40 minutos, dependiendo de lo tierno o duro que sea.', '5\nLo escurrimos, guardando el caldo de cocción, y lo volvemos a lavar bajo el grifo.', '6\nElegir los brazos del pulpo más gruesos y del mismo tamaño; los cortamos en cuadrados regulares y los vamos insertando en brochetas.', '7\nLo tapamos con un paño húmedo y reservamos.', '8\nPreparar un aliño mezclando los ajos prensados, dos cucharadas de aceite y la cucharadita de cayena.', '9\nMezclar con un tenedor y verter por encima de las brochetas.', '10\nPelar las patatas y cocerlas en el agua del pulpo, añadimos un puñado de sal, hasta que estén bien tiernas.', '11\nRetirarlas con la ayuda de una espumadera.', '12\nSe colocan sobre una fuente de presentación cortadas en ruedas de un centímetro.', '13\nReservar en un lugar templado.', '14\nSobre una parrilla caliente se colocan las brochetas de pulpo pasándolas medio minuto por cada lado.', '15\nPonerlas sobre el lecho de patatas y cubrirlas con el aceite sobrante con dos cucharadas de pimentón y unos granos de sal gorda.', '16\nServir bien caliente.']","Valoración: 3,7 (12 votos)",,,,,"['1 kg de pulpo congelado', '4 patatas gallegas medianas', '2 dientes de ajo', '1 cuchuc de cayena molida', '2 cucharadas de pimentón', '5 cucharadas de aceite de oliva', '1 cebolla', '2 hojas de laurel para cocer el pulpo', 'sal gorda']",https://www.recetasgratis.net/receta-de-pulpo-emparrilado-sobre-lecho-de-patatas-29140.html,,
Mejillones a la crema estilo Francia,"Si quieres hacer unos mejillones a la crema al estilo de Francia pero con un toque diferente no te pierdas esta receta de mejillones a la creme que el blog Sabor en Cristal comparte hoy con RecetasGratis con un toque de yuzu y miso inconfundible. Se trata de una variación de la receta original francesa con unos toques asiáticos gracias al yuzu que es un cítrico oriental y la pasta de miso, hecha con semillas de soja que le dan a los mejillones a la crema estilo Francia un sabor irresistible y muy peculiar.","['1\nEl primer paso para hacer estos mejillones a la crema estilo Francia originales es hacer la beurre blanc. Para ello, pelamos y picamos finamente las chalotas o escalonias y las ponemos a cocer en una olla junto con el vino blanco hasta que estén bien pochadas y reduzcan bastante su volumen. Al mismo tiempo, mezclamos la nata líquida con la pasta de miso y la reservamos.', '2\nUna vez las chalotas se hayan pochado bastante, cortamos la mantequilla en trozos, apartamos la olla del fuego y lo mezclamos todo con ayuda de unas varillas para conseguir una emulsión.', '3\nA continuación, añadimos la nata con el miso que teníamos reservada y mézclala de nuevo con las varillas, así nuestros mejillones a la crema tendrán un toque oriental riquísimo.', '4\nTambién agrega el zumo de yuzu o lima y un poco de sal al gusto y ya tendremos hecha nuestra particular beurre blanc asiática.\nTruco: Mantén la salsa entre 40-45ºC con un baño María para no se corta si aún no la vas a servir.', '5\nPor otro lado, cortamos unas rodajas de jengibre fresco, las colocamos en una olla, añadimos los mejillones, tapamos la olla, y dejamos que se cuezan al vapor durante unos 3 minutos aproximadamente.', '6\nUna vez estén hechos, colócalos en un plato, echa sobre los mejillones la crema francesa, pica el cebollino y espolvoréalo por encima. ¡Y ya tendremos nuestros mejillones a la crema estilo Francia con un toque oriental listos para degustar!Y si lo tuyo son las recetas de mejillones, prueba las siguientes recomendaciones:Mejillones marinerosMejillones en salsa de whiskyMejillones rellenos al horno']","Valoración: 3,9 (8 votos)",4 comensales,30m,Plato principal,Dificultad baja,"['1 kilogramo de Mejillones limpios', '15 gramos de Jengibre fresco', '40 gramos de Chalotas o escalonias', '10 mililitros de Yuzu o lima (zumo)', '100 mililitros de Vino blanco', '100 mililitros de Nata líquida', '150 gramos de Mantequilla', '50 gramos de Pasta de miso', 'Cebollino fresco']",https://www.recetasgratis.net/receta-de-mejillones-a-la-crema-estilo-francia-29105.html,,['Recetas al vapor']
CINTAS CON MEJILLONES Y AZAFRÁN,,"['1\nLimpiar los mejillones con un cuchillo bajo el chorro de agua fría.', '2\nPoner en una cacerola 90 ml de vino, el agua, el laurel, el puerro y el tomillo.', '3\nLlevar a ebullición y agregar los mejillones.', '4\nTapar y dejar unos minutos hasta que se abran.', '5\nRetirar del fuego, sacarlos del líquido y dejar enfriar.', '6\nRetirar los mejilones de las valvas y deseche los que estén cerrados.', '7\nEn una sartén con mantequilla dorar la cebolla a fuego medio.', '8\nAñadir el resto del vino, el azafrán y la cayena. Reducir a dos tercios.', '9\nRetirar y dejar enfriar unos minutos.', '10\nAgregar la nata, mezcar y añadir los mejillones.', '11\nCocinar la pasta en abuandante agua con sal, escurrir y verter una cuarta parte en una flanera previamente engrasada con mantequilla.', '12\nPresionar y desmoldar en el plato.', '13\nVerter un poco de la salsa por encima y alrededor de la pasta.', '14\nAdornar con unas hebras de azafrán.', '15\nRepetir el proceso con la pasta restante.']","Valoración: 3,3 (9 votos)",,,,,"['1 kg mejillones', '180 ml vino blanco', '100 ml agua', '1 hoja de laurel', '1 hoja de puerro', '1 hoja de tomillo', '30 g mantequilla', '1 cebolla mediana picada', 'Hebras de azafrán', 'Una pizca de pimienta de cayena', '250 ml nata espesa', '380 gr tagliatelle verde']",https://www.recetasgratis.net/receta-de-cintas-con-mejillones-y-azafran-29058.html,,
pulpo a la gordindola,,"['1\nCoges una bandeja de tamaño grande, le pones papel de plata de cocina a la bandeja para que no se enganxe el pulpo.', '2\nTiras el aceite al plato i un poquito por encima del pulpo para k se caliente bien i quede mas jugoso.', '3\nJusto cuando acabes de poner-le el aceite al pulpo le pones sal pero sin pasar-se porque tambien ai k echarle miel i pa que no quede tan salao le echaremos muy poca.', '4\nDespues de esto en el plato haremos una bonita presentación quatro rodajas de limón por cada extremo de la bandeja.', '5\nDespues de sacarlo del horno pones miel al pulpo para que quede ese toque dulce y después mucho vinagre para k quede picante.', '6\nI el toque final le pones l apimienta triturada encima junto con los pimientos verdes fritos i ala a comerselo con ganas.', '7\nBUEN PROVECHO!!']","Valoración: 3,5 (6 votos)",,,,Dificultad media,"['Pulpo', 'Aceite', 'Miel']",https://www.recetasgratis.net/receta-de-pulpo-a-la-gordindola-29014.html,,
Paquetes de centolla,,"['1\nEn una sartén, caliente el aceite a fuego alto y luego baje la llama.', '2\nDore allí la cebolla y el ajo por 3 minutos. Añada el apio y cocine 3 minutos más.', '3\nAgregue el tomate y cocine 3 minutos.', '4\nIncorpore el perejil, la sal, la pimienta y la centolla, y cocine, sin tapar, hasta que la mezcla esté seca.', '5\nDivida la pasta de hojaldre en 4 partes , 2 más grandes.', '6\nSobre una superficie enharinada y con el palote enharinado también, extienda la pasta hasta formar 4 círculos.', '7\nMoje 2 moldes para Pay de 25 cm, sacúdalos y, sin secarlos, fórrelos con los 2 círculos más grandes, de modo que la pasta sobresalga de las orillas.', '8\nTape con los círculos más pequeños.', '9\nPincele toda la superficie con el huevo y presione las orillas con el tenedor para que queden bien selladas; pinche las tapas para que escape el vapor.', '10\nColoque en horno a 200 grados durante 30 minutos.', '11\nSirva acompañados de alguna ensalada especial.']","Valoración: 4,5 (2 votos)",,,,,"['½ Kg de masa de hojaldre ver masas básicas', '1 huevo', '½ Kg de centolla limpia picada', '75cc de aceite', '1 cebolla pequeña, picada', '1 diente de ajo picado', '1 pimiento verde, limpio, picado', '2 tallos de apio, picados', '2 tomates maduros, pelados y sin semillas, picados', 'Perejil picado', 'Sal', 'pimienta a gusto']",https://www.recetasgratis.net/receta-de-paquetes-de-centolla-28892.html,,
Sepia con patatas y alioli,"Un plato sencillo, rápido y delicioso. Aprende paso a paso cómo cocinar sepia, salteándola con patatas y perejil y rematando el plato con un toque de la tradicional salsa alioli.","['1\nEl primer paso para hacer este plato de Sepia con alioli será, lavar las patatas y ponerlas a hervir hasta que estén más o menos blandas. Luego, trocear cada patata en 4 o 5 pedazos y saltear con un poco de aceite y perejil hasta que se doren. Reservar.', '2\nAparte, preparar el alioli. Para ello, coloca todos los ingrediente (menos el aceite) en un bol alto y tritura hasta que se integren por completo, puedes utilizar una batidora eléctrica. Luego, sin dejar de batir, ve incorporando poco a poco el aceite hasta obtener el alioli. También puedes hacerlo de forma manual con un mortero.', '3\nPara trabajar la sepia, primero limpia bien el molusco. Elimina la piel y la boca y luego corta la sepia en tacos de unos dos centímetros.', '4\nFinalmente, en una sartén bien caliente, con unas gotas de aceite, saltea la sepia hasta que se dore por todos lados. Agrega un poco de perejil y sazona con sal y pimienta.', '5\nSirve tu plato de sepia con patatas y alioli, mezclando la sepia con las patatas y decorando el plato con la sala alioli.']","Valoración: 3,6 (7 votos)",4 comensales,30m,Entrante,Dificultad baja,"['4 unidades de Sepia', '4 unidades de Patatas medianas', '1 chorro de Aceite de oliva', '1 pizca de Sal', '2 ramas de Perejil', '3 dientes de Ajo', '1 unidad de Huevo', '1 cucharadita de Zumo de limón', '200 mililitros de Aceite de oliva suave', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-sepia-con-patatas-y-alioli-28798.html,,[]
