title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Ensalada de surimi con lechuga,"Si eres un amante de los frutos del mar y buscas recetas fáciles y rápidas, ¡has llegado al lugar adecuado! En RecetasGratis.net te ofrecemos toda una variedad de platos elaborados con estos productos. Sin embargo, en esta receta hemos querido dar protagonismo a uno de los más populares en todo el mundo, el surimi. Si todavía no sabes cómo preparar el surimi, aquí te lo explicamos de forma sencilla. Sigue leyendo y aprende con nosotros cómo hacer una ensalada de surimi con lechuga y mayonesa.","['1\nPara hacer la ensalada de surimi empezamos por la preparación del ingrediente principal. De esta forma, cortamos los rollos de surimi al gusto, en tiras finas o cubos.', '2\nColocamos el surimi troceado en una refractaria y picamos la cebolla o la cortamos en aros finos, como más nos guste. La incorporamos también a la refractaria y mezclamos.\nTruco: Puedes usar cebolla morada o cebolla blanca.', '3\nSi queremos aderezar la ensalada de surimi, podemos mezclar la mayonesa con la media crema y añadir la preparación a la refractaria para integrarla con el resto de ingredientes.Servimos sobre una hoja de lechuga y tomate sobre la ensalada.', '4\nServimos la ensalada de surimi sobre las hojas de lechuga y colocamos el tomate cortado en rodajas para decorar el plato. Si te ha gustado esta ensalada de surimi con lechuga, no te pierdas la receta de tostadas de surimi con mayonesa.\nTruco: Puedes usar tomates cherry si lo prefieres.']","Valoración: 3,5 (36 votos)",2 comensales,15m,Entrante,Dificultad media,"['½ kilogramo de Surimi', '¼ taza de Media crema', '¼ taza de Mayonesa', '¼ taza de Cebolla', '5 hojas de Lechuga', '1 pieza de Tomate rojo en rodajas']",https://www.recetasgratis.net/receta-de-ensalada-de-surimi-con-lechuga-42962.html,,[]
Ensalada templada de vieiras y gambas,,"['1\nPara realizar la ensalada templada, picar el puerro, los dientes de ajos en rodajas, la cebolla en cuadraditos y salpimentar.', '2\nA continuación, freír todo y salpimentar. Luego, agregar las gambas peladas y cuando estén doradas agregar el vino blanco, cortar el fuego y dejar templar.', '3\nEn una sartén o una plancha dorar las vieiras a gusto. Una vez preparado todo esto agregar el salteado a la mezcla de los vegetales y revolver con cuidado.', '4\nPara montar la ensalada, en plato llano poner un timbal y rellenarlo con la mezcla. Colocar las vieiras por los lados sin levantar el timbal. Sazonar las vieras y desmontar el timbal. Agregar vinagre de módena al gusto.']","Valoración: 3,4 (35 votos)",4 comensales,30m,Entrante,Dificultad media,"['100 gramos de Canónigos', '100 gramos de Lechuga negra', '100 gramos de Rúcula', '100 gramos de Hojas de espinacas', '1 unidad de Puerro', '2 dientes de Ajo', '1 pizca de Pimienta negra', '100 gramos de Gambas peladas', '8 unidades de Vieiras (congeladas o frescas)', '1 vaso de Vino blanco', '½ unidad de Cebolla', 'Vinagre de Módena']",https://www.recetasgratis.net/receta-de-ensalada-templada-de-vieiras-y-gambas-42519.html,,[]
Ensalada de manzana y almíbar,,['1\nSe pelan las manzanas se pican despues en un traste se revuelve la crema la lechera y el almibar se le pone la manzana los duraznos o piñas y nuecez y pasas si lo desa despues le echa la lechera bno la lechera ya la echo pero si queire mas dulce agregele mas y mas almibar.'],"Valoración: 3,9 (21 votos)",,,,Dificultad alta,"['manzanas a el gusto', 'crema', 'lechera', 'almibar', 'duraznos', 'nuezes si lo desea', 'y pasas']",https://www.recetasgratis.net/receta-de-ensalada-de-manzana-y-almibar-42268.html,,
Ensalada de manzana y pasas,En esta ocasión traemos un acompañamiento o entrante ideal para realizar en la cena navideña o si deseas para acompañar tus comidas. Se trata de una ensalada con manzana y pasas súper fácil y rápida de elaborar.Vamos a ver el paso a paso de la receta de ensalada de pasas y manzana y sus ingredientes y verás lo sencilla que es. Tan solo necesitas unos pocos ingredientes y una media hora para prepararla así que no te la pierdas!,"['1\nPrealistar los ingredientes es lo primero para poder realizar nuestra receta de ensalada de manzana con pasas.', '2\nPela la piña y cortarla en cuadros medianos, si deseas puedes utilizar piña que viene en lata. Haz lo mismo con la manzana la que podrás dejarle la cáscara si deseas. Lleva esto a un bol y añade un poco de sal para evitar que la manzana se oxide.', '3\nAgrega una cucharadita de azúcar, adiciona la leche condensada y la crema de leche. Mezcla muy bien todos los ingredientes de la ensalada de pasas y manzana hasta que se integren bien.', '4\nEs ideal que adiciones las uvas pasas y el maní antes de servir la ensalada, entonces cinco minutos antes de pasar este acompañamiento a la mesa adiciona las uvas pasas y el maní.', '5\nSirve nuestra ensalada de manzana y pasas y disfruta de la Navidad, la Nochebuena y Año Nuevo con la mejor compañía y los mejores platos. Y para completar los entrantes de la cena de Navidad puedes preparar un delicioso pan de jamón venezolano por ejemplo. Si deseas más recetas de ensaladas y tienes algún comentario o inquietud, escríbenos. ¡Disfruta!']","Valoración: 3,8 (85 votos)",6 comensales,30m,Entrante,Dificultad baja,"['4 manzanas verdes', '1 piña', '1 taza de leche condensada (240 gramos)', '2 tazas de crema de leche o nata líquida', '15 gramos de maní o cacahuetes', '15 gramos de uvas pasas', 'Azúcar', 'Sal']",https://www.recetasgratis.net/receta-de-ensalada-de-manzana-y-pasas-42114.html,,"['Recomendada para vegetarianos', 'Recetas para Navidad']"
Ensalada de manzana y piña,,"['1\nLavas las manzanas y las partes en cuadritos , en un recipiente grande las colocas, picas todas las frutas en almibar en trozos grandes para que no se te batan.', '2\nNo ocupes el jugo del almivar. Los baceas junto con las manzanas le agregas el azucar a tu gusto, la lechera ,la crema y la nuez, lo revuelves bien , y listo .']","Valoración: 3,8 (49 votos)",,,,Dificultad alta,"['2 kilos de manzana', '1 lata de duraznos en almibar', '1 lata de mangos en almibar', '1 lata de piña en almibar', '100 grs. de nuez quebrada', 'Medio litro de crema acida', '1 lata de lechera', 'Azucar al gusto']",https://www.recetasgratis.net/receta-de-ensalada-de-manzana-y-pina-41695.html,,
Ensalada de atún light,,"['1\nSe corta el pepino en trocitos sin la semilla,se hace lo mismo con el tomate, el huevo duro se corta en rodajas y la zanahoria se ralla.', '2\nLa lechuga solo se lava bien y se coloca en el plato como una sábana.', '3\nLuego, en un plato aparte se mescla el pepino, el tomate, la mayonesa y el atún jalapeño (solo el atún sin el agüita que trae en la lata) con un poco de sal al gusto. Cuando todo esté bien mesclado, ponerlo en el plato sobre la cama de lechuga,luego se pone la zanahoria ensima en un montoncito sin mesclar con lo demás.', '4\nPara un gran final coloque el huevo duro sobre la zanahoria']","Valoración: 3,4 (36 votos)",,,,Dificultad media,"['Pepino', 'Tomate', 'Zanahoria', 'Lechuga romana', 'Mayonesa', 'Una lata de atún jalapeño', 'Huevos duros']",https://www.recetasgratis.net/receta-de-ensalada-de-atun-light-41607.html,,
Ensalada verde para dieta,,"['1\nLavar las lechugas y la achicoria, escurrirlas bien y cortarlas en juliana.', '2\nLavar los berros y secarlos bien.', '3\nPelar el pepino y cortarlo en rodajas.', '4\nPoner todo en una gran ensaladera.', '5\nCon el aceite, el vinagre, el zumo de limón, una pizca de sal, el perejil y el diente de ajo machacado formar una vinagreta muy bien batida.', '6\nAderezar la ensalada con ella.', '7\nServir fresco.']",Valoración: 4 (5 votos),,,,,"['1 lechuga larga', '1 lechuga rizada', '1 achicoria', '1 ramo de berros', '1 pepino', '1 cucharada de perejil picado-50 ccs de vinagre de manzana', '100 ccs de aceite de oliva', '2 cucharadas de zumo de limón', '1 diente de ajo', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-ensalada-verde-para-dieta-38278.html,,
Ensalada pico de gallo,,"['1\nSe lava bien el tomate y se pica en cubitos pequeños, tambien la cebolla y se mezclan en un envase para servir con una cuchara de madera.', '2\nUna vez unidos se le agraga la sal, el aceite y el jugo de limón y se mezcla de nuevo.', '3\nSe le agregan las hojas de cilantro y si se quiere se pueden cortar trozos más pequeños y tambien los chiles jalapeños y se mezcla todo de nuevo.', '4\nSe deja reposar por 10 a 15 minutos antes de servirse.', '5\nSirve para acompañar las tortillas mexicanas.']","Valoración: 4,5 (8 votos)",,,,,"['1 taza de cilantro picado', '2 cucharadas de aceite oliva', '2 cucharadas de limón, el jugo', '75 gramos de cebolla picadita', '450 gramos de tomates o jitomates picados', '1 pizca de sal', '1 cucharada de aji jalapeño, picado muy finamente']",https://www.recetasgratis.net/receta-de-ensalada-pico-de-gallo-38267.html,,
Ensalada rosada,,"['1\nSe hierven los vegetales con la cucharada de sal durante unos 15 minutos.', '2\nSe cuelan, se les agrega el maíz, el aceite de oliva, la mayonesa y el aderezo.']",Valoración: 4 (9 votos),,,,,"['500 gramos de zanahorias peladas y picadas en dados', '500 gramos de remolachas peladas y picadas en dados', '500 gramos de patatas peladas y picadas en dados', '1 cucharada de sal', '2 cucharadas de aceite de oliva', '120 gramos de mayonesa', '100 gramos de aderezo de color limoncillo', '1 taza de maíz dulce', '1 cucharada de vinagre blanco']",https://www.recetasgratis.net/receta-de-ensalada-rosada-38270.html,,
Ensalada de tomate y cebolla,"Sin duda una ensalada de tomate y cebolla no tiene muchas complicaciones pero en esta receta fácil te enseñamos un par de trucos para crear el aliño perfecto, así como una breve explicación de los beneficios que aportará a tu salud el incluir estos alimentos en tu dieta.Sigue leyendo el paso a paso de esta receta de ensalada de tomate y cebolla para adelgazar y disfruta de un plato muy saludable pero a la vez sabroso y apetecible con RecetasGratis.","['1\nComenzaremos a hacer esta ensalada de tomate y cebolla pelando los tomates y cortándolos finamente. El corte para ensalada es completamente al gusto, así que puedes cortarlos en rodajas, gajos o trozos muy pequeños.\nTruco: Los tomates están recomendados para la dieta de personas hipertensas. Así mismo, si quieres conservar la piel, tu ensalada de tomate y ajo será un plato rico en fibra.', '2\nA continuación, haz lo mismo con la cebolla: pela y corta también al gusto. Por su parte, la cebolla se sabe que favorece a la circulación, es un alimento con propiedades diuréticas y además, trabaja como antibiótico natural. Y si prefieres usar cebolla morada, a diferencia de la blanca, esta está llena de antioxidantes naturales.', '3\nAhora prepara un aliño para la ensalada de tomate y cebolla para adelgazar mezclando el aceite con un poco de vinagre, el perejil finamente picado y la sal. Si quieres también puedes añadir un poco de pimienta y comino.Otros aliños que pueden combinar a la perfección con esta ensalada de tomate y cebolla son la vinagreta de jengibre y naranja o el aderezo cítrico.', '4\nFinalmente, mezcla todos los ingredientes con el aderezo y ¡buen provecho!. La ensalada de tomate y cebolla es ideal para acompañar cualquier tipo de platos, tanto de carne como pescados.Si quieres añadir otros ingredientes extra puedes incluir un poco de pepino o queso, o incluso añadir pescado y hacer una deliciosa ensalada de tomate, cebolla y atún por ejemplo.']",Valoración: 4 (3 votos),4 comensales,10m,Entrante,Dificultad baja,"['300 gramos de Tomate para ensalada', '1 Cebolla', '1 chorro de Aceite de oliva', '1 pizca de Sal', '1 chorro de Vinagre', '30 gramos de Perejil fresco']",https://www.recetasgratis.net/receta-de-ensalada-de-tomate-y-cebolla-38245.html,,['Recomendada para perder peso']
Ensalada de repollo y maÍz,,['1\nSe lava y se corta el repollo en tiras. Se coloca en una ensaladera. Se agrega el maíz. Se agrega la salSe agrega la crema. Se mezclan todos los ingredientes.'],"Valoración: 3,3 (30 votos)",,,,,"['1 chorrito de crema de leche', '500 gramos de maíz en grano dulce', '1 repollo mediano', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-ensalada-de-repollo-y-maiz-38236.html,,
Ensalada de pasta con salsa rosa,"En esta receta vamos a realizar una ensalada de pasta deliciosa, fácil y sencilla, donde los ingredientes principales son el atún y salmón ahumado. Además, preparamos una salsa rosa para dar un toque de frescura y sabor a la ensalada. Vamos a ver el paso a paso que en RecetasGratis.net te ofrecemos para aprender a preparar esta exquisita ensalada de pasta con salsa rosa.","['1\nEl primer paso para realizar la receta de ensalada de pasta es prealistar los ingredientes.', '2\nEn una olla honda adiciona los huevos con suficiente agua para cubrirlos, llévala a fuego medio y deja que se cocinen hasta que estén duros.', '3\nEn un bol o tazón añade la pasta corta previamente cocinada, el maíz tierno y el atún. Mezcla muy bien los ingredientes para seguir con la preparación de la ensalada ligera.', '4\nAdiciona las arvejas o judias y los huevos rallados. Mezcla muy bien hasta que se integren los ingredientes de nuestra ensalada rosa.', '5\nUna vez tengas todos los ingredientes de la ensalada rosa en el tazón, adiciona la salsa rosa y mezcla bien. Consulta la receta de salsa rosa para aprender a prepararla tú mismo.\nTruco: Si deseas puedes añadir más verduras que sean de tu preferencia.', '6\nSirve la ensalada de pasta rosa decorando con algunas lonjas de salmón ahumado por encima del plato. Esta ensalada es ideal para consumir fría, con un poquito de perejil fresco espolvoreado por encima para decorar el plato y acompañada de una copa de vino. Y tú, ¿qué prepararías para acompañar esta ensalada? ¡Déjanos tus propuestas!']","Valoración: 3,3 (30 votos)",4 comensales,45m,Plato principal,Dificultad media,"['400 gramos de Pasta corta', '1 lata de Atún', '100 gramos de Salmón ahumado', '1 lata de Maíz tierno', '2 unidades de Huevos', '1 unidad de Salsa rosa', '120 gramos de Arvejas']",https://www.recetasgratis.net/receta-de-ensalada-de-pasta-con-salsa-rosa-38221.html,,[]
Ensalada de papaya y lechuga,"La papaya es una fruta muy popular en la mayoría de países de América Latina e utilizada en el mundo de la gastronomía para elaborar platos variados, que pueden ir desde entrantes como ensaladas hasta postres como el dulce de papaya. Además de resultar un alimento delicioso, es altamente beneficioso para la salud, y es que es rico en vitaminas del grupo B, C, antioxidantes y fibra, principalmente. Sigue leyendo y descubre de la mano de RecetasGratis.net los ingredientes para preparar una ensalada de papaya y lechuga.Autor de la fotografía: Guillermo","['1\nCorta la papaya por la mitad, elimina las semillas y trocéala al gusto. Para seguir con la preparación de la ensalada fresca, mezcla los trozos de fruta con el yogur natural.', '2\nPica finamente la menta e incorpórala a la mezcla de papaya y yogur. Luego, añade sal y pimienta al gusto. Aparte, corta la cebolla en juliana e intégrala también a la preparación.', '3\nCoge una ensaladera, plato o el recipiente que quieras utilizar para servir la ensalada de papaya y coloca una cama de lechuga en el fondo. Sobre ella, agrega la mezcla anterior de fruta con yogur y menta.', '4\nSirve la ensalada de lechuga y papaya como entrante o acompañamiento de una pechuga de pollo a la plancha o una hamburguesa vegetariana. ¡Buen provecho!']","Valoración: 3,3 (13 votos)",2 comensales,10m,Entrante,Dificultad baja,"['1 Papaya', '1 pieza de Lechuga', '2 Cebollas', '1 rama de Menta', '200 mililitros de Yogur natural', '1 pizca de Sal', '1 pizca de Pimienta negra']",https://www.recetasgratis.net/receta-de-ensalada-de-papaya-y-lechuga-38217.html,,[]
Ensalada de lentejas light,"Las lentejas son un alimento ideal para las personas vegetarianas que no consumen carne, ya que contiene una gran cantidad de proteínas. En esta receta aprenderás a realizar una ensalada nutritiva y saludable con lentejas y vegetales, perfecta para consumir a la hora del almuerzo. Sigue leyendo esta receta de RecetasGratis.net y aprende a preparar esta increíble ensalada de lentejas ligera.","['1\nAntes de realizar esta receta de lentejas, el primer paso es alistar todos los ingredientes.', '2\nEn una olla con agua hirviendo y sal, cocinar las lentejas durante 30 minutos hasta que estén blandas, una vez estén listas escurrir y reservar.', '3\nEn una sartén con aceite de oliva saltear la zanahoria cortada finamente, los guisantes cortados en trozos pequeños y los champiñones en láminas, salpimentar.', '4\nMezclar las lentejas cocinadas con las verduras, los champiñones, el aceite de oliva, el zumo del limón, sal y pimienta.', '5\nFinalmente, servir la ensalada de lentejas light, es ideal para consumir a la hora del almuerzo si lo desea acompañar con una pechuga de pollo a la plancha. Si te ha gustado esta receta, tienes algún comentario o inquietud, danos tu opinión.']","Valoración: 3,3 (3 votos)",1 comensal,1h 30m,Plato principal,Dificultad media,"['150 gramos de Lentejas', '80 gramos de Guisantes', '80 gramos de Zanahoria', '80 gramos de Champiñones', '1 unidad de Limón', '1 cucharada sopera de Almendras', '1 cucharada sopera de Aceite de oliva', '1 pizca de Sal', '1 pizca de Pimienta']",https://www.recetasgratis.net/receta-de-ensalada-de-lentejas-light-38210.html,,['Recomendada para perder peso']
Ensalada de berros con huevos mollets,,"['1\nHervir los huevos con la sal y el vinagre unos 5 minutos, refrescarlos en agua fría para que queden mollets, es decir, la clara dura y la yema blanda.', '2\nMachacar en el mortero los ajos con el aceite y el limón.', '3\nCortar los huevos por la mitad e incorporar al majado las yemas de los huevos, mezclar bien e incorporar las anchoas cortadas en trocitos, reservar.', '4\nEn una ensaladera depositar los berros y las claras de los huevos cortadas en dados.', '5\nRociar con la mezcla del majado y mezclar bien.']","Valoración: 3,4 (9 votos)",,,,,"['4 cucharadas de aceite de oliva', '2 dientes de ajo', '50 gramos de anchoas en lata', '200 gramos de berros', '2 huevos', '2 cucharadas de limón, el zumo', '1 pizca de pimienta negra molida', '1 pizca de sal', '1 chorrito de vinagre']",https://www.recetasgratis.net/receta-de-ensalada-de-berros-con-huevos-mollets-38188.html,,
Ensalada de bacalao (gazpacho Puerto Rico),Foto cortesía de Ivan Colon:,"['1\nSe pone el bacalao hervido y desalado.', '2\nSe elimina un poco de la sal hirviendo el bacalao por lo menos dos o tres veces cambiando el agua.', '3\nSe corta la cebolla blanca grande picada en ruedas.', '4\nSe parte el aguacate grande picado en cuadros.', '5\nLos huevos hervidos, hasta que estén duros y se cortan en ruedas.', '6\nLos tomates picados en cuadritos.', '7\nSe añade el aceite de oliva.', '8\nUnir todos los ingredientes con sus especificaciones, excepto el huevo que se utiliza para adornar el plato al ser servido.']","Valoración: 3,5 (2 votos)",4 comensales,30m,,Dificultad baja,"['120 mililitros de Aceite de Oliva', '1 Aguacate', '500 gramos de Bacalao', '1 Cebolla', '4 Huevos', '4 Tomates']",https://www.recetasgratis.net/receta-de-ensalada-de-bacalao-gazpacho-puerto-rico-38186.html,,[]
Ensalada de arroz y camarones al curry,,"['1\nCueza el arroz al vapor durante 40 minutos.', '2\nDeje enfriar.', '3\nEn una olla a fuego medio, caliente la mitad del aceite de oliva.', '4\nAñada ahí los camarones y saltéelos por 4 minutos, revolviendo durante la cocción.', '5\nAñada el pimentón y continúe la cocción durante 1 minuto.', '6\nMeta los camarones y el pimentón en una ensaladera y añada el arroz y el apio.', '7\nSazone y mezcle.', '8\nEn un bol, mezcle el curry, el ajo, el vinagre y el resto del aceite de oliva.', '9\nLuego, vierta sobre la ensalada y mezcle bien.', '10\nIncorpore el yogurt, rectifique la sazón, espolvoree perejil y sirva.']","Valoración: 3,4 (32 votos)",,,,,"['2 cucharadas de curry', '350 gramos de camarones o langostinos', '2 dientes de ajo machacados', '1 cucharadita de perejil picado', '1 pizca de pimienta', '1 taza de arroz de grano largo', '2 cucharadas de vinagre de vino', '1 taza de yogurt natural', '2 cucharadas de aceite de oliva', '1 ramito de apio', '1 cucharadita de pimentón rojo', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-ensalada-de-arroz-y-camarones-al-curry-38184.html,,
Ensalada de arroz con piña,,"['1\nSe cuece el arroz en el doble de agua unos 20 minutos con una pizca de sal y un chorrito de aceite.', '2\nUna vez cocido se lava en abundante agua fría y se deposita en un bol.', '3\nAl tiempo se cuece la pechuga con un pizca de sal hasta que esté cocida, se pica finamente.', '4\nSe hace una mayonesa con los huevos, una pizca de sal, el azúcar y el vinagre, incorporando el aceite poco a poco.', '5\nSe une al arroz, el pollo desmenuzado, el maíz, el palmito y la piña, cortados en rodajitas.', '6\nSe mezcla todo bien con la mayonesa y se pone a enfriar en la nevera.', '7\nSe sirve fría.']","Valoración: 4,2 (14 votos)",,,,,"['180 ccs de aceite', '200 gramos de arroz', '2 cucharaditas de azúcar', '2 huevos', '130 gramos de maíz en grano', '80 gramos de palmito en lata', '1 pechuga de pollo', '100 gramos de piña en lata', '1 pizca de sal', '1 chorreón de vinagre']",https://www.recetasgratis.net/receta-de-ensalada-de-arroz-con-pina-38182.html,,
Ensalada con salsa de soja,,"['1\nLavar y cortar en juliana la lechuga, el pimiento y las cebollas, mezclarlo todo con el maíz.', '2\nAparte, hacer el aderezo para ensalada pasando por la batidora el huevo con una pizca de sal, el vinagre, la salsa de soja y el aceite.', '3\nPara terminar la ensalada puedes mezclar todo con el aderezo, o si prefieres puedes servir porciones en cada plato y servir el aderezo aparte para cada comensal añada la cantidad que desee.', '4\nDisfruta de esta ensalada con salsa de soja y sírvela como acompañante de cualquier plato, como por ejemplo pechugas de pollo gratinadas o incluso un rico pasticho con jamón y queso.']","Valoración: 3,3 (30 votos)",3 comensales,15m,Entrante,Dificultad baja,"['1 unidad de Pimiento rojo', '1 unidad de Cebollitas tierna', '75 gramos de Maíz en grano', '5 hojas de Lechuga', '10 unidades de Tomate cherry', '150 centímetros cúbicos de Aceite', '1 cucharadita de Vinagre de manzana', '1 cucharadita de Salsa soja', '1 pizca de Sal', '1 unidad de Huevo']",https://www.recetasgratis.net/receta-de-ensalada-con-salsa-de-soja-38170.html,,[]
Ensalada china con agar agar,"Aprende a prepara el famoso aderezo blanco de las ensaladas de los restaurantes chinos. En RecetasGratis.net tenemos todo tipo de recetas entre ellas, algunas maravillas de la cocina china como esa ensalada agridulce.Sigue leyendo y aprende a prepara una rica ensalada china con agar agar, aunque lleva algo de tiempo de preparación porque se tienen que dejar en remojo los ingredientes, verás que este es un plato muy fácil de hacer y con el que seguro sorprenderás a todos.Foto referencia: Floruca.wordpress.com","['1\nPara realizar el aliño agridulce blanco, para que quede como en los restaurantes chinos, debes poner el vinagre junto con el azúcar, el ajinomoto, la sal y el aceite en un bol para batidora.Batir durante al menos 5 minutos hasta que se integren todos los ingredientes y el azúcar se disuelva.', '2\nUna vez listo el aliño, reserva en un lugar fresco de un día para otro. Si quieres puedes, preparar la salsa agridulce por la mañana y utilizarla por la tarde. De esta forma nos aseguramos que el azúcar se disuelva completamente.', '3\nPara hacer la ensalada, debes dejar en remojo la lechuga en agua fría desde la noche anterior. Así es como logran que quede crujiente. Haz lo mismos con las algas chinas.', '4\nEl día de la preparación corta todo en tiras finas, la lechuga y el jamón y mezcla con las algas y las gambas cocidas. Revuelve bien para que se repartan los ingredientes de forma uniforme y baña con la salsa blanca agridulce.La cantidad a usar de aliño es al gusto.']",Valoración: 1 (2 votos),5 comensales,10m,Acompañamiento,Dificultad baja,"['2 cucharadas soperas de Aceite de girasol', '1 cucharada sopera de Ajinomoto', '80 gramos de Algas chinas agar agar', '1 vaso de Azúcar', '100 gramos de Gambas cocidas', '120 gramos de Jamón dulce', '1 Lechuga iceberg', '2 cucharaditas de Sal', '1 vaso de Vinagre de arroz']",https://www.recetasgratis.net/receta-de-ensalada-china-con-agar-agar-38162.html,,['Recetas chinas']
Ensalada Baviera,,"['1\nColocar sobre el plato una capa de remolacha, encima las patatas en rodajas, y encima nuevamente remolacha, por encima las salchichas cortadas en daditos, previamente salteada 2 minutos en una sartén.', '2\nPreparar el aliño echando todos los ingrediente en un bol, el pepinillo y la alcaparra muy picados, la mayonesa y mezclar con la ayuda de una varilla y aliñar con aceite, vinagre y sal.']",Valoración: 4 (6 votos),,,,,"['1 remolacha roja en rodajas', '2 patatas cocidas', '4 salchichas tipo Frankfurt', '150 gramos de mayonesa', '1 cucharada de mostaza', '1 pizca de pimienta', '5 pepinillos encurtidos', '3 cucharadas de alcaparras', '1 pizca de sal', '25 ccs de aceite', '1 cucharada de vinagre']",https://www.recetasgratis.net/receta-de-ensalada-baviera-38159.html,,
Ensalada agridulce de repollo y zanahoria,Esta ensalada agridulce de repollo y zanahoria se inspira en la cocina germana y de Europa Central. Es muy fácil de elaborar y resulta sabrosa y muy apetecible. Aprende a prepararla con estos sencillos pasos de RecetasGratis.net.,"['1\nAquí tenemos los ingredientes para esta ensalada agridulce, a base de repollo, zanahoria y rábano. El aderezo se prepara con zumo de limón, mostaza, mayonesa y miel.', '2\nLavamos las verduras y las preparamos para la ensalada alemana de verduras: cortamos el repollo en juliana, pelamos y rallamos la zanahoria, y lo mismo con el rábano. Las mezclamos todas juntas en un bol.', '3\nA continuación vamos agregando los ingredientes del aderezo agridulce. Primero salpimentamos al gusto, luego añadimos el zumo del limón y a miel, para adicionar ahora la mostaza y la mayonesa. Hay que remover bien para que la salsa se distribuya de forma uniforme en esta ensalada alemana. Podemos servirla inmediatamente, pero te aconsejo que la cubras con papel de film y que la dejes unos 20 minutos en la nevera.', '4\nSirve la ensalada de repollo y zanahoria bien fría, como entrante o como acompañamiento de una carne a la brasa o al horno, como por ejemplo de esta pechuga de pollo al horno con queso o de este solomillo a la mostaza al horno. ¡Buen provecho!\nTruco: ue']","Valoración: 3,5 (33 votos)",4 comensales,30m,Acompañamiento,Dificultad baja,"['½ unidad de Col repollo', '3 unidades de Zanahoria', '1 unidad de Rábano', '1 unidad de Limón', '400 gramos de Mayonesa', '80 gramos de Miel', '100 gramos de Mostaza', '1 pizca de Sal', '1 pizca de Pimienta negra']",https://www.recetasgratis.net/receta-de-ensalada-agridulce-de-repollo-y-zanahoria-38157.html,,['Recomendada para vegetarianos']
