title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Crema deliciosa de mango,,"['1\nMezcle en la licuadora el concentrdo de mango, la Leche condensada, la c rema.', '2\nCrema de Leche y la Gelatina si sabor.', '3\nSirve en copas intercalando la preparaciòn anterior con la fruta picada.', '4\nRefrigerar por dos horas servirla bien fria.']","Valoración: 3,3 (18 votos)",6 comensales,30m,Postre,Dificultad media,"['2½ tazas de Jugo concentrado de mango', '1 lata de Leche condensada', '150 gramos de Crema de leche', '1½ cucharadas de postre de Gelatina sin sabor (disuelta en 1/2 taza de agua caliente)', '1½ tazas de Mango picado']",https://www.recetasgratis.net/receta-de-crema-deliciosa-de-mango-32758.html,,[]
TARTA DE PALTANOS,,"['1\nEN UNA BATIDORA SE COLOCA TODOS LOS INGREDIENTES MENOS UNOS 2 PLATANOS QUE SE DEJARAN PARA ADORNAR LA PARTE DE ARRIBA UNA VEZ TODO TRITURADO SE PONE EN UNA FUENTE DE HORNO Y LOS PONEMOS RODAJITAS DE PLATANOS.', '2\nSE ESPOLVOREA CON AZUCAR Y SE METE EN EL HORNO UNOS 20 O 30 MINUTOS PINCHANDO HASTA QE SE SAQUE LIMPIO EL CUCHILLO SE SABRA QUE ESTA ECHA EL TIEMPO DE PENDE DE CADA HORNO SE DE JA ENFRIAR SE SIRVE SOLA O CON LO QUE MAS LE APETEZCA BUEN PROVECHO.']",Valoración: 4 (51 votos),,,,Dificultad baja,"['1KG 1/2 DE PLATANOS', '1 VASO DE LECHE', '1/2 VASO DE AZUCAR', 'UN PAQUETE DE HARINA YOLANDA O ESA DE REBOSAR SI HUEVOS', 'DOS HUEVOS']",https://www.recetasgratis.net/receta-de-tarta-de-paltanos-32753.html,,
Carrot cake,,"['1\nSe cierne la harina con los ingredientes secos tres veces, en otro recipiente vas incorporando mantequilla y aceite con las yemas y azucar, zanahoria,pasas piña y nueces despues lo revuelves todo con cuidado añadiendo las claras en forma envolvente, para hornear en molde engrasado y enharinado a 350 gr. F. 175 gr. C. UNOS 45 MINUTOS.', '2\nGlass: SE INCORPORA BIEN Y SE BETUNA EL PASTEL YA FRIO.', '3\nNOTA:PUEDES DOBLAR LAS CANTIDADES Y TE SALEN DOS MOLDES EN FORMA DE ROSCA.']","Valoración: 3,4 (23 votos)",,,,Dificultad media,"['2 t. de harina de trigo', '1 cdta.de polvo de hornear', '1 cdta. de bicarbonato', 'una pizca de sal', '1 barra de matequilla derretida', '6 claras a punto de turron', '1 t. 1/2 de azucar', '1/2 t. de aceite crisco', '2t. de zanahoria rallada', '1t. de pasas', '1t. de piña en trozos', '1t. nueces picadas', '1 PQTE. DE QUESO CREMA', '1 CDA. DE MANTEQUILLA', '1/2 T. DE PURE DE MANZANA', '1 1/4 DE AZUCAR GLASS']",https://www.recetasgratis.net/receta-de-carrot-cake-32680.html,,
Tarta de mascarpone,"Si te gustan las tartas de queso o las famosas cheesecake, esta versión con queso mascarpone tienes que probarla ya. La tarta de mascarpone tiene un sabor y una textura suave y delicada y además, es muy fácil.","['1\nMezcla en la batidora la leche condensada y el queso mascarpone hasta formar una masa homogénea. Luego añade el zumo de limón para que corte la leche.', '2\nPara hacer la clásica base de galletas, tritura las galletas María hasta hacerlas polvo y mezcla con la mantequilla derretida. Forma una masa compacta y forra con esto la base del molde donde vayas a preparara la tarta de queso. Puedes usar un molde los que se pueden abrir.', '3\nAñade sobre esta base la crema de queso y da unos golpecitos al molde para que se reparte uniformemente por la superficie. Lleva a la nevera y deja que cuaje de un día para otro.', '4\nA la hora de servir, desmolda la tarta mascarpone y cubre con salsa de cereza para postres, mermelada de fresa o dulce de leche si eres de los más golosos. ¡Buen provecho!']",Valoración: 3 (49 votos),6 comensales,30m,Postre,Dificultad baja,"['40 unidades de Galletas María', '125 gramos de Mantequilla', '1 bote de Leche condensada (grande)', '600 gramos de Queso mascarpone', '6 unidades de Limón']",https://www.recetasgratis.net/receta-de-tarta-de-mascarpone-32654.html,,[]
bolitas de leche condensada,,"['1\nEn una olla a fuego medio derrita la mantequilla, agregue la leche condensaday revuelba constantemente durante 7 minutos,aparte del fuego y dejela enfriar durante30 minutos.', '2\nForme bolitas, paselas por el azucar en polvo y listo para servir.']",Valoración: 4 (82 votos),,,,Dificultad baja,"['1 lata de leche condensada (300..grs)', '60 grs de mantequilla', 'azucar en polvo']",https://www.recetasgratis.net/receta-de-bolitas-de-leche-condensada-32638.html,,
Bizcochuelo de tres leches,"Fácil, rápido y delicioso, así es el bizcochuelo de tres leches que te mostramos a continuación. Si todavía no sabes cómo hacer este postre tan popular en todo el mundo, ¡ahora es la oportunidad perfecta para descubrirlo! En RecetasGratis te enseñamos a elaborar tanto el bizcocho como la crema de leches y el merengue para la decoración. Sigue leyendo y aprende con nosotros cómo hacer este pastel de tres leches fácil, ¡te encantará!","['1\nEmpieza la receta del pastel de tres leches por la preparación del bizcocho. Para ello, bate las claras a punto de nieve y agrega, poco a poco, el azúcar y sin dejar de batir.', '2\nCuando las claras estén bien batidas, agrega las yemas una a una y sin dejar de mezclar. Precalienta el horno a 175 ºC y, mientras se va calentando, añade a la mezcla la harina tamizada e integra con ayuda de una espátula o varillas manuales para evitar que pierda volumen la masa.', '3\nVierte la masa en el molde engrasado y enharinado, y hornea el bizcocho durante 20 minutos o hasta que esté listo.', '4\nMientras se hornea el queque, prepara la crema de leches batiendo en la licuadora la leche evaporada con la leche condensada, las yemas, la crema de leche y la leche entera.', '5\nUna vez integradas las leches, se agrega la vainilla y se sigue batiendo. Cuando el bizcocho esté listo, se retira del horno y se pincha la superficie con un tenedor o palillo de madera para crear pequeños orificios.', '6\nUna vez picado, para formar el bizcochuelo tres leches se vierte la crema por el queque aún caliente y dentro del molde. Deja que repose para que la absorba por completo.', '7\nAhora, aprovecha para elaborar el merengue italiano calentando el agua con el azúcar hasta formar un almíbar. Luego, bate las claras a punto de nieve y, sin dejar de batir, agrega el almíbar en forma de hilo. Si prefieres preparar el merengue suizo para decorar el bizcochuelo de tres leches, no te pierdas nuestra sencilla receta.', '8\nCubre la superficie del bizcochuelo de tres leches con el merengue e introduce el pastel decorado en el horno durante unos minutos a temperatura baja. Esto lo hacemos con la finalidad de dorar ligeramente el merengue, de manera que es un paso totalmente opcional. ¡Listo! Sírvelo y disfrútalo.']","Valoración: 4,1 (40 votos)",8 comensales,45m,Postre,Dificultad media,"['6 Claras de huevo', '6 Yemas de huevo', '6 cucharadas de postre de Azúcar', '1 taza de Harina (140 gramos)', '1 tarro de Leche condensada', '1 tarro de Leche evaporada', '1 taza de Leche (240 mililitros)', '2 Yemas de huevo', '1 taza de Crema de leche (200 mililitros)', '1 cucharadita de Vainilla', '1 taza de Azúcar (200 gramos)', '½ taza de Agua (120 mililitros)', '3 Claras de huevo']",https://www.recetasgratis.net/receta-de-bizcochuelo-de-tres-leches-32604.html,,"['Recetas al horno', 'Recetas venezolanas']"
Pastel de tres leches con merengue,"El pastel de tres leches es uno de los postres más populares de toda América Latina, y es que existe toda una variedad de formas de elaborarlo. Actualmente podemos encontrar esta receta con distintos sabores, como vainilla o chocolate, pero, sin duda, la que nunca falla es la tradicional. Por ello, en RecetasGratis te enseñamos a elaborar la clásica torta de tres leches decorada con merengue, con pasos sencillos e ingredientes de fácil acceso, ¿te animas?Quédate en RecetasGratis y descubre con nosotros cómo hacer un pastel de tres leches con merengue, ¡es mucho más fácil de lo que crees! Sigue nuestras instrucciones y sorprende a todos tus invitados con un postre casero fácil, rápido y lleno de sabor, ideal para cualquier ocasión y época del año.","['1\nPrecalienta el horno a 180 ºC y engrasa el molde que vayas a utilizar para elaborar tu pastel de tres leches. Luego, separa las claras de las yemas de los huevos.', '2\nBate enérgicamente las claras de huevo hasta alcanzar el punto de nieve. Después, incorpora las yemas y sigue batiendo. Una vez integradas, añade el azúcar poco a poco y sin dejar de batir. Por último, agrega la harina e intégrala con ayuda de una espátula para evitar que la masa pierda volumen.\nTruco: Si quieres dar un extra de sabor, añade esencia de vainilla.', '3\nVierte la mezcla anterior en el molde engrasado y hornea el bizcocho durante 25-30 minutos, o hasta que al introducir una palillo salga completamente limpio.', '4\nMientras se hornea la torta, puedes aprovechar para elaborar la mezcla de tres leches que usarás para bañar el pastel. Para ello, introduce en la batidora la leche condensada, la leche evaporada y la leche entera. Bátelas y reserva.', '5\nCuando el bizcocho esté listo, retíralo del horno y deja que se enfríe dentro del molde. Una vez frío, pincha la superficie con un tenedor y báñalo con la mezcla de tres leches, sin retirarlo del molde. Hecho esto, reserva el pastel de tres leches en el frigorífico durante tres horas aproximadamente.', '6\nPasado el tiempo de reposo, prepara el merengue casero. Para ello, separa las claras de las yemas y bate las claras a punto de nieve. Las yemas las puedes reservar para elaborar otra receta, como yemas de coco.', '7\nUna vez montadas las claras, incorpora el azúcar poco a poco y sin dejar de batir. Por último, añade el zumo del medio limón y sigue mezclando hasta obtener una consistencia dura. Si quieres, puedes dar un toque de color al merengue para que el pastel de tres leches quede más bonito.', '8\nRetira la torta de la nevera y décorala con el merengue empleando una manga pastelera, o una espátula si no dispones de ella. ¡Listo! Ya puedes disfrutar de tu pastel de tres leches casero acompañado de tus seres queridos.Nosotros hemos empleado un molde de unos 20 cm de diámetro, de manera que, cortando porciones finas, da para unos 16 comensales.']","Valoración: 4,3 (88 votos)",16 comensales,1h 30m,Postre,Dificultad baja,"['1 lata de Leche evaporada', '1 lata de Leche condensada', '1 litro de Leche entera', '½ kilogramo de Azúcar', '8 Huevos', '½ kilogramo de Harina de trigo', '1 pizca de Esencia de vainilla (opcional)', '½ Limón', '8 Huevos', '1 taza de Azúcar (200 gramos)']",https://www.recetasgratis.net/receta-de-pastel-de-tres-leches-con-merengue-32543.html,,['Recetas al horno']
¡Con leche evaporada y condensada!,"Una de los bebidas/postres mexicanos más populares sin duda es el atole de arroz con leche, un plato muy sencillo de elaborar pero muy sabroso que desataca por su sabor dulce y meloso.Existen varias maneras de preparar este atole mexicano variando sus ingredientes porque se puede hacer tanto con arroz como con harina de arroz; o solo con leche o solo con agua, pero desde RecetasGratis ponemos a vuestra disposición esta receta fácil por si no sabéis cómo hacer atole de arroz con leche evaporada y condensada que está delicioso. ¡Ya veréis!","['1\nEl primer paso que hay que hacer para preparar este atole de de arroz con leche es lavar el arroz en varias ocasiones para retirar el almidón que contiene: para lavar el arroz lo pondremos en agua y también debajo del grifo.', '2\nEn un sartén hay que poner a hervir agua (4 tazas de agua por cada taza de arroz). Una vez que el agua esté hirviendo, agregar el arroz y las dos ramitas de canela. Hay que estarlo mezclando un rato para evitar que se pegue (a fuego lento).', '3\nCuando el arroz se empiece a partir, agregar la leche evaporada (y he utilizado la de la marca Clavel pero también sirve la Ideal) .Si se ve la mezcla del atole de arroz muy espesa le agregamos un poco de leche entera.', '4\nCuando tengamos la consistencia deseada en nuestro atole de arroz, le vamos agregando la leche condensada (yo he utilizado la de La Lechera), removemos y así se va endulzando al gusto.', '5\nPara servirlo el atole de arroz con leche: se vacía el contenido de la mezcla en diferentes recipientes, se le espolvorea la canela molida al gusto y se adorna por encima con las pasas. Opcionalmente, se puede servir con trocitos de manzana cortados en cuadros pequeños.Se recomienda servir el atole de arroz frío y así tenemos un sabroso postre para cualquier ocasión. Y si quieres probar otros tipos de atoles mexicanos no te pierdas nuestras siguientes recomendaciones:Atole de fresaAtole de piloncilloAtole de maízAtole de avenaAtole de galleta María']","Valoración: 4,3 (56 votos)",4 comensales,45m,Postre,Dificultad media,"['1 lata de Leche evaporada (Clavel)', '1 lata de Leche condensada (La Lechera)', '2 ramas de Canela entera', '1 paquete de Canela molida', '1 paquete de Pasas', '1½ tazas de Arroz', '6 tazas de Agua purificada']",https://www.recetasgratis.net/receta-de-atole-de-arroz-32537.html,,['Recetas mexicanas']
Natillas de maracuyá,,"['1\n1. Se mezcla el zumo con el azúcar y se deja reposar un rato, para que cuando se mezcle con la leche no se corte.', '2\n2. Se mezcla y se disuelve bien la leche con la maicena.', '3\n3. Se pone el zumo al fuego y se le agrega la leche con la maicena.', '4\n4. Se deja cocinar a fuego lento.', '5\n5. Se deja enfriar.', '6\nSi la quieres más espesas añádele más maicena y si te las quieres tomar bebidas añádele menos maicena.', '7\nY… ¡ Sírvelo de postre!']","Valoración: 3,9 (29 votos)",,,,Dificultad alta,"['1 litro de leche.', '1 vaso grande de zumo de fruta elegida.', '100 gramos de maicena o más.', 'Cazo', 'Cuenco', 'Cuchara']",https://www.recetasgratis.net/receta-de-natillas-de-maracuya-32514.html,,
Flan de limón fácil,"El flan es uno de los postres favoritos tanto de niños como de adultos, por su textura y agradable sabor. Podemos elaborarlos sencillos, de chocolate, de fresa, de coco e, incluso, de limón. Anímate a preparar tu propio flan de limón con esta sencilla receta de RecetasGratis.net y sorprende a tus invitados.","['1\nPara preparar este delicioso flan de limón lo primero que debes hacer es elaborar el caramelo con el azúcar. Para ello, te aconsejamos que consultes nuestra receta de caramelo líquido.', '2\nLlena la base de las flaneras con el caramelo y resérvalas. Ahora, bate el resto de ingredientes, es decir, la leche condensada, los huevos y el agua. De los limones necesitarás rallar la cáscara de uno de ellos y exprimir los dos para obtener el jugo. Introduce en la mezcla la ralladura y el zumo de limón y sigue batiendo.', '3\nVierte la preparación en las flaneras, cúbrelas con papel de aluminio y hornea los flanes de limón al baño María durante 40 minutos a 150ºC. Para hornear al baño María necesitarás una bandeja de horno con borde alto y cubrir los flanes de agua hasta la mitad.', '4\nCuando estén listos, pínchalos con un palillo de madera para comprobar que realmente están hechos por dentro. Si sale limpio es que ya están. Como ves, se trata de una receta de flan de limón muy fácil y deliciosa.']","Valoración: 3,5 (35 votos)",4 comensales,1h 30m,Postre,Dificultad baja,"['1 lata de Leche condensada pequeña', '1 vaso de Agua', '4 unidades de Huevos', '2 unidades de Limones', '½ taza de Azúcar (100 gramos)']",https://www.recetasgratis.net/receta-de-flan-de-limon-facil-32494.html,,['Recetas al horno']
Flan en 10 minutos,,"['1\nA fuego medio derrite el azucar para crear el caramelo, teniendo cuidado de no moverlo con cuchara pues se cristaliza.', '2\nUna vez que este liquido el caramelo, vacialo en un molde para microondas y reserva.', '3\nLicua los demas ingredientes hasta que el queso este bien incorporado y vacia en el molde con el caramelo.', '4\nCubre el molde con papel plastico autoadherible de cocina, haz unos pequeños puntos con un tenedor para permitir la salida del vapor.', '5\nIntroducelo al microondas por 5 minutos primero, cuando pase el tiempo vigila el papel plastico que no se pegue a la mezcla, dale otros 5 minutos y cuando termine haz la prueba del palillo, introducelo y si sale claro ya esta listo, dejalo enfriar.', '6\nSugerencia: Si utilizas moldes profundos puede tomar mas de 10 minutos la coccion, puedes ir aumentando de 5 en 5 minutos.', '7\nImportante: No quites el plastico mientras cocinas dentro del microondas puede hacer que el postre pierda el liquido y quedara seco.']","Valoración: 3,3 (18 votos)",,,,Dificultad baja,"['8 huevos', '250 gramos de queso crema', '1 lata leche evaporada', '1 lata leche condensada', '3 cucharadas de vainilla', 'Para el caramelo', '300 gramos de azucar']",https://www.recetasgratis.net/receta-de-flan-en-10-minutos-32482.html,,
Mermelada de naranja amarga sin azúcar,"Esta mermelada de naranja amarga para diabéticos es perfecta no solo para estas personas sino también para todos aquellos que por lo que sea no les interesa tomar azúcar y quieren una receta de mermelada de naranja light para acompañar, rellenar o preparar cualquier plato.Como en RecetasGratis sabemos que hay una gran diversidad de gustos y de personas con necesidades muy específicas, hemos querido enseñaros en esta ocasión a preparar la receta de mermelada de naranja amarga sin azúcar, para que todos podamos disfrutar de este delicioso y fácil postre, tanto si somos diabéticos como si no. Anímate a preparar esta mermelada de naranja amarga y ya nos contarás si te ha gustado.","['1\nComenzaremos a preparar la mermelada de naranja amarga sin azúcar lavando bien y pelando la fruta pero reservando la piel para usarla después y procurando quitar las partes blancas de la misma.', '2\nDespués cortamos las naranjas en cuartos y las pieles en tiras, y lo echamos todo en una olla. Cocinamos esta mezcla a fuego lento durante unos 45 minutos aproximadamente.', '3\nPasado este tiempo, añadimos la estevia en polvo y el jugo de limón a la mermelada de naranja amarga y lo cocinamos todo junto unos 10-15 minutos más.', '4\nComprobamos que la mermelada de naranja amarga para diabéticos tiene la textura adecuada y si no, añadimos un poco de agua para que se siga reduciendo poco a poco.', '5\nUna vez hemos obtenido la textura deseada para nuestra mermelada de naranja amarga sin azúcar, ya podremos dejarla enfriar y utilizarla cuando gustemos.Podemos aprovechar la mermelada de naranja amarga light para hacer y/o acompañar muchas otras recetas con o sin azúcar:Sándwich de mantequilla de maní y mermeladaCupcakes rellenos de mermeladaTartaletas con mermeladaBizcocho de La SagraTarta de queso con mermelada de moras']","Valoración: 3,3 (32 votos)",6 comensales,1h 30m,Postre,Dificultad baja,"['1 kilogramo de Naranja amarga', '1 vaso de Jugo de limón', '2 cucharaditas de Estevia en polvo']",https://www.recetasgratis.net/receta-de-mermelada-de-naranja-amarga-sin-azucar-32420.html,,['Receta sin azúcar']
banana split,,"['1\nPartir la banana por la mitad orizontalmente, luego ponerla sobre un plato formando un tipo de cicunferencia, rellenar con fruta, colocar sobre esta el helado y sobre la crema.', '2\nDecoracion:bañar en salsa a gusto y poner frutas al rededor, Y otras cosas que tu gusts.', '3\nFIN..... DISFRUTALO']","Valoración: 3,7 (38 votos)",,,,Dificultad media,"['1 banana por porcion', 'helado', 'salsa de chocolate(sabor a gusto)', 'frutas en concerva', 'crema a gusto']",https://www.recetasgratis.net/receta-de-banana-split-32408.html,,
FLAN A LO IRIS,,"['1\nSE MEZCLAN TODOS LOS INGREDIENTES Y SE ECHAN EL MOLDE.', '2\nE PONE LA HORNO HASTA QUE AL INTRODUCIR UN PALILLO EN FLAN ESTE SALGA LIMPIO.', '3\nGRACIAS', '4\nFACIL NO JAJAJAJAAJA']","Valoración: 3,6 (80 votos)",,,,Dificultad media,"['8 HUEVOS', '1 TAZA DE LECHE ENTERA', '1 TAZA EVAPORADA', '1/2 TAZA DE AZUCAR', 'CARAMELO PARA UNTAR EL MORDE']",https://www.recetasgratis.net/receta-de-flan-a-lo-iris-32377.html,,
palitos de chocolate,,"['1\n1.coloca el chocolate y la mantequilla en un molde . Remueve hasta que quede bien mezclado.', '2\n2.a la mezcla anterior añade la leche condensada y las galletas picadas.Remueve hasta que todos los ingredientes queden cubiertos de chocolate.', '3\n3.coloca la mezla en un molde alargado forrado con papel encerado y dejalo en la nevera hasta que se cuaje.', '4\n4.sacalo del molde quitando el papel encerado y cortalo en barritas.']","Valoración: 3,4 (19 votos)",,,,Dificultad media,"['350 g de chocolate de taza', '1 1/2 lata de leche condensada', '1/2 taza de mantequilla', '250 g de galletas maria picadas']",https://www.recetasgratis.net/receta-de-palitos-de-chocolate-32370.html,,
caspiroleta de naranja,,"['1\nColocar en un envace las 4 claras del huevo y vatir hasta que quede en punto de nieve.', '2\nLuego agregarlas naranjas y el azúcar hasta que se disuelva.', '3\nColocar canela molida para un mejor sabor.']","Valoración: 3,7 (38 votos)",,,,Dificultad baja,"['4 huevos', '2 naranjas', 'Azúcar', 'Canela molida']",https://www.recetasgratis.net/receta-de-caspiroleta-de-naranja-32369.html,,
Pastel de limón en capas,"A casi todo el mundo le gusta un buen postre de limón casero y la verdad es que hay muchas formas de hacerlo, con horno, con base de galletas, en frío y como en este caso, en capas. Para hacer este rico pastel de limón en capas solo necesitamos un pocos ingredientes para el relleno de crema y galletas para el armado, que pueden ser las típicas galletas María, bizcochitos o lo que prefieras.","['1\nPara hacer la masa de este postre de limón, licua las leches con la media crema y el jugo de limón hasta que se integren bien los ingredientes. El resultado debe ser una crema ligeramente espesa.', '2\nPara armar el pastel en capas, empieza por colocar una cucharada de mezcla en un molde refractario. Luego sigue con una capa de galletas y otra capa de mezcla pero más gruesa.Repite este proceso hasta acabar con los ingredientes. Procura que la última capa sea de crema.', '3\nLleva el postre de limón a la nevera y reserva de un día para otro o por lo menos unas 4 horas hasta que cuaje bien.', '4\nFinalmente, decora con merengue suizo o fruta natural y disfruta del delicioso pastel de limón en capas, muy parecido a la famosa marquesa de limón, hecha también sin horno y con galletas.']","Valoración: 4,5 (233 votos)",6 comensales,45m,Postre,Dificultad baja,"['2 paquetes de Galletas María (400 gramos)', '1 lata de Leche condensada', '1 lata de Leche Carnetion Clavel o Leche Evaporada', '9 Limones (jugo)', '1 lata de Media crema']",https://www.recetasgratis.net/receta-de-pastel-de-limon-en-capas-32352.html,,[]
yogur bebible,,"['1\n1)Se calienta la leche fresca entera a 90ºC, 5 minutos antes a la temperatura 30ºC se agrega la leche en polvo al 3% con la finalidad de aumentar los sólidos.', '2\n2)Luego se enfría hasta alcanzar una temperatura de 40 a 45ºC a esta temperatura se agrega el 2 a 3 % de cultivo mixto y se mezcla la leche con el cultivo.', '3\n3)Luego se incuba en baño maría (agua tibia) a 44ºC por espacio de 2.5-4 horas, al cabo de este tiempo se observará que la leche se ha coagulado con la formación de una masa de consistencia semisólida.', '4\n4)Se retira el yogurt, coagulado y se lleva a refrigeración a menos de 7ºC durante un tiempo de 8 a 24 horas, sin agitar el envase que lo contiene.', '5\n5)Al día siguiente batir y agregar azúcar, colorante, saborizante natural o artificial, preservantes químicos, en caso de querer obtener yogurt natural obviar del paso anterior.', '6\n6)Envasar el yogurt en envases de plástico y almacenar en temperaturas de refrigeración de preferencia menores a 7ºC. suave sin grumos.', '7\n7)En caso de utilizar disolver con agua en una relación 1 y 7 y proceder con los mismos pasos de la leche fresca.']","Valoración: 3,9 (257 votos)",,,,Dificultad media,"['Leche de vaca', 'Leche en polvo descremada', 'Cultivo mixto Streptococcus thermophilus y Lactobacillus bulgaricus del día anterior', 'Cocinas', 'Ollas', 'Termómetros', 'Azúcar', 'Colorantes', 'Saborizantes', 'Sorbato de potasio']",https://www.recetasgratis.net/receta-de-yogur-bebible-32341.html,,
Papitas de leche,"Imagen: the-sweet-business


Las papitas de leche son un postre que vuelven locos a los niños, tienen una textura muy suave y su dulce sabor a leche conquista a más de uno. Este postre típico de Venezuela se hace mezclando leche en polvo con leche condensada y azúcar, es muy sencillo y una delicia para quien lo prueba.Originales de la región de los Andes, las papitas de leche andinas deben estar en tu lista de postres favoritos. Anímate a prepararlas si es que nos las conoces o consulta todo los detalles de esta receta fácil si tienes dudas en cuanto a las cantidades exactas de los ingredientes.","['1\nEmpieza por colocar en un bol la leche condensada junto con la leche en polvo. Mezcla estos dos ingredientes con ayuda de una cuchara de madera. Para hacer las famosas papitas de leche venezolanas es mucho mejor usar leche entera, pero si no puedes conseguirla también puedes hacerlo con leche descremada, siempre que sea en polvo.', '2\nMientras vas mezclando ve añadiendo el azúcar pulverizado poco a poco, previamente tamizado con un colador fino. Verás que llega un momento en el que tienes que amasar con las manos.', '3\nAmasa con las manos hasta conseguir una masa suave, maleable y completamente lisa. Entonces, forma las bolitas de leche del tamaño de un bombón pequeño y coloca un clavo de olor o una pepita de caramelo en el centro.', '4\nColoca las papitas de leche en capacillos individuales y listas para servir. Este dulce venezolano es típico en fiestas de cumpleaños, también los puedes hacer para regalar o para vender.']","Valoración: 4,6 (144 votos)",60 comensales,10m,Postre,Dificultad baja,"['260 gramos de Leche en polvo', '390 gramos de Leche condensada (1 lata)', '180 gramos de Azúcar glass', 'Pepitas de colores o Clavos de olor']",https://www.recetasgratis.net/receta-de-papitas-de-leche-32337.html,,['Recetas venezolanas']
Plátanos flameados,,"['1\nPelar y cortar en trocitos cada plátano. Freir en mantequilla hasta que los trocitos estén suaves y ligeramente pardos.', '2\nAgregar el azúcar y calentar y mezclar. Quitar el sartén del horno, agregar ron y mezclar. Regresar el sartén al fuego, sacudiéndole ligeramente, hasta que el alcohol se flamée.']","Valoración: 3,7 (29 votos)",,,,Dificultad baja,"['Platano', 'Mantequilla', 'Ron']",https://www.recetasgratis.net/receta-de-platanos-flameados-32330.html,,
Platanos dulces,,"['1\nPela los plátanos y cortas en rodajas más o menos finas.', '2\nparte, mezcla la crema agria con el azúcar y cuando se hayan integrado por completo agrega la crema a los plátanos cortados.', '3\nDisfruta de este postre de plátanos dulces y añade frutos secos o alguna otra fruto como fresas para darle un toque de color al plato.']","Valoración: 3,6 (301 votos)",5 comensales,15m,Postre,Dificultad baja,"['10 unidades de Plátano', '3 onzas de Crema agría', '1 taza de Azúcar (200 gramos)']",https://www.recetasgratis.net/receta-de-platanos-dulces-32301.html,,[]
Trufas de chocolate sin nata ni mantequilla,"Hacer trufas de chocolate sin nata es súper fácil, ya que se trata de una receta perfecta para hacer con los niños y disfrutar a la hora de la merienda o incluso para hacer un bonito regalo, decorando las trufas de chocolate sin nata ni mantequilla con colores y haciendo pequeños paquetitos por ejemplo.Si quieres aprender cómo hacer esta receta de trufas de chocolate sin nata fáciles quédate en RecetasGratis y sigue las instrucciones paso a paso. Ya verás que el resultado queda tan rico que no durará ni un minuto en la mesa.","['1\nEmpieza por hacer polvo las galletas. Para ello, puedes machacarlas dentro de una bolsa plástica o ponerlas en un picador de comida, como una batidora o una licuadora.\nTruco: Nosotros hemos decidido usar galletas María siguiendo la receta original de trufas las trufas de chocolate caseras sin nata, pero si quieres puedes usar cualquier tipo de galleta dulce.', '2\nAparte, derrite la tableta de chocolate a baño María hasta que quede disuelto. También puedes derretirlo usando el microondas, pero en este caso deberás trocearlo y calentarlo a máxima potencia por intervalos de 30 segundos para evitar que se queme.Si tienes dudas sobre cómo llevar a cabo este procedimiento, puedes revisarla receta de cobertura de chocolate para tartas, donde se hace algo parecido. Si quieres hacer trufas de chocolate blanco simplemente debes cambiar el tipo de chocolate.', '3\nA continuación ve añadiendo las cucharadas de leche que sean necesarias y mézclalas bien, la idea es que quede una pasta ligeramente líquida, pero no demasiado, para moldear fácilmente las trufas de chocolate sin nata ni mantequilla.', '4\nAhora ve vaciando el chocolate en el recipiente donde tengas el polvo de galletas. Mezcla hasta conseguir una masa maleable y añade un poco más de galleta o chocolate a medida que sea necesario.\nTruco: A estas trufas de chocolate sin alcochol se le pueden añadir extras como trozos de fruta o frutos secos por ejemplo.', '5\nForma las trufas sin mantequilla con las manos y baña cada bolita en las virutas o fideos de chocolate o de colores que prefieras. Luego reserva en la nevera un par de horas para que terminen de solidificarse y listo.\nTruco: Si no puedes formar las trufas porque la masa es muy suave, puedes dejarla en la nevera un rato, luego sacar para formar las bolas y volver a dejar en la nevera.', '6\nSirve las trufas de chocolate sin nata para la hora de la merienda o dentro de los postres para un cumpleaños, por ejemplo... ¡y verás como siempre triunfan!Otra forma de hacer esta receta es con leche condensada, como se hace en esta receta de trufas de chocolate y leche condensada.']","Valoración: 3,2 (19 votos)",6 comensales,1h 30m,Postre,Dificultad baja,"['1 paquete de galletas María (200 gramos)', '1 tableta de chocolate para postres (150-200 g)', 'Leche', '1 puñado de virutas de chocolate o de colores']",https://www.recetasgratis.net/receta-de-trufas-de-chocolate-sin-nata-32286.html,,[]
gelatina espuma de mar,,"['1\nAl agua hirviendo se le agrega la gelatina se revuelve, aparte en la licuadora se agregan los hielos y la leche evaporada, se enciende la licuadora y poco a poco se le agrega la gelatina, vaciar a los moldes ( al ir vaciando la gelatina ya esta cuajando ) y listo para servir.', '2\nSi tienen alguna duda contactarme tengo bastantes recetas!']","Valoración: 3,8 (25 votos)",,,,Dificultad baja,"['1 lata de leche evaporada', '2 charolas de hielo', '1 paq. de gelatina para agua sabor limon o la que mas les guste, para un litro de agua', '1/4 de agua hirviendo', 'Utensilios', '1 licuadora', 'moldes para el postre']",https://www.recetasgratis.net/receta-de-gelatina-espuma-de-mar-32280.html,,
