title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Flan napolitano casero,"Hacer flan casero es más sencillo de lo que piensas. Simplemente tienes que mezclar todos los ingredientes y cocinar a baño María, un postre perfecto para principiantes. En este caso te enseñaremos a preparar unos de los flanes más tradicionales, el flan napolitano, hecho con un toque de caramelo, leche condensada y queso crema que le da una textura única, ligeramente más cremosa que el clásico flan de siempre.","['1\nLo primero que tenemos que hacer es cubrir la base y los bordes de la flanera con caramelo líquido. Reservar. Este paso es esencial para preparar un rico flan napolitano. Para ello, puedes hacer tu mismo el caramelo calentando azúcar con unas gotas de agua o comprar el caramelo ya hecho.', '2\nPara hacer el relleno de nuestro flan casero, ubicamos un bol amplio y añadimos todos los ingredientes de la lista. Utiliza una batidora de mano y bate todo muy bien, a máxima potencia, hasta integrar por completo y conseguir una mezcla ligeramente espesa y homogénea. Si quieres hacer tu mismo la leche condensada, puedes hacerlo con cualquiera de estas recetas:Leche condensada caseraLeche condensada sin azúcar', '3\nVacía la mezcla en la flanera con la base de caramelo. La mezcla debe ocupar hasta una tercera parte del molde, procura que no se llene hasta arriba.También puedes hacer esta receta de flan napolitano en moldes individuales, en ese caso debes caramelizar uno a uno.', '4\nPara cocinar el quesillo, colocamos la flanera en un recipiente con agua caliente para el baño María y lo metemos todo en el horno precalentado a 180ºC.El tiempo de cocción es de 45-60 minutos dependiendo del horno. No olvides que para comprobar que el flan está hecho podemos hacer la prueba del pinchado y si sale el pincho limpio es que está.', '5\nCuando el flan napolitano esté listo, apaga el horno sin sacar la flanera. Manténlo dentro del horno hasta que se enfríe a temperatura ambiente. Entonces, retira del horno y reserva en la nevera hasta que termine de endurecer y cuajar. Pasadas unas 2-3 horas podrás desmoldar.', '6\nLuego ya podrás disfrutar de este rico flan napolitano casero bañado en caramelo líquido, una verdadera delicia. Si tienes dudas con la preparación de esta receta, puedes revisar la del quesillo casero sin horno, una receta con fotos en todos los pasos, que aunque lleva una cocción sin horno, también se preparar a baño de María.']","Valoración: 3,7 (19 votos)",6 comensales,30m,Postre,Dificultad baja,"['500 gramos de Leche condensada', '500 mililitros de Leche entera', '6 Huevos', '500 gramos de Queso crema', '1 cucharadita de Extracto de vainilla', '1 bote de Caramelo líquido']",https://www.recetasgratis.net/receta-de-flan-napolitano-casero-35080.html,,[]
Pie de limón frío con galletas María y leche condensada,"¿Te gustan los postres con sabores cítricos? Entonces este postre de limón con galletas María es el perfecto para ti. Aprende a hacer un postre fácil con galletas para disfrutar después de las comidas o para matar el antojo en un día especial, el pie de limón frío hará que se te haga agua la boca, te lo aseguramos. En RecetasGratis tenemos una gran variedad de recetas de postre fríos y dentro de estos, el pie de limón con leche condensada es un clásico.Descubre cómo hacer pay de limón con galletas María paso a paso. ¡Buenísimo!","['1\nPara la tartaleta del fondo, tritura las galletas hasta hacerlas polvo, luego ve mezclando esto con la mantequilla derretida hasta conseguir una masa compacta. Extiende la base de galletas por toda la superficie del molde de pie y reserva en la nevera. Puedes hacer el pie de limón con galletas María en un molde de unos 20 cm de diámetro, o elaborar pies individuales.', '2\nAparte, para preparar el relleno de limón, en un recipiente coloca la leche condensada y poco a poco incorpora el jugo de limón al mismo tiempo que bates la mezcla. Hay que batir para evitar que se corte la leche.', '3\nUna vez obtenida una mezcla homogénea y cremosa, deberás verterla encima de la masa de galletas previamente refrigerada. Luego, vuelve a introducir el pay de limón casero en el frigorífico para que cuaje y tome forma.', '4\nPor último, bate las claras a punto de nieve y ve incorporado poco a poco el azúcar y la ralladura de limón para hacer un merengue de limón. Si quieres mezclar varios sabores, también puedes terminar el pastel de limón con galletas con un merengue de fresa.', '5\nColoca el merengue encima del pie a modo de decoración con una manga pastelera o con una espátula y a disfrutar. Puedes introducir el pie de limón con galleta María en el horno unos segundos para dorar el merengue si quieres, aunque sin dorar está igualmente delicioso.Como ves, el pie de limón frío con galletas María es un postre muy fácil de preparar, perfecto para compartir en familia. De todas formas, si quieres conocer la receta de pie de limón verdadero, con una base de masa quebrada, no te pierdas este paso a paso: ""Pie de limón y merengue"".', '6\nSi prefieres elaborar la receta de pay de limon con VÍDEO, te invitamos a seguir los pasos que te enseñamos en nuestro canal de YouTube. ¡Mira el vídeo aquí!']","Valoración: 3,4 (29 votos)",6 comensales,2h 30m,Postre,Dificultad baja,"['1 paquete de galletas María (200 gramos)', '⅓ taza de margarina con sal', '2 latas de leche condensada', '2 limones (jugo)', '3 claras de huevo', '½ taza de azúcar glas o azúcar impalpable', '1 cucharada sopera de ralladura de limón']",https://www.recetasgratis.net/receta-de-pie-de-limon-frio-con-galletas-maria-y-leche-condensada-35075.html,,[]
Limon cocado,,"['1\nMezclar un pote de leche condensada con un pote de crema de leche, ralladura de 2 limones y jugo de 3.', '2\nIr probando cuando se agrega el jugo para que no quede demasiado ácido.', '3\nMezclar bien e ir alternando una capa de vainillas remojadas en leche.', '4\nPasarlas rápido para que no se desarmen y una capa de la mezcla (empezando con vainillas y terminado con la mezcla).', '5\nSe puede espolvorear con abundante coco rallado y queda como limón cocado.', '6\nSugerencia: servir bien frío, si se desea se puede colocar un ratito en el freezer y queda como helado.']","Valoración: 3,7 (30 votos)",,,,Dificultad baja,"['1 bote de leche condensada', '1 bote de crema de leche', 'Ralladura de 2 limones', 'Jugo de 3 limones']",https://www.recetasgratis.net/receta-de-limon-cocado-35070.html,,
Pastel de tres leches con Brandy,"El pastel de tres leches que mostramos a continuación cuenta con una particularidad que la tradicional torta no lleva: licor. Sí, hemos incluido en la receta Brandy, un tipo de licor que aporta al bizcocho un sabor único y muy agradable. Quédate en RecetasGratis y disfruta de este increíble pastel de tres leches con Brandy, ¡nunca has probado un postre igual! Eso sí, recuerda que si van a probarlo niños, deberás eliminar el licor de la receta y optar por otra elaboración para ellos.","['1\nPara elaborar el bizcocho separamos las claras de las yemas de los huevos. Luego, batimos las claras a punto de nieve, añadimos 125 gramos de azúcar y seguimos batiendo.', '2\nAparte, batimos las yemas junto con el azúcar restante. Después, unimos ambas preparaciones y las integramos con una espátula, haciendo movimientos envolventes para no perder volumen. Por último, agregamos la harina cernida y seguimos mezclando. Si queremos el queque quede más esponjoso, podemos añadir una cucharadita de polvos de hornear.', '3\nVertemos la mezcla sobre un molde previamente engrasado con la mantequilla y horneamos el bizcocho a 200 ºC durante 30 minutos, o hasta que al introducir un palillo salga completamente limpio. Nosotros hemos empleado un molde de unos 20 cm de diámetro.', '4\nMientras se hornea el queque, licuamos las tres leches junto con la vainilla y el Brandy y reservamos la preparación. Eso sí, si la torta tres leches la van a consumir niños mejor elimina el licor de la receta y opta por preparar un pastel tradicional.', '5\nCuando el bizcocho esté listo, lo retiramos del horno, pinchamos la superficie con un tenedor y, sin sacarlo del molde ni dejar que se enfríe, vertemos la mezcla de tres leches. Dejamos que el bizcocho absorba bien la preparación.', '6\n¡Listo! Retiramos el pastel de tres leches con Brandy del molde y lo servimos. Si quieres, puedes decorarlo con merengue o crema chantillí, ¡a tu gusto!']","Valoración: 4,2 (24 votos)",10 comensales,1h 30m,Postre,Dificultad media,"['12 Huevos', '250 gramos de Azúcar (1¼ tazas)', '½ kilogramo de Harina', '1 barra de Mantequilla', '1 lata pequeña de Leche condensada', '1 lata pequeña de Crema de leche', '1 lata pequeña de Leche evaporada', '1 cucharadita de Esencia de vainilla', '50 mililitros de Brandy']",https://www.recetasgratis.net/receta-de-pastel-de-tres-leches-con-brandy-35066.html,,['Recetas al horno']
"¡Receta fácil, cremosa y natural!","El helado es un capricho irresistible que se puede tomar en cualquier estación del año, pero cuando más se antoja suele ser en los meses de calor. No hay nada como sucumbir a ese helado tan cremoso y delicioso que nos refresca y nos calma. Por eso, en esta ocasión te dejaremos una receta de helado de mango casero y cremoso, una preparación sencilla y aromática con un toque muy tropical. El mango es una fruta tropical que cada vez se vuelve más popular, llena de vitamina C, fibra y betacarotenos. Su sabor y su textura la hacen ideal para acompañar ensaladas e incluso platos salados. Esta fruta veraniega es muy apreciada, además, por su agradable textura y su perfecto balance entre lo dulce y lo ácido. Sigue leyendo y descubre cómo hacer helado de mango casero con leche en RecetasGratis. ¡Te encantará!","['1\nEl primer paso para preparar este helado de mango fácil es montar la nata. Para que sea más sencillo, asegúrate de que esté bien fría antes de batirla. Solo tienes que montarla suavemente, sin que lleguen a formarse picos. Ve añadiendo el azúcar poco a poco hasta integrar por completo. Reserva.', '2\nPor otro lado, pela el mango y extrae su carne depositándolo en un vaso batidor americano, vierte los ingredientes, limón, miel y sal. Si no tienes el vaso americano puedes triturarlo de distintas maneras, puedes elegir un brazo minipimer, por ejemplo.\nTruco: Si quieres que el helado de mango casero tenga un color más potente puedes añadir unas gotas de colorante rojo.', '3\nBate hasta convertirlo en una especie de puré de mango muy suave, puedes probarlo de azúcar en este momento por si lo precisa y añadir más a la mezcla, teniendo en cuenta que el mango y la nata montada ya aportan dulzor.', '4\nVierte despacio este puré de mango sobre la nata y remueve con sumo cuidado, con movimientos envolventes. Verás la cremosidad que adquiere este delicado helado de mango natural.', '5\nYa mezclado completamente, vierte la mezcla de helado de mango casero con leche en un recipiente de pirex o similar que soporte bien las altas temperaturas del congelador. Si el recipiente no tiene tapa, utiliza film adherente para que quede el helado bien sellado y no se mezcle con otros olores o alimentos.', '6\nDebe de estar aproximadamente enfriándose un día completo y, una vez ya pasado este tiempo, puedes sacarlo del congelador 10 minutos antes para atemperar y poder formar bolas de helado de mango, o simplemente extraerlo con mas facilidad.']","Valoración: 3,9 (125 votos)",6 comensales,15m,Postre,Dificultad baja,"['1 mango', '50 gramos de azúcar moreno', '125 gramos de nata para montar o crema de leche', 'Jugo de medio limón', '15 gramos de miel', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-helado-de-mango-casero-con-leche-35048.html,,"['Recomendada para vegetarianos', 'Receta sin gluten']"
Yogur con frutas,,"['1\nEl yogur se echa en un baso, la fruta se pica en cuadritos y se mezclan ambos ingredientes.', '2\nLe echamos la cucharada de azúcar y la ralladura de limón.', '3\nMezcla bien hasta que el azúcar se disuelva, refrigera unos minutos y ya puedes disfrutar de tu vaso de yogur con fruta. También puedes añadir muesli o combinar tus frutas preferidas.']","Valoración: 2,8 (18 votos)",1 comensal,15m,Desayuno,Dificultad baja,"['1 vaso de Yogur natural', '1 cucharadita de Azúcar', '1 unidad de Fruta', '1 cucharada postre de Ralladura de piel de limón']",https://www.recetasgratis.net/receta-de-yogur-con-frutas-35034.html,,['Recomendada para perder peso']
CAKE MANZANA Y CANONIGOS,,"['1\nMezclamos con batidor por orden (no se tinene que montar asi quedara mas jugoso ya que las burbujas de aire facilitan el secado mas rapido del bizcocho.', '2\nPonemos el azucar en una sarten.', '3\nCuandoeste rubio añadir la manzana y saltear durante 2 minutos. Añadir la mantequilla y los canonigos saltear 2 minutos. Añadir el ron saltear 1 minuto y dejar enfriar. Mezclar con la masa preparada anteriormente. Poner a cocer a 180º en un molde untado oforrado de papel de horno. Tiempo a los 20 minutos empezar a vigilar su color. @NOTA: No os fieis de un tiempo exacto de coccion mi filosofia es vigilarlo a lo ultimo ya que cada horno es diferente sai como el grosor del bizcocho.']","Valoración: 3,7 (3 votos)",,,,Dificultad baja,"['100 gr mantequilla fundida', '100 gr azucar normal', '2 unidades huevos', '100 gr harina floja [reposteria]', '5 gr levadura quimica', '150 gr manzana cortada a dados', '25 gr azucar', '25 gr mantequilla', 'Un chorrito ron (optativo)', '40 gr canonigos']",https://www.recetasgratis.net/receta-de-cake-manzana-y-canonigos-35029.html,,
Fresas con crema fáciles,,"['1\nPrimero lo primero te lavas las manos no? Ok. Luego lavas las fresas.', '2\nUna vez lavadas y desinfectadas con lo que tu quieras puede ser desinfectante de ese que venden en el super o alguna poción casera que conozcas (que hasta hoy yo no conozco de ninguna).', '3\nA continuación picas las fresas del tamaño que tu prefieras y las pones en un recipiente, les agregs la crema y la azúcar.', '4\nListo!!! tenemos un postre rico sencillo y muy barato bueno eso creo yo.', '5\nEspero que le halla servido de algo mi receta casera y si la pones en practica (que me encantaria que asi lo hiciera) ojala le guste.']","Valoración: 2,5 (108 votos)",4 comensales,15m,Postre,Dificultad baja,"['400 gramos de Fresa', '1 paquete de Crema', '1 vaso pequeño de Azúcar blanca']",https://www.recetasgratis.net/receta-de-fresas-con-crema-faciles-35019.html,,[]
Esponjado,,"['1\nHacer un sobre de gelatina en menos agua de la acostumbrada. Dejar cuajar la gelatina. Licuar la gelatina bien cuajada junto con la leche, crema de leche y azúcar.', '2\nAgregar pasas. Dejar cuajar. Servir y saborear']","Valoración: 3,3 (24 votos)",,,,Dificultad media,"['Gelatina de un sabor', 'Un limón', 'Leche', 'Crema de leche', 'Azúcar']",https://www.recetasgratis.net/receta-de-esponjado-35003.html,,
helado de uva,,"['1\nLICUAR UVAS NEGRAS ,PASAR POR UN CEDAZO ,AGREGAR 50 GRAMOS DE AZUCAR ,200 GRAMOS DE CREMA DE LECHE BATIDA ,PERFUMAR CON RALLADURA DE LIMON Y REVOLVER BIEN TODO COLOCAR EN CUBETERA A CONGELAR.']","Valoración: 3,4 (34 votos)",,,,Dificultad alta,"['Uvas negras', '50 GRAMOS DE AZUCAR', '200 GRAMOS DE CREMA DE LECHE BATIDA']",https://www.recetasgratis.net/receta-de-helado-de-uva-34979.html,,
crema casera,,"['1\nCocer la leche con 100 gr. de azucar la canela y corteza de limon, batir las yemas con la maizena hasta que esten finas, agregar a la leche y remover bien que no se pegue cocer 2 minutos sin dejar de dar vueltas (espesara muy rapido) poner la crema en cazuelas de barro (que sean pequeñas) y dejar enfriar, meter en la nevera.', '2\nAl momento de servir echar por encima el azucar restante y quemar con la pala electrica ( se vende en supermercados, suelen valer unos 13 euros) otra opcion es, hacer un caramelo casero y echar por encima antes de que se enfrie,aunque el resultado no es el mismo, tambien venden unos mecheros que son como un ""soplete"" son expres para cocina, pero yo sinceramente no los he probado y no se que resultado dan,buscar en internet ""quemadores de azucar"" y a ver que podeis encontrar.', '3\nSaludos para todos.']","Valoración: 3,6 (53 votos)",,,,Dificultad baja,"['1l. de leche', '6 yemas de huevo', '250gr. de azucar', '1 cucharadita (de postre) de canela', '1 corteza rallada de limon', '2 cucharadas de maizena']",https://www.recetasgratis.net/receta-de-crema-casera-34966.html,,
tarta de tiramisu facil,,"['1\nBatir las yemas con el azucar hasta que esten blancas y cremosas,añadir el queso y batir bien,añadir las claras a punto de nieve y mezclar con el queso, mezclar el cafe y el ron, untar los bizcochos en el cafe , ( que no queden muy empapados ) e ir colocandolos en una fuente,encima la crema,ota capa de bizcochos y otra de crema y asi sucesivamente hasta acabar la ultima capa que sera de crema, cubrir todo bien con el cacao,poner en nevera un minimo de 48 horas,(mientras mas repose,mas absorvera la crema y mas bueno estara).', '2\nSaludos de carmen.']",Valoración: 4 (5 votos),,,,Dificultad baja,"['3 huevos', '3 cucharadas de azucar', '2 tarrinas de queso ""mascarpone""', '3 cucharadas de ron', '1/2 l. de cafe', '1 y 1/2 paquete de bizcochos de soletilla (blandos)', 'cacao amargo en polvo.']",https://www.recetasgratis.net/receta-de-tarta-de-tiramisu-facil-34958.html,,
Pastel de nuez facil,,['1\nTodo se mezcla en la licuadora y se pone en un molde a horno mediano.'],"Valoración: 3,6 (33 votos)",,,,Dificultad alta,"['1 taza de nuez', '1 barra de mantequilla derretida', '4 huevos', '1 lata de leche nestle']",https://www.recetasgratis.net/receta-de-pastel-de-nuez-facil-34932.html,,
PLATANOS PRIMAVERA,,"['1\nDERRETIR LA MANTEQUILLA EN UNA SARTEN Y AGREGAR EL AZUCAR MEZCLANDOLA CONSTANTEMENTE. AGREGAR EN RON Y POSTERIORMENTE LOS PLATANOS EN TROZOS.', '2\nSE SIRVEN CALIENTES']","Valoración: 3,4 (26 votos)",,,,Dificultad baja,"['3 PLATANOS MACHOS', '1/4 DE TAZA DE RON', '3 CUCHARADAS DE MANTEQUILLA', '3 CUCHARADAS DE AZUCAR']",https://www.recetasgratis.net/receta-de-platanos-primavera-34908.html,,
Pay de nuez,,"['1\nCERNIR LA HARINA CON LA SAL, AGREGAR LA MANTEQUILLA Y CONFORME VAYA NESESITANDO AGUA HELADA HASTA FORMAR UNA PASTA SUAVE.', '2\nEXTENDER CON EL RODILLO Y ACOMODAR EN UN MOLDE PARA PAY. PARA EL RELLENO LICUAR LA MANTEQUILLA, EL AZUCAR Y POCO A POCO AGREGAR UNO POR UNO LOS HUEVOS.', '3\nAÑADIR LA MIEL, LA SAL, LA VAINILLA, Y LAS NUECES. MEZCLAR POR UN MINUTO. VERTIR LA MEZCLA EN EL MOLDE Y CUBRIR CON NUECES. HORNEAR POR UNA HORA A 350° C.']","Valoración: 3,8 (36 votos)",,,,Dificultad baja,"['1 1/2 TAZAS DE HARINA', '1/2 TAZA DE MANTEQUILLA DERRETIDA', '1/2 CUCHARADA DE SAL', '5 CUCHARADAS DE AGUA HELADA', '200 g DE NUEZ PICADA', 'PARA EL RELLENO', '1/2 TAZA DE AZUCAR', '1/4 DE MANTEQUILLA DERRETIDA', '1 TAZA DE MIEL DE MAIZ', '1 TAZA DE NUEZ PICADA', '1/2 CUCHARADITA DE VAINILLA', '1 CUCHARADITA DE SAL', '3 HUEVOS']",https://www.recetasgratis.net/receta-de-pay-de-nuez-34907.html,,
nieve de fresa,,"['1\nLicuar todos los ingredientes y colocar la mezcla en un recipiente de vidrio o aluminio, meter al congelador por 2 horas aprox. o mas depende como funcione el congelador de su refri. ( despues de ese tiempo si gusta batir con un cucharon o batidora ).', '2\nMantener en congelador. Provecho !...Puedes variar el sabor de tu nieve , solo agrega la fruta de tu agrado.y Listo !']","Valoración: 4,1 (83 votos)",,,,Dificultad baja,"['1 lata de leche La Lechera', '250 grs de crema', '1 yema de huevo', '11/2 taza de fresas lavadas y desinfectadas']",https://www.recetasgratis.net/receta-de-nieve-de-fresa-34896.html,,
Pudin de vainilla,,"['1\nSe vierte la leche y el agua en una cacerola, se mezcla el azúcar y la maicena, luego se revuelve todo hasta que los ingredientes se disuelvan.', '2\nHay que cocinar a fuego mediano/lento, siempre revolviendo hasta que la mezcla hierva.', '3\nHay que dejar hervir por un minuto aproximadamente cuando verán que la mezcla se espese poco a poco.', '4\nDespués hay que sacar del fuego la cacerola, se debe agregar media taza de la mezcla caliente del huevo batido y luego agregar la mezcla de huevo a la cacerola.', '5\nHay que calenta a fuego lento, siempre moviendo para que se espese, hay que sacar la cacerola del fuego y agregar la vainilla.', '6\nDespués vertir el pudin en un recipiente y enfriarlo. Es muy importante que se deben evitar los grumos.', '7\nPara ello hay que usar un batidor de alambre.', '8\nTambién se puede hacer el pudin de vainillas al microhondas. Espero que les salga muy ricoooo !!!', '9\nY si algo sale mal, siempre tengan uno comprado del supermercado que ése seguro estará riquísimo !!!']","Valoración: 3,8 (41 votos)",,,,Dificultad media,"['1 lata de leche desnatada', '1/3 de taza de azúcar', '3 cdas maicena', '1/2 taza de agua', '1 huevo batido', '1 cdita de vainilla']",https://www.recetasgratis.net/receta-de-pudin-de-vainilla-34838.html,,
Gelatina de leche y agua,"Lo que tienen de especial las gelatinas de leche y agua es su divertida presentación, esa mezcla de colores las hace únicas y aunque no lo parezca, se trata de un postre fácil que no debes dejar de probar en casa.Quédate en RecetasGratis.net y aprende cómo hacer gelatina de colores con leche, un postre delicioso que todos podrán disfrutar.","['1\nPara hacer la famosa gelatina de leche y agua necesitamos congelar previamente la leche evaporada y sacarla una media hora antes dela preparación. La idea es que este ingrediente este muy frío, de lo contrario la receta no quedará bien.Aparte, es importante contar con un molde refractario o uno de silicona para gelatinas, nuestro postre es un gelatina de colores y para apreciarlo es mejor usar uno de estos moldes.', '2\nTeniendo todo esto en cuenta, comenzaremos haciendo una primera gelatina. Para ello, disuelve el contenido del sobre en media taza de agua fría, revolviendo hasta que se disuelva por completo.', '3\nInmediatamente después, bate esto con la mitad de la leche evaporada, bien fría, hasta conseguir que la mezcla esponje. Entonces vacía la primera gelatina en el molde y refrigera hasta que empiece a cuajar.', '4\nCuando veas que la gelatina esta casi lista, sólida pero pegajosa, repite el proceso con el otro sobre, es decir con la gelatina del otro sabor. Cuando esté listo, vacía la mezcla sobre la gelatina que esta casi cuajada por completo y refrigera durante unas tres horas hasta que esté listo el postre de colores.', '5\nSirve un trozo de la rica gelatina de leche y agua junto otro trozo de pastel de chocolate en una fiesta de cumpleaños o disfruta de ella sola, acompañando con algo de fruta fresca y leche condensada.Y si quieres revisar una receta similar pero con fotos en el paso a paso no dejes de echarle un vistazo a la receta de gelatina de fresa y yogur.']","Valoración: 3,7 (32 votos)",6 comensales,1h 30m,Postre,Dificultad media,"['2 sobres de Gelatina de sabores distintos', '1 lata de Leche evaporada (previamente congelada)', '1 taza de Agua (240 mililitros)']",https://www.recetasgratis.net/receta-de-gelatina-de-leche-y-agua-34764.html,,[]
Postre helado,,"['1\nMezcla la mermelada o jalea de chabacano (melocotón) con el jugo de naranja. Puedes modificar la cantidad de jugo a tu gusto.', '2\nForra una terrina o molde para panqué con aluminio.', '3\nEspolvorea el chocolate rallado y a continuación una capa de panque bañado en la mezcla de mermelada.', '4\nCubre con una capa de helado de dulce de leche, otra de panque, enseguida una capa de helado de vainilla, otra de panque, otra de helado de caramelo y finaliza con panque.', '5\nPresiona ligeramente y envuelve perfectamente con el aluminio.', '6\nCongela por lo menos una hora.', '7\nSirve este delicioso postre helado y acompaña con frutas frescas y hojas de menta o hierbabuena.']","Valoración: 3,2 (27 votos)",8 comensales,30m,Postre,Dificultad alta,"['1 tarro de Mermelada de melocotón', '1 vaso de Jugo de naranja', '1 unidad de Panque dulce en rebanadas', '½ litro de Helado de dulce de leche', '½ litro de Helado de caramelo', '½ litro de Helado de vainilla', '1 puñado de Frutas frescas (opcional)', '1 puñado de Hojas de menta', '1 taza de Chocolate rallado']",https://www.recetasgratis.net/receta-de-postre-helado-34763.html,,[]
Flan de café con nata,"Hacer un flan de café y nata nunca había sido tan sencillo gracias a RecetasGratis, porque con esta receta fácil de flan casero ya no hay excusa para no preparar un rico postre en casa. Toma nota de los ingredientes, sigue el paso a paso y anímate a elaborar este delicioso flan de café con nata para chuparse los dedos y sorprender a toda la familia. Pero cuidado, si los más pequeños van a comer también, es mejor que utilices café descafeinado.","['1\nPara elaborar este flan de café con nata, lo primero que tenemos que hacer es preparar una taza de café recién hecho. Esto puedes hacer con café soluble, café instantáneo, o haciendo una cafetera, como tú prefieras, ya que no alterará el sabor del flan casero.\nTruco: Puedes utilizar café descafeinado si lo deseas.', '2\nA continuación, mezclamos bien el sobre del preparado para flan con la taza de café.', '3\nAhora, en un cazo calentamos la nata líquida a fuego medio y cuando esté bien caliente pero sin llegar a hervir añadimos la mezcla que teníamos del café con el preparado de flan.', '4\nEntonces mezclamos bien el flan de café y la nata líquida y dejamos que se vuelva a calentar bien sin que llegue a hervir. En ese momento, lo retiramos del fuego.', '5\nSeguidamente colocamos en la base de los moldes del flan o flanes el caramelo líquido, y vertemos por encima la mezcla del flan de café y nata. Dejamos que se enfríe un poco y luego los metemos en el refrigerador hasta que se cuajen bien.', '6\nUna vez cuajados y bien fríos, ya podrás disfrutar de este delicioso flan de café con nata en cualquier ocasión.Y si te gustan las recetas de flan caseras pero originales, te recomendamos que le eches un vistazo a las siguientes:Flan de matóFlan de castañasFlan de maracuyá']","Valoración: 4,1 (17 votos)",8 comensales,3h,Postre,Dificultad baja,"['1 litro de Nata líquida', '1 taza de Café recién hecho', '1 sobre de Preparado de flan', 'Caramelo líquido']",https://www.recetasgratis.net/receta-de-flan-de-cafe-con-nata-34753.html,,[]
Pastel helado de limón,"Verás que esta es la receta más fácil que puedas encontrar en internet para hacer un postre riquísimo y super bonito. La receta de pastel helado de limón ha sido pensada para hacerse en menos de 30 minutos, después solo la tienes que poner en la nevara.","['1\nPara empezar a hacer esta receta de pastel de limón se licúa la media crema, la leche condensada y el jugo de limón en un refractario.', '2\nSe pone una papa de galletas marias y se bañan bañan con lo licuado y así sucesivamente.', '3\nHasta que se acabe la mezcla y se refrigera durante 3 horas.', '4\nY ya está lista para comer el fácil pastel helado de limón. Puedes decorar el pastel con un poco de lima en la parte superior.']","Valoración: 3,9 (56 votos)",4 comensales,30m,Postre,Dificultad baja,"['1 lata de Crema', '1 lata de Leche condensada', '7 unidades de Jugo de limón', '1 paquete de Galletas María (200 gramos)']",https://www.recetasgratis.net/receta-de-pastel-helado-de-limon-34744.html,,[]
Tarta de chocolate y canela,,"['1\nSe mezcla el azucar y la mantequilla.', '2\nSe baten los huevos.', '3\nSe juntan la harina,elcacao,la levadura y la canela y se va añadiendo una cucharada.', '4\nSe pone en una fuente y se unta con un poco de mantequilla el huevo tiene queestar a una temperatura de 160º-170º mas o menos = 25min depende de le fuente si es grande o pequeña.']","Valoración: 3,5 (8 votos)",,,,Dificultad media,"['200gr harina', '250gr azucar', '6 huevos', '250gr mantequilla', '50gr de cacao en polvo', 'Un sobre de levadura', 'Un poco de canela']",https://www.recetasgratis.net/receta-de-tarta-de-chocolate-y-canela-34737.html,,
pay de limón nestle,,"['1\nSE LICUA LA LATA DE LECHERA CON LA 1/2 TAZA DE JUGO EN UN MOLDE SE COLOCAN ACOMODADAS LAS GALLETAS MARIAS SOBRE LAS GALLETAS DE APLICA LO QUE TENIAS EN LA BATIDORA.', '2\nDESPUES, COLCOCAS PEDADOS DE DURAZNOS CHICOS ARRIBA COLOCAS OTRA BASE DE GALLETAS Y VUELVES A BASIAS UN POCO MAS DE LA MEZCLA, Y ASI HASTA QUE TERMINES CON LAS GALLETAS I LA MEZCLA.', '3\nYA EN LA ULTIMA BASE PONES GALLETAS MOLIDAS I PEDAZOZ DE DURAZNOZ SOBRANTES Y LO PONES EN EL REFRIGERADOR POR 1 HORA Y BUEN PROVECHO!!.', '4\nPARA 6 PERSONAS.']","Valoración: 3,4 (27 votos)",,,,Dificultad media,"['2 PAQUETES DE GALLETAS MARIAS', '1/2 TAZA DE JUGO DE LIMON', '1 LATA DE LECHERA', 'I LATA DE DURAZNOS EN ALMIBAR']",https://www.recetasgratis.net/receta-de-pay-de-limon-nestle-34682.html,,
