url,ingrediants,steps,title,uuid
https://elgourmet.com/recetas/mole-amarillo-de-res-de-cuicatla-n/, Orégano 1 Pizca   Caldo De Cocción De La Carne De Cerdo  1 lt   Carne Costilla De Res  1 kg   Cebolla  1  unidad   Chayote Mediano  1  unidad   Chile Chihuacle Amarillo  8 Unidades   Clavo de olor  1 Pizca   Comino  2 Pizca   Ejotes  120 g   Ajo  2 Dientes   Hierba Santa  3  hojas   Masa de maíz  150 g   Manteca De Cerdo  2 Cucharada   Mejorana  1  Pizca   Pimienta gorda  1 Pizca   Papas cambray  9 Unidades ,"En una cacerola con agua cocinar la carne sazonada con sal hasta que esté totalmente suave.   Separar la carne y colar el caldo,   reservar.   Cocinar en agua con sal y media cebolla las papas,   ejotes  y chayote.   Tatemar en un comal los dientes de ajo y la  media cebolla restante.   Tatemar en una sartén  las especias y  las hierbas.   Asar en el comal  ligeramente los chiles sin semillas.   Hidratar  los chiles  en una olla con agua,   colar y reservar.   Licuar con un poco del caldo de cocción la cebolla,   ajo y especias colar y freír.   Licuar con un poco de caldo la masa,   colar y agregar la mezcla hirviendo de especias.   Licuar los chiles con un poco de caldo,   colar y sofreír en otra cacerola con un poco de manteca de cerdo,   una vez sazonada añadir este adobo a la mezcla de masa y especias.   Añadir la hoja santa estrujada sin dejar de remover,   hasta que se cueza.   Agregar las verduras y la carne,   sazonar con sal y cocinar por unos 8 minutos más removiendo constantemente.  ",Mole Amarillo De Res De Cuicatla´n,0760a0ab-c294-4032-baed-8b964ca0dc03
https://elgourmet.com/recetas/mole-verde-con-hongos/, Orégano 1 Pizca   Clavos de olor  5 Unidades   Caldo de verduras  1 Litro   Cebolla  1  unidad   Chile serrano  2   unidad   Comino  1 Pizca   Ajo  2 Dientes   Hierba Santa  3  hojas   Hojas de cilantro  2 Ramas   Hojas de epazote  2 Ramas   Hongos Silvestres De Temporada  1 k   Masa  130 g   Miltomate  1/4  kg   Pimientas Gordas  8  unidad   Sal  c/n ,"Tatemar en una sartén cada una de las especias una a una sin que se quemen,   retirar.   Tatemar en la misma sartén la mitad de una cebolla y los dientes de ajo,   reservar.   Hervir los miltomate y chiles serrano,   con la mitad de la cebolla restante.   Licuar el miltomate el ajo,   cebolla y especias,   colar y sazonar en una cazuela.   Licuar la masa con una taza del caldo de verduras y agregarla a la cacerola sin dejar de mover.   Con el resto del caldo licuar las hojas,   colar y agregar,   sazonar con sal.   Añadir los hongos previamente limpiados y cortados en trozos.   Sazonar con sal y cocinar por 10 o 15 minutos más.   ",Mole Verde Con Hongos,57b6bc00-1284-46ab-a6ae-c5651cbf7f20
https://elgourmet.com/recetas/tacos-dorados-de-pato-con-mole-negro/,Mole Negro  Caldo De Ave 1 lt   Mole Negro En Pasta  300 g  Pato Confitado  Pierna y Muslo De Pato 1  unidad   Sal  c/n   Tortillas de maíz  3  unidad   Cebolla cambray  1  unidad   Manteca De Pato  1 lt  Servir  Cebolla cambray 1  unidad   Crema De Rancho  c/n   Hojas de perejil  c/n   Queso fresco  c/n ,"Colocar en una cacerola profunda  la manteca,   sumergir el pato y dejarlo cocinar de 2 a  2 horas.   30 minutos a fuego medio constante,   hasta que esté cocido y se desprenda fácilmente del hueso.   Desmenuzar el pato y reservar.   Sofreír  en una sartén,   cebolla cambray picada,   añadir el pato y sazonar con sal reservar.   Calentar las tortillas y rellenar con el pato,   enrollar el taco y asegurarlo con palillos.   Freír los tacos hasta dorar,   en una sartén profunda con  la grasa caliente de pato usada en el confite,   retirar espolvorear sal y dejar escurrir en papel absorbente.     Mole negro   Añadir en una cacerola con caldo la pasta de mole,   disolver y dejar cocinar porunos minutos dándole punto de líquido con caldo de ave o agua.   ",Tacos Dorados De Pato Con Mole Negro,199a81e4-91e5-4823-9e73-74acedbccb42
https://elgourmet.com/recetas/elotes-de-parque/,Elote  Limón c/n   Mayonesa De Chicatanas  c/n   Palillos De Elote  3 Unidades   Polvo De Chiles Secos  c/n   Queso De Prensa  100 g   Elote Cocido o Asado  3 Unidades  Mayonesa De Chicatanas  Jugo Limón 3 Gotas   Yema de huevo  1  unidad   Aceite vegetal  c/n   Chicatanas En Polvo  c/n  Polvo De Chicatanas  Chicatanas 100 g  Polvo De Chiles  Chile guajillo 3 Unidades   Chile de árbol  5 Unidades ,"Limpiar los chiles quitar rabo y semillas  ;   tostar ligeramente en una sartén y licuarlos en seco hasta hacerlos polvo,   reservar.   Tostar n una sartén  ligeramente las chicatanas hasta que estén crujientes.   Enfriar y moler en la licuadora hasta hacer polvo,   reservar.    Mayonesa de chicatanas   Batir en un tazón la yema de huevo y el jugo de limón,   añadir el aceite en forma de hilo poco a poco hasta que la mayonesa adquiera la consistencia deseada.   Agregar el polvo de chicatana,   revolver y reservar.    Elote  Cocer en una cacerola con agua hirviendo los elotes por 15 minutos o asar a las brasas,   una vez cocidos retirar y colocar un palo en el centro del elote.   Marinar el elote con el limón,   untar con la mayonesa de chicatana,   luego bañarlo con el queso rallado y finalmente espolvorear con el polvo de chiles.  ",Elotes De Parque,2c6d06c1-549a-4651-a50e-de12bbb9048c
https://elgourmet.com/recetas/tacos-de-comal/,Capeado  Huevos 3 Unidades   Harina de trigo  c/n  Chiles Rellenos  Picadillo c/n   Chile Pasilla Mixe  3 Unidades  Picadillo  Jitomate  3 Unidades   Aceitunas  30 g   Durazno  3 Unidades   Carne de res molida  200 g   Canela  1/2 Unidades   Alcaparras  30 g   Pimienta  c/n   Plátano  ½   unidad   Chorizo  6 Unidades   Laurel  6  hojas   Manzana  2  unidad   Sal  c/n   Tomillo  c/n   Cebolla  1 Unidades   Ajo  2 Unidades   Carne de cerdo molida  200 g   Perejil  c/n  Tacos  Pasta De Frijol Negro c/n   Masa de maíz  c/n   Quesillo  100 g   Asiento De Manteca De Cerdo  50 g   Chile Relleno  3 Unidades   Chorizo Frito  c/n ,"Precalentar en una sarte´n el aceite,   sofreír la cebolla y ajo.   Agregar las carnes y sazonar con pimienta,   cocinar a punto medio.   Picar las aceitunas y alcaparras.   Añadir jitomate,   manzana,   durazno y plátano previamente picados.   Incorporar las aceitunas y alcaparras agregar canela laurel,   tomillo y perejil,   cocinar hasta que se evapore el líquido,   sazonar con sal y pimienta y dejar enfriar,   reservar.   Desmenuzar el chorizo y freír hasta que esté cocido,   reservar.     Chiles Rellenos   Hidratar en una cacerola con agua caliente los chiles,   retirar las semillas y rellenar con el picadillo,   reservar.     Capeado   Calentar aceite vegetal,   en una sartén.   Batir las claras del huevo a punto de turrón,   incorporar las yemas lentamente y reservar.   Enharinar los chiles,   pasarlos por la mezcla de huevo y freír.   Retirar y escurrir sobre papel absorbente.   Reservar.     Taco   Hacer las tortilla con la masa,   una vez cocida untar un poco de asiento de manteca,   añadir pasta de frijol encima,   colocar el chile capeado,   el chorizo,   el quesillo y enrollar  ;   colocarlo en un comal caliente hasta que el quesillo se derrita.  ",Tacos De Comal,9b3f8961-9ec3-4597-8c3f-566c9dc951f7
https://elgourmet.com/recetas/tostada-de-cabeza-de-cerdo/,Cabeza De Cerdo  Ajo picado 1  Cucharada   Cabeza De Cerdo  2 Kilo   Cebolla  1  unidad   Cebolla picada  2 Cucharada   Ajo  1 Dientes   Pimientas Negras  1 Cucharada   Sal  c/n   Laurel  4  hojas   Tomillo  1 Rama  Guacamole  Manojo de cilantro 1  unidad   Jugo De Limón  2  unidad   Sal  c/n   Agua  c/n   Aguacate  1  unidad  Salsa  Chile Pasilla Mixe o Oaxaqueño 3 Unidades   Cebolla  1/3  unidad   Sal  c/n   Chile de árbol  9  Unidades   Ajo  1 Diente   Vinagre de piña  1/3 Taza  Tostadas  Pasta De Frijol c/n   Guacamole  c/n   Salsa De Chile Morita  c/n   Tostada De Maíz Frita  1  unidad   Carne De Cabeza De Cerdo  c/n ,"  Salsa   Cocinar en una cacerola con agua los chiles,   ajo y cebolla.   Licuar todos los ingredientes con el vinagre,   sazonar con sal y reservar.    Guacamole  Licuar todos los ingredientes y añadir agua hasta obtener una consistencia líquida,   sazonar con sal y reservar.     Cabeza De     Cerdo   Colocar en una olla con suficiente agua sal,   añadir la carne,   ajo,   cebolla,   pimientas,   tomillo y laurel,   cocinar durante 3 horas o hasta que la carne esté suave y se desprenda fácilmente.   Retirar del fuego,   separar la carne y trocearla.   Reservar.   Sofreír en una sartén caliente con aceite,   cebolla y ajo picados.   Añadir la carne troceada,   sazonar con sal y reservar.     Tostadas   Untar la tostada con la pasta de frijol,   distribuir la carne de cerdo sobre la tostada,   agregar el guacamole y la salsa.  ",Tostada De Cabeza De Cerdo,ec6997c0-d0c6-4b17-acd7-48164b12b610
https://elgourmet.com/recetas/caldillo-de-nopal-grueso/, Cebolla 1/3   unidad   Hoja de aguacate  5  unidad   Nopales Gruesos  4   unidad   Sal  c/n   Ajo  1  Diente  Sopa  Epazote 1 Rama   Ajo  1  unidad   Sal  c/n   Semillas De Calabaza  150 g   Jítomates  3 Unidades   Cebolla  1/3   unidad ,"Cocinar los nopales cortados en cubos en una olla con agua,   añadir,   cebolla,   ajo y sal.   Tatemar en una sartén ligeramente las hojas de aguacate y agregarlas a la olla de los nopales cocinar de 15 a 20 minutos.   Colar los nopales y reservar el agua.     Para la sopa  Tostar en una sartén las semillas de calabaza y reservar.   Tatemar los jitomates,   el ajo y cebolla.   Licuar todos los ingredientes con 4 tazas de agua de la cocción de los nopales,   reservar.   Licuar las pepitas con un poco de salsa y reservar.   Freír en una cacerola con aceite,   la salsa licuada previamente colada.   Agregar la mezcla de pepita remover constantemente.   Añadir los nopales y el resto del agua de cocción,   sazonar con sal,   agregar las hojas de aguacate previamente usadas y la rama de epazote dejar hervir de 12 a 15 minutos.   Servir el caldillo y decorar con semillas de calabaza,   hojas de epazote y gotas de limón.   Acompañar con una tostada y salsa al gusto",Caldillo De Nopal Grueso,47b397ab-e067-4b4a-bcde-bf8e0e886bba
https://elgourmet.com/recetas/tamales-de-elote-con-crema/, Granos de Elote 6 Tazas   Hojas De Elote Tierno  10 Unidades   Piloncillo o Panela  120 g   Manteca De Cerdo  120 g   Azu´car  1 Cucharada  Servir  Crema  c/n   Queso cotija  c/n ,"Derretir en una sartén la manteca.   Licuar los granos de elote y añadir la manteca derretida,   agregar el resto de los ingredientes y licuar hasta que estén bien incorporados.   Llenar las hojas de elote y doblar la hoja hacia atrás.   Cocinar en una vaporera con agua,   cubrir el fondo con hojas de elote a manera de cama,   y colocar los tamales en forma circular,   cubrir con mas hojas y un trapo húmedo,   tapar la olla y cocinar por 1 hora y media a 2 horas aproximadamente.   Retirar los tamales de la olla y servir acompañados de crema y queso cotija.  ",Tamales De Elote Con Crema,b51db418-280e-4ba0-99b1-76d313d28b70
https://elgourmet.com/recetas/tostada-de-chile-ajo/,Adobo De Guajillo  Cebolla blanca 1/2  unidad   Chile guajillo  4  unidad   Orégano  1 Pizca   Sal  c/n   Vinagre De Pin~a  1/2 Pisca   Ajo  2 Unidades  Tostadas  Queso fresco c/n   Tostada De Maíz  1  unidad   Adobo De Guajillo  1/2 Taza   Hierbas comestibles  c/n  Verduras  Ejote 20 g   Papa  2 Unidades   Chicharos  1 Taza   Zanahoria  2 Unidades  Vinagre de piña  Agua 2 Litros   Piña  1  unidad   Piloncillo  150  Gramos ," vinagre de piña  Pelar la piña y usar solo las cáscaras.   Colocar una cacerola el agua,   piloncillo previamente rallado y las cáscaras de piña,   tapar y hervir de 20 a 25 minutos.   Se deja enfriar y fermentar 5 días en el refrigerador.     Adobo de guajillo   Remojar los chiles guajillos,   sin semillas ni rabo,   en agua caliente a suavizar,   retirar y licuar con el resto de los ingredientes,   hasta lograr una pasta fina.   Sofreír la mezcla colada en una cacerola con aceite.   Sazonar con sal y reservar.     verduras   Cortar las verduras en cubos cocinar en agua hirviendo con sal y detener cocción en tazón con agua fría.   Escurrir y reservar.     Tostadas   En una cacerola con aceite freír la tostada.   Mezclar las verduras con el adobo en un tazón y posteriormente montar sobre la tostada,   decorar con hojas verdes y queso.  ",Tostada De Chile Ajo,bd6f3a13-5815-4412-9694-9deb769bac0e
https://elgourmet.com/recetas/cupcakes-de-halloween/, Azúcar 140  Gramos   Cacao en polvo amargo  20  Gramos   Dulce de leche  c/n   Esencia de vainilla  c/n   Galletas de chocolate  c/n   Harina 0000  100  Gramos   Huevo  1  unidad   Leche entera  120 miliitros   Mantequilla fundida  50   Gramos   Polvo Para Hornear  1  cdta ,"Mezclar todos los elementos líquidos,   incluída la mantequilla.   Reservar.   Mezclar todos los sólidos.   Unir los líquidos con los sólidos y mezclar hasta quede bien integrado.   Precalentar el horno a 160°C.   Disponer la preparación en moldes de muffins.   Hornear 7 minutos aproximadamente.   Dejar enfríar y colocar una buena cantidad de dulce de leche por encima y espolvorear con el cacao.  ",Muffins de Halloween,227afacc-53f2-4e66-9be3-f57cc19ce9da
https://elgourmet.com/recetas/sopa-de-tortilla-tradicional/, Apio 2 Tallo   Caldo de pollo  2 Litros   Cebolla  1  unidad   Chile Pasilla Mixe  1  unidad   Jitomate   4 Unidades   Tortillas de maíz  3 Unidades   Ajo  2 Dientes   Hierbabuena  1 Unidad   Tostada o tortilla vieja  2 Unidades  Para Servir  Queso A gusto   Aguacate  1  unidad   Crema   c/n ,"Tatemar en un comal el ajo,   la cebolla el chile y los jitomates.   Licuarlos con un poco de caldo de pollo y colar.   Hervir en una cacerola la mezcla.                                                                                                   Agregar el resto del caldo.                                                                                                                   Añadir las tortillas viejas,   un poco de hierbabuena,   troncos de apio y sazonar con sal.   Cocinar a fuego medio por unos 8 minutos.   Colar el caldo y colocar al fuego sazonando nuevamente con hierbabuena y sal al gusto.   Cortar las tortillas y el chile mixe en julianas,   freír en aceite,   por separado,   hasta dorar,   escurrir en papel absorbente,   reservar.                                                                                                             Colocar en un tazón la tortilla,   queso,   crema,   tiras de chile pasilla,   aguacate cortado en cubos y servir la sopa encima.  ",Sopa De Tortilla Tradicional,8fff0c11-3ab0-4b04-a564-1c92bed156fb
https://elgourmet.com/recetas/tacos-de-lengua-en-salsa-verde/, Cebolla c/n   Cilantro  c/n   Jugo De Limón  c/n   Tortilla de maíz  2 Unidades  Lengua  Laurel 6  hojas   Lengua de res  1  unidad   Orégano en polvo  1 cdta   Pimienta molida  c/n   Pimienta negra  11 Unidades   Sal  c/n   Dientes de ajo  3 Unidades   Cebolla mediana  1 Unidad  Salsa Verde  Cebolla 1/2  unidad   Ajo  2 Dientes ,"  Para la salsa  :     Colocar en una cacerola con agua los ingredientes,   excepto el cilantro,   hervir de 8 a 10 minutos.   Licuar todos los ingredientes sin agua hasta formar una salsa,   reservar.   Licuar el cilantro con un poco de agua fría  y mezclar  con la salsa  previa,   sazonar con sal,   reservar.     Para la Lengua  :      En una olla con 3 lt de agua,   colocar todos los ingredientes y cocinar de 1 hr a 1 hr 15  minutos.   Retirar del fuego y sacar la lengua de la olla,   limpiarla retirando la membrana y cortarla en cuadritos.   Reservar.   Precalentar en una sarte´n el aceite y sofreír cebolla picada finamente hasta que se transparente.   Agregar la lengua y sazonar con sal y pimienta.   Añadir la salsa  a la lengua y cocinar a fuego medio aproximadamente 3 minutos.     Preparación de los tacos  :     Calentar las tortillas y armar los tacos.   Servir con cilantro y cebolla picada,   añadir jugo de limón al gusto.  ",Tacos De Lengua En Salsa Verde,439e74da-657e-405e-917e-f07ef68bc2d5
https://elgourmet.com/recetas/chichilo-negro/,Carne  Carne De Res Con Hueso 1 kg   Carne de cerdo  500 g   Cebolla blanca  1/2  unidad   Ajo  4 Dientes   Sal  c/n  Chichilo  Sal c/n   Manteca De Cerdo  2 Cucharada   Masa Para Tortilla  250 g   Mejorana Seca  1 Pizca   Miltomates  150 g   Orégano en polvo  1 Pizca   Pimienta negra  1 Pizca   Tomillo seco  a gusto   Ajo  3 Dientes   Jítomates  2  unidad   Chile Chihuacle Negro  10 Unidades   Chile Pasilla Mexicano  2  unidad   Clavos de olor  1 Pizca   Comino  1 Pizca   Cebolla mediana  1/2  unidad   Tortillas de maíz  2 Unidades   Hojas de aguacate  8 Unidades   Caldo De Cocción  c/n  Chochoyotes  Asiento De Manteca De Cerdo 1 Cucharadas   Chile de agua  1  unidad   Jugo De Limón  1  unidad   Masa de maíz  150 g   Sal  c/n   Sal  a gusto  Verduras  Papas cambray 5  unidad   Ejotes  250 g   Chayotes  1  unidad ,"  Para la carne   Cocinar las carnes en una olla con suficiente agua,   añadir cebolla,   ajo y sal.   Cocinar de 1 hr.   a  1 hr.   ½   o hasta que la carne este´ suave,   pero firme.   Separar la carne del caldo y reservar.     Para el Chichilo   Asar en un comal los jitomates,   tomatillos,   ajo y cebolla.   Separar las semillas del chile chihuacle.   Tostar los chiles chihuacle y pasilla en un comal a fuego bajo hasta que estén crujientes y reservar.   Tostar ligeramente las hojas de aguacate en el comal,   reservar.   Dorar en una sartén sin grasa,   las especies pimientas,   clavos,   comino,   mejorana  seca,   tomillo seco y orégano en polvo,   reservar.   Quemar las tortillas directo al fuego,   reservar Tostar en una sartén las semillas del chile chihuacle hasta que queden negras,   reservar.   Todo lo anterior reservar en un tazón.   Retirar la carne del caldo una vez cocida y usar un poco del mismo para licuar todo lo reservado perfectamente hasta que quede lo más fino posible.   En una cazuela colocar manteca para freír la mezcla molida,   sazonar con sal y mover constantemente.   Agregar las hojas de aguacate,   previamente  tostadas ligeramente.   En la licuadora colocar la masa con un poco de caldo de cocción y añadir a la cazuela esto es para espesar cocinar de 8 a 10 minutos.    Añadir las carnes y las verduras y apagar.     Para las verduras   Pelar el chayote y cortar en rebanadas en una cacerola con agua cocinar los chayotes,   ejotes y papas de  7 a 9 minutos,   Detener cocción  sumergiendo las verduras  en un tazón con  agua con hielos.     Para los chochoyotes   En un tazón mezclar los ingredientes,   hacer bolitas de masa y aplastarlas con el dedo formando ombliguitos freírlos en aceite caliente,   escurrir en papel absorbente  y poner sal al gusto,   reservar.   Para las rajas de chile Asar el chile a fuego directo en la estufa,   meterlo en una bolsa de plástico a sudar unos minutos,   retirar la piel,   semillas y rabo.   Cortar el chile en juliana y sazonar con una  mezcla de sal y jugo de limón Para servir En un tazón servir el chichilo negro,   acompañar con los chochoyotes y el chile de agua.  ",Chichilo Negro,2838283a-6c7e-4a1f-b50b-584f885dc82a
https://elgourmet.com/recetas/esquites-con-langosta/,Esquites  Granos De Elote Tierno 1 kg   Ajo  1 Diente   Cebolla  1/2  unidad   Limón  1  unidad   Polvo De Chiles Secos  10 g   Queso Oreado  50 g   Sal  a gusto   Epazote  1 Rama  Langosta  Pimienta blanca c/n   Sal  c/n   Limón  1  unidad   Mantequilla  40 g   Cola De Langosta  200 g   Ajo  1 Diente  Mayonesa De Chiles Secos  Jugo Limón 1/2   Sal  c/n   Yema de huevo  1  unidad   Polvo De Chiles Secos  1 Pizca   Aceite vegetal  200 Ml ,"Añadir en una cacerola los granos de elote y cubrir con agua.   Agregar cebolla,   epazote,   ajo y sal al gusto.   Cocinar por 15 minutos a fuego medio y reservar.   Añadir en una cacerola los granos de elote y cubrir con agua,   agregar cebolla,   epazote,   ajo y sal al gusto.   Cocinar por 15 minutos a fuego medio y reservar.     Langosta   Abrir la langosta y colocarla en una cacerola con agua caliente,   suficiente para cubrirla,   añadir un poco de sal,   dejar unos momentos y  retirar.   Detener cocción colocando en un tazón con agua y hielos.   Escurrir  en papel absorbente.   Separar la carne del caparazón y cortar en trozos.   Añadir en una sartén mantequilla,   ajo y la langosta,   agregar gotas de limón y salpimentar,   dejar dorar un poco.   Abrir lalangosta y colocarla en una cacerola con agua caliente,   suficiente paracubrirla,   añadir un poco de sal,   dejar unos momentos y  retirar.   Detener cocción colocando en untazón con agua y hielos.   Escurrir en papel absorbente.  Separar la carne del caparazón y cortar en trozos.   Añadir en una sartén mantequilla,   ajo y la langosta,   agregar gotas de limón y salpimentar,  dejar dorar un poco  Mayonesa de chiles secos   Mezclar en un tazón,   yema de huevo,   polvo de chiles secos y jugo de limón.   Añadir el aceite en forma de hilo hasta que se emulsione perfectamente.   En un tazón mezclar los granos de elote añadir mayonesa,   limón y sal.   Servir  en una hoja de maíz y agregar queso.   Colocar encima la langosta y hojas de epazotepara decorar.   En una cacerola  los granos de elote y cubrir con agua,   agregar cebolla,   epazote,   ajo y sal al gusto.   Cocinar por 15 minutos a fuego medio y reservar.  ",Esquites Con Langosta,7b4c0fbc-5b71-4990-a157-7c48cc16ba7c
https://elgourmet.com/recetas/afrijoladas-tradicional/, Cebolla cambray 1  unidad   Tortillas de maíz  3 Unidades   Hojas De Perejil Fresco   ½  Taza   Quesillo  c/n   Queso fresco  c/n   Salsa de frijol  c/n   Crema   ½  Taza  Salsa De Frijol  Sal c/n   Manteca De Cerdo  150 g   Hojas de aguacate  5 Unidades   Caldo De Frijol  500 Ml   Cebolla  1/2  unidad   Chile de árbol     Frijol Cocido  2 Unidades ,"Calentar en una sarte´n el aceite y pasar las tortillas para volverlas flexibles,   retirarlas del sartén y rellenar cada tortilla con quesillo deshebrado,   cerrar a la mitad y freír nuevamente para dorar el exterior y fundir el quesillo.   Retirar y sumergir en la salsa de frijol caliente,   emplatarlas y bañar con mas salsa de frijol,   añadir crema y decorar con cebolla en aros y hojas de perejil.   Acompañar con tasajo cocido   Salsa de Frijol  Calentar en una sartén la manteca y freír la cebolla en trozos hasta que esté negra completamente.   Retirarla de la sartén.   Bajar el fuego y sofreír las hojas de aguacate y el chile de árbol cuidando que no se quemen,   una vez dorados añadir los frijoles cocidos.   Licuar la mezcla del sartén con un poco del caldo de cocción de los frijoles reservada,   hasta quedar muy finos.   Colar y regresarlos a freír,   cocinar a fuego lento,   sazonar con sal hasta quedar con una crema,   Reservar.  ",Enfrijoladas Tradicionales,3be5f40a-3ae2-430c-a93d-5dad9480099d
https://elgourmet.com/recetas/pescadillas/,Guacamole  Aguacate 1  unidad   Cebolla  ¼   unidad   Cilantro  c/n   Sal  c/n  Minilla De Pescado  Alcaparras 40 g   Ajo  2 Dientes   Perejil  1 Cucharada   Aceitunas verdes  40 g   Cebolla  ¼  u   Carne De Pescado Bonito  200   grs   Jitomate   2 Unidades  Pescadilla  Tortillas de maíz 4 Unidades   Col Blanca  c/n   Crema Acida  2 Onza   Minilla De Pescado  c/n   Queso rallado  100 g  Salsa Roja  Sal c/n   Ajo  1 Diente   Chile Costeño Rojo  5 Unidades ,"  Minilla de pescado   Picar las aceitunas,   cebolla,   ajos y jitomates sin semillas.   Desmenuzar el pescado.   Sofreír en una sartén con aceite la cebolla y ajo hasta que estén transparentes y dorados respectivamente.   Añadir el jitomate,   aceitunas,   alcaparras,   cocinar por unos minutos y agregar el pescado.   Cocinar hasta que todos los ingredientes queden perfectamente mezclados.   Añadir al final el perejil.   Reservar.     Salsa roja   Hidratar en agua caliente los chiles costeños y el ajo.   Licuar todos los ingredientes con un poco de agua y reservar.   Hidratar en agua caliente los chiles costeños y el ajo.   Licuar todos los ingredientes con un poco de agua y reservar.     Pescadilla   Calentar las tortillas y rellenar con la minilla de pescado,   doblar a la mitad y de ser necesario cerrar con la ayuda de unos palillos.   Freír las pescadillas en aceite hasta dorar.   Retirar,   y escurrir en papel absorbente.   Colocar las pescadillas en un plato,   encima colocarles col en julianas,   crema,   queso y acompañar con guacamole y salsa roja.  ",Pescadillas,42cdfe87-f8be-4202-8d7f-0a7dcfc6f2bf
https://elgourmet.com/recetas/enchiladas-de-bautizo/,Coloradito  Mole Coloradito En Pasta 250 g   Caldo De Ave  500 miliitros  Enchiladas  Picadillo c/n   Tortillas de maíz  4 Unidades   Cebolla cambray  2 Unidades   Hojas de perejil  c/n   Queso  c/n  Picadillo  Sal a gusto   Cebolla  200 g   Aceitunas verdes  10 Unidades   Tomillo  2 Cucharadas   Vinagre De Pin~a  1 oz   Almendras  20 Unidades        Jitomate   300 g   Laurel  1  hojas   Manteca  3 Cucharada   Alcaparras  2 Unidades   Azúcar  1 Cucharada   Clavos de olor  3 Unidades   Pimientas Negras  3 Unidades   Carne de res molida  150 g   Ajo  4 Dientes   Orégano  2 Cucharadas   Mejorana  1 Rama   Carne de cerdo molida  150 g   Pasas  125 g   Perejil picado  3 Unidades ,"  Salsa Verde   Cocinar  en una cacerola con agua todos los ingredientes excepto cilantro y sal.   Licuar los ingredientes cocidos y el cilantro fresco.   Sazonar con sal.   Reservar.     Salsa Roja   Retirar las semillas de los chiles.   Cocinar en una cacerola con suficiente agua caliente  todos los ingredientes menos la sal.   Licuar todos los ingredientes finamente y sazonar con sal,   reservar.     Carne   Cocinar todos los ingredientes hasta que la carne esté totalmente suave.   Retirar del fuego.   Desmenuzar.     Chalupas   En una sartén amplia precalentar aceite,   sumergir la tortilla y sofreír en el aceite caliente tratando que se dore ligeramente.   Agregar encima salsa roja o verde la cebolla y la carne,  ",Enchiladas De Bautizo,34f1182f-b5bf-4942-861d-7acd149e50e2
https://elgourmet.com/recetas/chalupas-poblanas/, Falda De Res Cocida c/n   Tortillas de maíz  2 Unidades   Cebolla picada  c/n   Salsa verde  c/n   Salsa roja  c/n  Carne  Tomillo 1 Rama   Cebolla  1/2  unidad   Sal  c/n   Falda De Res  250 g   Ajo  2 Dientes   Hoja de aguacate  4  unidad  Salsa Roja  Jítomates 2  Unidades   Chile de árbol  4 Unidades   Ajo  1 Diente   Cebolla  1/2  unidad   Sal  c/n  Salsa Verde  Cilantro c/n   Chile serrano  3 Unidades   Sal  c/n   Cebolla  1/2  unidad   Ajo  1 Ajo   Miltomates  100 g ,"  Salsa verde   En una cacerola con agua cocinar todos los ingredientes excepto cilantro y sal.   Licuar los ingredientes cocidos y el cilantro fresco.   Sazonar con sal.   Reservar.     Salsa roja   Retirar las semillas de los chiles.   En una cacerola con suficiente agua caliente cocinar todos los ingredientes menos la sal.   Licuar todos los ingredientes finamente y sazonar con sal,   reservar.     Carne   Cocinar todos los ingredientes hasta que la carne este´ totalmente suave.   Retirar del fuego.   Desmenuzar.     Armado   En una sartén amplia precalentar aceite,   sumergir la tortilla y sofreír en el aceite caliente tratando que se dore ligeramente.   Agregar encima salsa roja o verde la cebolla y la carne.  ",Chalupas Poblanas,78f4a851-8c07-426a-ac2e-01edfafa9d16
https://elgourmet.com/recetas/pellizcada/,Pellizcada  Asiento De Manteca c/n   Cebolla picada  c/n   Queso fresco  a gusto   Rabanito En Láminas     Masa de maíz  200 g  Salsa De Chicatanas  Pimientas Gordas 3 Unidades   Sal  c/n   Cebolla  1/2 Unidades   Chile costeño  4 Unidades   Chicatanas  1 Taza   Ajo  2 Dientes ,"Amasar la masa añadiendo un poco de agua de ser necesario para manipularla.   Formar 2 bolas o esferas de acuerdo a la medida necesaria.   Colocar en la prensa una pieza de plástico,   encima de ella la masa en forma de bola y cubrir con la otra pieza de plástico.   Cerrar la prensa con fuerza de acuerdo al grosor deseado de la tortilla.   Cocinar en el comal,   retirar del comal,   pellizcar la tortilla todo alrededor y en el centro.   Untar en el comal caliente colocar la tortilla pellizcada,   un poco del asiento de manteca,   Una vez derretida añadir la salsa de chicatana y espolvorear con el queso fresco.   Agregar un poco de chicatanas doradas,   decorar con hierbas y láminas del rabanito.  ",Pellizcada,558630fa-3182-46fb-a8d8-8f7e9f871bc2
