title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Rollito de pimiento verde y gambas,,"['1\nPor un lado se pocha la cebolla con el pimiento verde (no demasiado picado).', '2\nCuando están hechos, añadimos las gambas y la crema de marisco y para ligar todo un poco de bechamel.', '3\nSalpimentar.', '4\nColocar la placa de bizcocho y extender la masa anterior por encima.', '5\nEnrollar todo y cortar en rodajas.']","Valoración: 3,2 (19 votos)",,,,,"['Pimiento verde', 'Gambas peladas', 'Cebolla', 'Aceite de oliva', 'Crema de marisco', 'Bechamel', 'Una placa de bizcocho salado', 'Sal', 'Pimienta blanca']",https://www.recetasgratis.net/receta-de-rollito-de-pimiento-verde-y-gambas-31661.html,,
Montadito de Pimiento con anchoa,,"['1\nSe trocean los pimientos y se colocan sobre una rebanada de pan tostado.', '2\nSe ponen dos anchoas sobre el pimiento y se decora con la clara rallada de un huevo cocido.', '3\nSe le da un toque de color con una pizca de perejil picado.']",Valoración: 1 (1 voto),,,,,"['Pimiento del piquillo', 'anchoa.']",https://www.recetasgratis.net/receta-de-montadito-de-pimiento-con-anchoa-31484.html,,
Pastel de plátano salado,"Imagen: estrela.over-blog.es


Aprende con esta receta a preparara un delicioso pastel vegetariano a base de plátano y queso con un sofrito de cebolla. Un pastel salado, perfecto para acompañar tus mejores platos.","['1\nHervir los plátanos semi verdes, con una cucharadita de sal. Dejar escurrir, dejar que tomen temperatura ambiente y rallar.', '2\nLuego, cocinar con la margarina la cebolla, el chile, el cebollino y el culantro, todo picado finamente, hasta dorar. Seguidamente, agrega el consomé, la crema dulce y por último el queso crema.', '3\nSe agregara media taza de queso en cuadros y se pasa al molde refractario. Por último cubrir con una capa de queso llevar al horno hasta dorar a 300 grados. El tiempo estimado es de 20 minutos.']","Valoración: 3,8 (537 votos)",10 comensales,30m,Entrante,Dificultad media,"['7 unidades de Plátano semi verde', '2 barras de Margarina', '4 unidades de Caja de queso crema', '1 taza de Crema dulce (opcional)', '4 cucharadas soperas de Consome de ave o verduras', '1½ tazas de Queso mozarella', '1 unidad de Cebolla', '1 unidad de Chile dulce', '1 unidad de Cebollino', '1 pizca de Cilantro']",https://www.recetasgratis.net/receta-de-pastel-de-platano-salado-31471.html,,"['Recomendada para vegetarianos', 'Recetas al horno']"
Berenjenas asadas con queso,"Si quieres preparar un entrante fácil y rico de verdad no te pierdas este receta de berenjenas asadas con queso que te enseñamos paso a paso en RecetasGratis. Se trata de unas berenjenas con queso al horno que podrás preparar en menos de 1 hora con el queso que más te guste como por ejemplo, el queso de cabra, queso feta, queso parmesano o queso crema. Prueba estas berenjenas con queso y disfruta de un plato que se sale de la rutina.","['1\nLava y corta las berenjenas en rodajas de medio centímetro de grosor. Aparte, pica el ajo y mézclalo en un bol con el aceite, algunas hojas de albahaca, sal y pimienta al gusto.', '2\nPrecalentar el horno a 180 ºC. Colocar las rodajas en una bandeja para horno, cubrir con la picada anterior de ajo y hornear durante 10 minutos. Así las berenjenas con queso estarán mucho más sabrosas.', '3\nMientras tanto, corta en rodajas finas el tomate. Pasados los 10 minutos, coloca el tomate sobre las berenjenas asadas, cubre todo con queso rallado y vuelve a introducir la bandeja en el horno durante 10 minutos más.', '4\nCuando estén listas las berenjenas al horno con queso, sírvelas calientes acompañadas de pan, arroz blanco, puré de patata o el acompañamiento que más te guste.No te pierdas tampoco esta receta de berenjenas asadas al horno si prefieres hacerlas solas sin ningún ingrediente adicional aunque, yo personalmente prefiero siempre estas berenjenas asadas con queso.']","Valoración: 3,8 (19 votos)",2 comensales,45m,Entrante,Dificultad baja,"['1 decilitro de aceite de oliva', '1 pizca de sal', '1 pizca de pimienta', '2 hojas de albahaca', '3 tomates', '3 dientes de ajo', '600 gramos de berenjenas', '150 gramos de queso para fundir rallado o en lonchas']",https://www.recetasgratis.net/receta-de-berenjenas-asadas-con-queso-29917.html,,"['Recomendada para vegetarianos', 'Recetas al horno']"
Crepes de espárragos,,"['1\nPreparar los crepes: batir en un cuenco con batidor eléctrico o varillas los huevos con sal y azúcar; añadir la harina poco a poco, combinando con la leche fría para desleír bien la mezcla, logrando una crema espesa.', '2\nCalentar una sartén anti-adherente engrasada con un poco de mantequilla y echar un cacillo de la mezcla anterior (escurrir el sobrante para que queden finas).', '3\nDar la vuelta a la crepe y retirar de la sartén.', '4\nPoner una encima de otra y reservar tapadas con papel plata de aluminio para evitar que se enfríen. Lavar los espárragos bajo el grifo y cortar con las manos el tallo duro.', '5\nCocer al vapor durante cinco minutos, dejándolos al dente.', '6\nDejar enfriar completamente y cortar en trozos menudos, reservando las puntas enteras.', '7\nPicar finamente los huevos cocidos así como los berros.', '8\nMezclar todos estos ingredientes en un cuenco y añadir la mayonesa y mostaza (aligerar con dos cucharadas de nata o yogur).', '9\nSalpimentar al gusto.', '10\nCortar cada crepe por la mitad y rellenar con una cucharada de ensalada colocando las puntas de los espárragos en los extremos. Enrollar y presentar en una fuente redonda.', '11\nPicar el puerro en juliana y espolvorear los crepes.', '12\nDecorar el centro con tomates cóctel.']","Valoración: 3,9 (11 votos)",2 comensales,30m,,Dificultad media,"['1 manojo de Espárragos trigueros', '1 manojo de Berros', '1 unidad de Puerro pequeño', '2 unidades de Huevo cocido', '100 mililitros de Mayonesa ligera', '1 cucharada sopera de Mostaza dulce', '1 pizca de Sal', '1 pizca de Pimienta', '1 puñado de Tomate cherry (decoración)', '2 unidades de Huevo', '250 mililitros de Leche', '100 gramos de Harina', '1 pizca de Sal', '1 pizca de Azúcar', '50 gramos de Mantequilla']",https://www.recetasgratis.net/receta-de-crepes-de-esparragos-29842.html,,['Recomendada para vegetarianos']
CONSOMÉ CON ROYALE DE ESPINACAS,,"['1\nPreparar ocho horas antes un consomé de ternera: poner una olla con dos litros de agua y echar la carne.', '2\nDejar cocer a fuego vivo 15 minutos con una cucharada de sal, mientras tanto, pelar las verduras y trocear, excepto la cebolla, que se dejará entera pinchada con 2 clavos. Añadir al caldo y cuando rompa el hervor dejar cocer a fuego medio durante dos horas.', '3\nEspumar continuamente durante la cocción.', '4\nRetirar y dejar en lugar fresco para que se enfríe.', '5\nPreparar el royale: descongelar las espinacas, ponerlas en un cazo con un poco de agua hirviendo y se cuecen durante dos minutos.', '6\nEscurrir apretando con una cuchara.', '7\nPicar finamente y mezclar con los huevos batidos junto a la nata.', '8\nSazonar con sal, pimienta y nuez moscada.', '9\nEngrasar un molde bajo con mantequilla y forrar con papel de horno.', '10\nRellenar con la mezcla de espinacas y dejar cocer en el horno a 160 °C, hasta que esté perfectamente cuajado.', '11\nRetirar del horno y dejar enfriar perfectamente.', '12\nDesengrasar el caldo; para ello pasar el caldo por un chino cubierto con un paño y calentarlo de nuevo.', '13\nAñadir el jerez y comprobar el punto de sal. Con un cortapastas en forma de trébol recortar el flan de espinacas y poner tres tréboles por cada ración.', '14\nAñadir el caldo caliente con un cucharón para que no se estropee el royale y servir.']","Valoración: 3,3 (9 votos)",,,,,"['1/2 kg de magro de ternera', '1 casco de ave', '1 hueso de caña de ternera', '2 zanahorias', '1 cebolla grande', '1 puerro', '2 nabos', 'Una rama de perejil', 'Clavo de especia', 'Un chorrito de jerez seco', 'Sal', 'Para el royale de espinacas', '250 g de espinacas congeladas', '2 huevos', '200 ml de nata', 'Sal y pimienta', 'Nuez moscada']",https://www.recetasgratis.net/receta-de-consome-con-royale-de-espinacas-29748.html,,
AGUACATES CON MOUSSE DE SALMÓN,,"['1\nBatir la crema de queso en el vodka y el zumo de limón hasta dejarlo bien cremoso.', '2\nPicar el salmón fino y mezclar con eneldo picado y la crema de queso.', '3\nSalpimentar y guardar esta crema en una manga pastelera sin boquilla en la nevera.', '4\nPaso 2 Mezclar el aceite con la mostaza y una cucharada de agua templada.', '5\nEchar un poco de sal; batir con un tenedor para emulsionar bien la salsa.', '6\nPicar la cebolla en cubitos menudos y añadir a la salsa.', '7\nReservar.', '8\nLavar hojas de lechuga y dejar escurrir en la nevera para que queden bien crujientes.', '9\nPaso 3 Para montar las copas: pelar el aguacate y retirar el hueso.', '10\nCortar cada mitad del aguacate en láminas.', '11\nCubrir el fondo de cuatro copas con hojas de lechuga que cubran las paredes.', '12\nColocar las láminas de aguacate alrededor en forma de flor, y rellenar el centro con la mousse de salmón.', '13\nRepartir la salsa por encima de la copa y coronar con una rama de eneldo.', '14\nServir bien frío.']","Valoración: 3,3 (9 votos)",,,,,"['2 aguacates', '200 g crema de queso fresco', '200 g salmón ahumado', '1/2 cebolleta', '1 limón', '2 cucharadas vodka (es opcional)', '1 cucharadita mostaza de grano', '4 cucharadas de aceite de oliva', 'eneldo fresco', '1 lechuga rizada', 'sal', 'pimienta']",https://www.recetasgratis.net/receta-de-aguacates-con-mousse-de-salmon-29716.html,,
Lombarda al anís,"Esta corona de Lombarda al anís es una forma riquísima de cocinar la col lombarda, verás que hay bastantes pasos a seguir pero al final te quedará rica, rica.","['1\nLavar la lombarda y cortar en juliana fina. En una olla con abundante agua y sal cocerla durante 30 minutos; escurrir.', '2\nPelar la cebolla y cortar en cubos muy finos.', '3\nEn una cazuela rehogarla con aceite a fuego suave.', '4\nPelar la manzana y cortarla en cuatro; eliminar las semillas y laminar sobre la cebolla, dejándola durante diez minutos a fuego lento y tapado, hasta que se ablande.', '5\nAñadir la lombarda y rectificar el punto de sal.', '6\nTapar y rehogar de nuevo diez minutos lentamente. Retirar del fuego y dejar templar.', '7\nPreparar la crema: en un cazo antiadherente calentar la mantequilla y añadir la maizena; tostar ligeramente e ir incorporando la leche templada poco a poco, para que no se formen grumos, sin dejar de remover.', '8\nSalpimentar y echar unas gotas de anís. Dejar cocer lentamente diez minutos, removiendo de vez en cuando.', '9\nEncender el gratinador y engrasar un molde de corona.', '10\nRellenar con la lombarda apretándola con el dorso de una cuchara y desmoldar sobre una fuente de horno.', '11\nCubrir con la bechamel y espolvorear con queso parmesano y granos de anís (es optativo). Meter en el horno unos minutos, hasta que se dore el queso.']","Valoración: 3,3 (9 votos)",6 comensales,45m,,Dificultad media,"['50 g de parmesano rallado', 'sal', 'pimienta blanca', 'granos de anís', '1 lombarda mediana', '1 cebolla grande', '1 manzana reineta', '3 cucharadas de aceite', 'mantequilla para engrasar el molde', 'sal', '1/2 litro de leche', '2 cucharadas de maizena', '20 g de mantequilla', '1/2 cucharadita de anís dulce']",https://www.recetasgratis.net/receta-de-lombarda-al-anis-29713.html,,['Recomendada para vegetarianos']
PUERROS REBOZADOS CON QUESO,,"['1\nQuitar el extremo al puerro y las hojas verdes, dejando el tallo cerrado.', '2\nLavar y cortar en tres partes cada puerro, ponerlos en un cestillo para cocer al vapor, y cocer en un fondo de agua unos diez minutos con la olla tapada.', '3\nRetirar el cestillo y dejar escurrir mientras se enfrían.', '4\nApretar los puerros con las manos para comprobar que han perdido el agua y secar con papel absorbente. Salar ligeramente y pasar por harina.', '5\nBatir los huevos con una pizca de sal y nuez moscada; añadir la almendra en polvo y rebozar los puerros uno por uno.', '6\nEmpanar en un plato con abundante pan rallado, dándoles forma de rulo y cerrando los bordes con el pan rallado.', '7\nDeben tener una buena costra, por lo que se pueden volver a pasar por huevo y pan rallado de nuevo.', '8\nFreir en una sartén con aceite de oliva bien caliente; retirar con una espumadera y dejar escurrir sobre papel absorbente para retirar el exceso de grasa.', '9\nDespués de fritos, colocar en una fuente de horno y cubrir con lonchas de queso brie. Gratinar durante dos minutos y servir calientes.']","Valoración: 3,3 (9 votos)",,,,,"['4 puerros', '200 g de queso brie', '2 huevos', 'Harina para rebozar', 'Pan rallado', '2 cucharadas de almendras molidas', 'Aceite de oliva para freir', 'Sal', 'Nuez moscada']",https://www.recetasgratis.net/receta-de-puerros-rebozados-con-queso-29673.html,,
CEBOLLITAS RELLENAS DE AVE Y CANELA,,"['1\nEliminar el tallo a las cebollitas y cortar una pequeña base.', '2\nVaciarlas pasando un cuchillo pequeño hasta dejar un hueco central (con cuidado de no romperla).', '3\nLavar y reservar.', '4\nAprovechar lo que hemos vaciado y picarlo finamente.', '5\nPonerlo en un cuenco junto al pollo picado y las yemas de huevo.', '6\nAñadir las migas de pan y sazonar con sal y canela.', '7\nAmasar con los dedos hasta ligar bien la mezcla. Rellenar las cebollitas, introduciendo una porción de la mezcla anterior en el hueco central, apretando bien hacia abajo.', '8\nBatir las claras de huevo, y pasar cada cebollita por clara de huevo y después por harina.', '9\nEn una sartén con aceite, ir dorando las cebollitas a fuego lento por ambos lados (ponerlas primero boca abajo, con el relleno en contacto con el aceite bien caliente). Cuando estén doraditas, añadir los tallos de las cebollitas muy picados en la sartén y el ajo laminado.', '10\nRehogar cinco minutos a fuego suave y regar con el caldo y el vino.', '11\nTapar y salpimentar ligeramente, dejándolo cocer 20 minutos a fuego suave.', '12\nPoner las cebollitas bien juntas en una cazuela de horno y cubrir con la salsa.', '13\nEspolvorear con perejil picado e introducir en el horno precalentado a 200 °C durante 10 minutos.', '14\nServir bien calientes.']",,,,,,"['10 cebollitas francesas', '350 g pechuga de pollo picado', '2 huevos', '1 rebanada de pan de molde', '1 diente de ajo', 'perejil picado', '1 cucharadita canela en polvo', 'harina para rebozar', '6 cucharadas aceite', 'caldo vegetal', '1 chorrito de vino blanco', 'sal', 'pimienta blanca']",https://www.recetasgratis.net/receta-de-cebollitas-rellenas-de-ave-y-canela-29559.html,,
ALBONDIGUILLAS DE ESPINACAS AL QUESO,,"['1\nCocer las espinacas cinco minutos en agua salada y dejar escurrir perfectamente, prensándolas con una cuchara; picarlas sobre una tabla y ponerlas en un cuenco.', '2\nAñadir los huevos batidos junto a la leche, a las espinacas y remover.', '3\nAñadir un poco de sal.', '4\nIncorporar la harina, poco a poco, amasando primero con la cuchara y después con las manos hasta lograr una masa compacta y homogénea.', '5\nDejar reposar una hora en la nevera.', '6\nFormar bolitas del tamaño de una nuez, pasándolos por harina. Poner una olla con agua y sal a hervir e ir cociendo las albóndigas, retirándolas con espumadera cundo suban a la superficie.', '7\nPicar la cebolla y rehogar con el aceite en una sartén; entonces saltear las albóndigas ligeramente justo antes de servirlas.', '8\nPresentarlas en una fuente con un fondo de queso parmesano rallado.', '9\nServir aparte la salsa de tomate.']","Valoración: 3,7 (3 votos)",,,,,"['250 g espinacas congeladas', '2 huevos', '100 g harina blanca', '100 g harina integral', '150 ml leche, 1 vasito', '1 cebolla nueva', '1 cucharada mantequilla', '100 g parmesano rallado', 'Sal', 'Salsa de tomate para acompañar']",https://www.recetasgratis.net/receta-de-albondiguillas-de-espinacas-al-queso-29374.html,,
CEBOLLITAS FRANCESAS A LA CREMA,,"['1\nPelar las cebolla, formando un hueco en el centro. Poner las cebollas y la mantequilla en un cazo esmaltado, resistente al horno.', '2\nLlenar cada hueco con el azúcar, y ponerlo a calentar, a fuego vivo, dorándolas por ambos lados, evitando que se queme la mantequilla.', '3\nCuando estén caramelizadas las cebollas, cubrir con el vino, dejar reducir cinco minutos y agregar el caldo; sazonar con una pizca de sal y pimienta y dejar cocer 10 minutos a fuego medio.', '4\nAñadir la nata líquida e introducir en el horno caliente hasta que la salsa espese ligeramente y las cebollas estén tiernas.', '5\nRociarlas con su caldo de vez en cuando, para que vayan quedando brillantes, es decir, glaseadas.', '6\nLlevar la fuente tapada a la mesa para que no se enfríen, se puede servir también como guarnición para carnes y aves.']","Valoración: 2,3 (4 votos)",,,,,"['12 cebollas francesas', '200 ml nata líquida', '70 g mantequilla', '1 vasito de vino tinto (tipo rioja)', '1 taza de caldo o agua', '4 cucharadas azúcar moreno', 'Una pizca de sal', 'Canela']",https://www.recetasgratis.net/receta-de-cebollitas-francesas-a-la-crema-29294.html,,
COL RELLENA A LA CAMPESINA,,"['1\nCortar el tronco del repollo y retirar las hojas exteriores; lavarlo bajo el chorro de agua y sumergir en una olla con agua caliente abundante, dándole un hervor.', '2\nUna vez blanqueado el repollo, retirar y dejar escurrir.', '3\nRetirar el agua de la primera cocción.', '4\nPelar y picar la cebolla y el puerro lo más fino posible.', '5\nEn una sartén poner el aceite y rehogar el picadillo anterior muy suavemente hasta que quede bien pochado; entonces retirar del fuego y dejar enfriar.', '6\nMachacar el ajo en un mortero junto al perejil, y añadirlo a la cebolla. Desmigar o picar la carne cocida y mezclarla en un cuenco con la cebolla guisada.', '7\nRemover la mezcla, incorporando las pasas, un huevo entero, la harina y el clavo.', '8\nSazonar con sal y canela, amasando con las manos hasta ligar la mezcla. Vaciar y rellenar el repollo: para ello, cortar el extremo contrario del tronco a modo de tapa y guardarla (corresponde más o menos a un tercio del repollo); entonces pasar un cuchillo fino por el borde, para poder vaciarlo (pero con cuidado, dejando una buena base, para que el repollo no se desarme al cocer).', '9\nRellenar con el picadillo, apretando bien la mezcla y colocar la tapa.', '10\nEnvolver el repollo en una fina tela de algodón, apretándolo bien.', '11\nEn una cacerola con agua y sal cocer el repollo durante ¿ hora, una vez comience a hervir, añadir unos granos de pimienta a la cocción.', '12\nUna vez cocido, dejarlo reposar templado dentro del agua pero retirado del fuego. Mientras, se prepara la salsa: En una sartén fundir la mantequilla y tostar ligeramente los piñones; agregar la fécula, desleída en el vino blanco y remover con varillas hasta ligar la crema, añadiendo el caldo suficiente para conseguir una salsa ligera.', '13\nEscurrir el repollo, y colocarlo en la fuente de presentación, cubierto con la crema de piñones.']","Valoración: 3,9 (7 votos)",,,,,"['1 col de 800 g aproximadamente', '1/2 kg de carne cocida de un clado tanto de ave, ternera o cerdo', '1 cebolla', '1 puerro', '2 dientes de ajo', '2 cucharadas aceite', '2 cucharadas harina', '2 cucharadas pasas de corinto', '1 huevo', 'una pizca de canela molida', 'un clavo molido y granos de pimeinta', 'ramas de perejil', 'sal', '1 cucharada fécula de maíz', '1 chorrito de vino blanco', '2 cucharadas piñones', '20 g mantequilla']",https://www.recetasgratis.net/receta-de-col-rellena-a-la-campesina-29249.html,,
CUADRADITOS DE ZANAHORIA,,"['1\nCalentar el horno a 180° C, engrasar y forrar un molde de 20 por 20 cm.', '2\nBatir la mantequilla y el azúcar. Añadir uno a uno los huevos y ligar bien. Cernir junto a la harina, la canela, la levadura y la sal.', '3\nAgregar en tres tandas a la mezcla de huevos, seguir batiendo, añadir las zanahorias ralladas y por último agregar la leche y las nueces picadas.', '4\nVerter en el molde y hornear 40 minutos o hasta que cuaje. Enfriar y desmoldar.', '5\nEn un cazo al fuego llevar a ebullición las tazas de agua y azúcar, cocer las tiras de zanahoria diez minutos y escurrir. Cortar el bizcocho en cuadrados de 3 por 3 cm.', '6\nEspolvorear con azúcar glacé adornar con media nuez y tiras de zanahoria confitadas.']","Valoración: 1,3 (11 votos)",,,,,"['250 g mantequilla a temperatura ambiente', '180 g azúcar moreno', '3 huevos', '200 g harina', '150 g zanahoria rallada', '1 cucharadita canela', '1 cucharadita levadura royal', 'Una pizca de sal', '30 ml leche', '50 gr nueces picadas', 'Nueces enteras para decorar', 'Azúcar glacé', '1 taza de azúcar', '1 taza de agua', 'Tiras de zanahoria']",https://www.recetasgratis.net/receta-de-cuadraditos-de-zanahoria-29232.html,,
MOUSSE DE BERENJENAS CON SALSA DE PIMIENTOS,,"['1\nLavar las berenjenas y abrirlas longitudinalmente, eliminando el tallo.', '2\nPonerlas a cocer en un cestillo al vapor, durante 15 minutos y dejar enfriar sobre un escurridor.', '3\nBatir los huevos enteros en un cuenco con la nata y la leche, y salpimentar.', '4\nAñadir la pulpa de las berenjenas, raspando la cáscara con una cuchara y mezclar muy bien con la ayuda de varillas.', '5\nPasar esta crema por un chino, eliminando las semillas de las berenjenas.', '6\nEngrasar un molde alargado o flaneras individuales con mantequilla y espolvoreadas de pan rallado; rellenar el molde con la mousse de berenjenas e introducir en el horno, al baño María (poniendo agua en el fondo de la bandeja del horno).', '7\nPaso 2 Dejarlo cocer durante 45 minutos aproximadamente (comprobando el punto de cocción, con una brocheta, hasta que el budín esté bien cuajado).', '8\nRetirar del horno y dejar entibiar, hasta desmoldar.', '9\nPaso 3 Para preparar la crema, colocar los pimientos escurridos en un vaso mezclador y añadir la leche Ideal.', '10\nBatir enérgicamente, agregando la sal y el azúcar.', '11\nPasar la crema por un colador y recogerla sobre un cazo de fondo grueso.', '12\nLlevarla al fuego y una vez comienza a hervir, removiendo con una cuchara de madera, dejarla reducir a fuego muy lento, hasta que comience a espesar.', '13\nMantenerla templada al baño María , dentro de un cazo con agua bien caliente.', '14\nDesmoldar la mousse, eliminando primeramente el agua que habrá soltado al cocer (inclinando el molde suavemente para escurrir el agua).', '15\nEntonces pasamos un cuchillo por las paredes y le damos la vuelta sobre una fuente.', '16\nServir acompañada de la salsa de pimientos alrededor.']","Valoración: 3,5 (10 votos)",,,,,"['4 berenjenas', '4 huevos', '300 ml nata líquida', '1 vasito de leche entera', 'sal', 'pimienta negra molida', 'mantequilla', 'pan rallado para el molde', '300 g pimientos rojos asados', '1 bote de leche evaporada ideal', 'sal', 'una pizca de azúcar']",https://www.recetasgratis.net/receta-de-mousse-de-berenjenas-con-salsa-de-pimientos-29203.html,,
CALABACÍN CON GAMBAS A LA MENTA,,"['1\nLavar los calabacines bajo el agua fría y cortar los extremos; con un pelador, cortar la piel longitudinalmente formando rayas blancas y verdes en el calabacín (tres veces es suficiente). Partir cada tronco de calabacín en cuatro trozos y vaciar cada uno de ellos con una cuchara de hacer bolitas, (sin quitar demasiada pulpa, dándole forma de cuenco).', '2\nReservar la pulpa.', '3\nCocer los troncos al vapor durante cinco minutos para mantenerlos bien enteros y dejar enfriar sobre la rejilla, salpimentar y añadir un poco de mantequilla blanda.', '4\nReservar. Lavar las gambas y pelar; reservar las colitas y poner a cocer con el vino; cáscaras y cabezas con una hoja de laurel y sal.', '5\nDejar hervir cinco minutos.', '6\nMachacar o triturar con un mortero para aplastar bien las cabezas y colar el caldo por un chino (debe salir bien limpio y fino).', '7\nMientras, saltear un minuto las colitas de gambas en una sartén con aceite; salpimentar y reservar en un plato aparte. Picar finamente la cebolla y la menta, ponerla a pochar en la sartén con el aceite de saltear las gambas a fuego lento; cuando esté transparente incorporar la pulpa del calabacín y una nuez de mantequilla, e ir aplastándola con un tenedor hasta conseguir el aspecto de un puré.', '8\nSalpimentar y mezclar con las gambas, retirando del fuego.', '9\nEn un cazo reducir el caldo de vino y añadirle la cuchara de maizena disuelta en la crema de leche.', '10\nProbar de sal y dejar que espese, batiéndola continuamente con unas varillas a fuego muy suave (o al baño María).', '11\nRellenar cada tronco, con puré de calabacín y gambas y colocar sobre una fuente de horno engrasada.', '12\nNapar con la salsa de marisco y calentar en horno templado previamente, a fuego suave para no dejar quemar los troncos de calabacín.', '13\nSe sirven en platos individuales con una hoja de menta encima y unos hilos de salsa de marisco.']","Valoración: 3,8 (10 votos)",,,,,"['3 calabacines grandes (700 g)', '250 g de gambas', '250 dl de vino blanco seco', '2 cucharadas de aceite', '50 g de mantequilla', '1 cebolla grande y fresca', '1 cucharada harina de maíz', '200 ml crema de leche', 'Menta fresca o hierbabuena en rama y laurel', 'Sal', 'Pimienta blanca']",https://www.recetasgratis.net/receta-de-calabacin-con-gambas-a-la-menta-29158.html,,
MOLDE DE BERENJENAS A LAS HIERBAS,,"['1\nLavar y cortar las berenjenas; quitar los extremos y cortarlas en dados medianos.', '2\nEn una sartén con el aceite añadir las berenjenas, el ajo prensado y las hierbas (sin tallos, sólo las hojas).', '3\nMover la sartén para que las berenjenas no se doren sino que cuezan lentamente, añadir unas cucharadas de caldo si fuera necesario, salpimentar y dejar pochar, a fuego mínimo y tapado durante una 1/2 hora.', '4\nPaso 2 Batir los huevos en un cuenco y mezclar con el queso.', '5\nCuando las berenjenas estén tiernas, prensarlas con un pasapurés, y dejar entibiar un poco.', '6\nEncender el horno a 200 °C.', '7\nEngrasar un molde redondo (de base pequeña y alto preferiblemente) con mantequilla y espolvorear de pan rallado.', '8\nMezclar el puré de berenjenas con los huevos, uniendo bien la mezcla; probar de sal y rellenar el molde, alisando la superficie con una cuchara o espátula; cubrir con un papel de aluminio.', '9\nIntroducir el molde en el horno, manteniéndolo 30 o 40 minutos.', '10\nSe puede comprobar que está cuajado tocando la superficie; retirar el papel en los últimos minutos, para que se dore.', '11\nPaso 3 Mientras, preparamos el puré de tomate: en un cazo con agua bien caliente escaldamos los tomates limpios y sin tallos, sumergiéndolos un minuto, retirar con una espumadera y dejar enfriar sobre un plato.', '12\nQuitar la piel y poner en un vaso licuador recogiendo todo el jugo, añadimos las hojas de albahaca, una cucharada de aceite, la sal y el azúcar.', '13\nBatir la mezcla y pasarlo por un chino para eliminar las semillas, recogiendolo en un cuenco.', '14\nReservar en la nevera.', '15\nUna vez cuajado el molde, se retira del horno y se deja entibiar, antes de desmoldarlo; para ello, pasar la punta de un cuchillo o espátula fina alrededor del molde, para despegarlo.', '16\nColocar una fuente encima y darle la vuelta, golpear un poco en el centro si fuera necesario.', '17\nCubrir con el coulis de tomate y una rama de albahaca fresca.']","Valoración: 3,3 (9 votos)",,,,,"['1 kg de berenjenas', '3 huevos', '100 g de queso parmesano', '1 diente de ajo', '1 rama de tomillo', 'otra de orégano fresco', '3 cucharadas de aceite de oliva', 'una cucharada de mantequilla', 'sal', 'pimienta recién molida', 'aceite', 'pan rallado para el molde', '5 tomates muy maduros', '1 rama fresca de albahaca', '1 cucharada aceite de oliva', 'sal', 'y pizca de azúcar']",https://www.recetasgratis.net/receta-de-molde-de-berenjenas-a-las-hierbas-29152.html,,
AGUACATES CON CEVICHE DE MARISCO,,"['1\nLavar el marisco con agua fría y secar con un paño.', '2\nEliminar las cabezas y las cáscaras (se pueden congelar para otra ocasión).', '3\nCortar las gambas en dos trozos y los langostinos en tres; dejar enteros los camarones.', '4\nEn un cuenco se ponen todos los mariscos, mezclar con la mostaza, el orégano, el zumo de limón, el vodka y la pimienta molida.', '5\nCubrir con papel film de cocina y reservar en la nevera durante dos horas.', '6\nPaso 2 Lavar y pelar la cebolla.', '7\nPicar junto con el pimiento en pequeños cuadritos.', '8\nEn un cuenco grande mezclar las verduras con los mariscos, el aceite y la sal; mezclar con una cuchara de madera y espolvorear con perejil y cebollino.', '9\nIntroducir de nuevo en la nevera durante media hora.', '10\nPaso 3 Mientras, abrir los aguacates longitudinalmente y extraer el hueso.', '11\nRellenar el hueco central con el ceviche de marisco.', '12\nColocar los aguacates en una fuente sobre un lecho de juliana de diferentes lechugas.', '13\nDecorar con huevo hilado y servir muy frío.']","Valoración: 3,3 (9 votos)",,,,,"['2 aguacates', '700 g de marisco variado (camarones, gambas, langostinos,..)', '1/2 pimiento rojo', '1 pimiento verde italiano', '1 cebolla', '6 cucharadas de aceite de oliva virgen', 'el zumo de dos limones', '1 cucharadas de mostaza de dijon', '1 cucharadas de fino seco o vodka', '2 cucharadas de cebollino y perejil picado', 'sal', 'pimienta molida', 'juliana de diversas lechugas', 'hojas de endibias', '2 huevos cocidos e hilados']",https://www.recetasgratis.net/receta-de-aguacates-con-ceviche-de-marisco-29142.html,,
MENESTRA GALLEGA,,"['1\nCortar el jamón en dados y sofreírlo en el aceite, añadiendo las hortalizas en el siguiente orden: primero las cebollas tiernas que se doren dos o tres minutos, las alcachofas, los guisantes, los tirabeques y por último las patatas.', '2\nPaso 2 Cocer lentamente y tapado durante una hora, añadiendo una taza de caldo o agua y sal.', '3\nPaso 3 Freír unas hojas de lechuga rebozadas en el huevo y cubrir la menestra en el momento de servirla, en una fuente de barro o loza con tapa.', '4\nDecorar con los huevos de codorniz cortados por la mitad.']",,,,,,"['8 cebollas francesas', '4 corazones de alcachofas rociadas con limón', '200 g guisantes desgranados', '250 g tirabeques sin hilos', '8 patatas nuevas con piel', '4 hojas de lechuga tipo trocadero', '100 gr jamón con tocino en una loncha', '1 huevo para rebozar y aceite para freír', '2 cucharadas aceite de oliva', '1 taza agua o caldo', '4 huevos de codorniz cocidos']",https://www.recetasgratis.net/receta-de-menestra-gallega-29044.html,,
