title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Receta de Arroz con pollo al curry y nata,"El pollo con nata es un plato con mucha cremosidad que mejora considerablemente si agregamos varias especias y curry, ¡el resultado es una receta cremosa y muy aromática! Por otro lado, si te has animado a probar el popular pollo al curry pero te has dado cuenta de que no tienes leche de coco, la nata es una excelente alternativa porque ofrece un plato más centrado el realzar el sabor de las especias.A continuación, mostramos cómo hacer pollo al curry con nata, una receta sencilla y rápida que te sacará de un apuro si tienes invitados y quieres sorprenderles. Sigue leyendo, reúne los ingredientes y prepara con nosotros la receta de arroz con pollo al curry y nata, ¡es toda una delicia!","['1\nPon a cocer el arroz con una pastilla de caldo de pollo para darle un toque de sabor. Recuerda que la proporción es por un vaso de arroz, dos de agua. Cuando esté listo, escúrrelo y resérvalo para más adelante.', '2\nCorta la pechuga de pollo en cubos, pica la cebolla finamente y cocina ambos ingredientes en una sartén con un chorrito de aceite a fuego medio-lento.', '3\nCuando el pollo empiece a dorarse y la cebolla esté blanda, vierte dos vasos de agua y uno de vino blanco. Si quieres, puedes añadir una pastilla de caldo de pollo para potenciar el sabor del arroz con pollo al curry y nata. Remueve y deja cocer hasta que el caldo se haya consumido.', '4\nAñade los champiñones laminados cuando quede poco caldo, la nata para cocinar, curry al gusto y el resto de especias. Nosotros hemos agregado unos 15 gramos de curry pero tú puedes añadir la cantidad que quieras. Remueve con una cuchara de madera y deja cocinar durante 2 minutos aproximadamente, hasta que todos los ingredientes estén bien cocinados y quede bastante salsa.', '5\nSirve el arroz y vierte por encima la preparación de pollo al curry con nata. Puedes mezclarlo o dejarlo así para que cada comensal lo mezcle al gusto. Se trata de una receta muy jugosa y llena de sabor, ¡pruébala y cuéntanos qué te ha parecido! Y si te apetece probar una versión sin nata, más parecida al pollo al curry hindú tradicional, consulta esta otra receta: ""Arroz con pollo al curry"".']","Valoración: 4,1 (50 votos)",3 comensales,1h 30m,Plato principal,Dificultad baja,"['1 pechuga de pollo entera', 'Curry al gusto', '400 mililitros de nata para cocinar (crema de leche)', '1 vaso de vino blanco', '2 vasos de arroz', '1 unidad de cebolla', '1 lata de champiñones laminados', '1 diente de ajo', '1 chorro de aceite', '1 pizca de comino', '1 pizca de cúrcuma', '1 pizca de pimienta negra', '1 pizca de canela en polvo', '1 pizca de nuez moscada', '1 pizca de jengibre molido']",https://www.recetasgratis.net/receta-de-arroz-con-pollo-al-curry-y-nata-33121.html,,[]
Paella de bogavante,,"['1\nEl primer paso para preparar este arroz con bogavante es alistar los ingredientes. Para ello, trocea los calamares y corta finamente la verdura. Ten en cuenta que el caldo puedes comprarlo o hacerlo de forma casera con la receta de fumet de pescado.', '2\nCaliente el caldo de pescado en una olla aparte. Mientras, añade un poco de aceite en una paellera y sofríe el bogavante partido en dos por unos minutos hasta que la cáscara se ponga roja. Reservar.\nTruco: Puedes añadir cualquier otro marisco como camarones o gambas', '3\nAñade a la paellera los calamares. Déjalos al fuego hasta que hayan soltado el agua y ésta haya reducido, entonces añade las verduras y sofríe todo a fuego lento por unos 20 minutos.', '4\nPasado este tiempo, incorpora el arroz a la preparación, revuelve bien con el sofrito y deja que se doré por unos minutos.', '5\nPor último, añade el caldo de pescado junto con el azafrán y corrige la sazón con sal si lo consideras necesario. La cantidad de caldo varia según el tipo de arroz que utilices, puedes consultar las instrucciones del paquete.', '6\nDeja cocer el arroz con bogavante a fuego medio-bajo el tiempo que recomiendo el fabricante del arroz. A mitad del proceso coloca las piezas de marisco con la carne hacia abajo para que suelte todo el sabor.', '7\nCuando la paella de bogavante ya esté lista apaga el fuego y tapa la preparación con un trapo, deja que repose unos minutos y luego sirve decorando con rodajas de limón.']","Valoración: 3,5 (23 votos)",4 comensales,30m,Plato principal,Dificultad media,"['400 gramos de Arroz', '150 gramos de Calamares', '1 unidad de Bogavante', '½ unidad de Pimiento rojo', '½ unidad de Pimiento verde', '2 unidades de Tomate', '1 cucharadita de Pimentón dulce', '1 pizca de Azafrán o Colorante', '2 dientes de Ajo', '1 chorro de Aceite de oliva', '1 pizca de Sal', '1 litro de Caldo de pescado o Fumet']",https://www.recetasgratis.net/receta-de-paella-de-bogavante-33023.html,,['Recetas españolas']
Arroz con trufa,,"['1\nSe calienta aceite en una cazuela de barro.', '2\nSe dora la cebolla y el ajo cortados finos.', '3\nSe añade la trufa cortada fina junto al tomillo y el romero.', '4\nSe añade el arroz y se mezcla todo.', '5\nEchamos la copita de vino y dejamos reducir.', '6\nAhora viene el agua y la pastilla de caldo.', '7\nMezclamos.', '8\nDejamos hervir hasta que tengamos listo el arroz.', '9\nProbamos y añadimos sal y pimienta al gusto.', '10\nAñadimos queso rallado y a partir de aquí o bien mezclamos o gratinamos al horno.']","Valoración: 3,5 (24 votos)",,,,Dificultad baja,"['Arroz', 'Cebolla', 'Ajo', 'Trufa', 'Tomillo y romero', 'una pastilla de caldo', 'una copa de vino blanco', 'Queso rallado']",https://www.recetasgratis.net/receta-de-arroz-con-trufa-32882.html,,
Arroz con dorada y gambones,,"['1\nSe hace un caldo de pescado poniendo a hervir 1 ½ litro de agua con la cabeza de la dorada y las cabezas de los gambones.', '2\nTiene que hervir hasta que reduzca a 1 litro más o menos.', '3\nMientras tanto se cortan los pimientos rojo y verde en tiras finas, y el tomate previamente pelado en dados.', '4\nSe fríen los ajos en una sartén amplia o paellera, con aceite moderadamente caliente, cuando empiezan a dorarse se añaden los pimientos, y cuando éstos estén a medio freír, se incorporan al sofrito los dados de tomate, y se añade sal al gusto y de azúcar la mitad de la cantidad que se haya puesto de sal.', '5\nSe remueve el sofrito para que no se pegue durante tres o cuatro minutos, y entonces se colocan las rajas de dorada, friéndolas tres minutos por cada lado.', '6\nSe cuela el caldo hecho con los gambones y la cabeza de la dorada, y se agregan a la paellera tres vasos (de los de agua) de caldo.', '7\nSe eleva el fuego hasta que empiece a hervir y entonces se agrega el arroz.', '8\nSe extiende éste, se le pone el colorante, se incorporan las colas de las gambas y se cuece el arroz diez minutos a fuego fuerte y otros diez a fuego lento (el tiempo puede variar algo según lo duro que sea el arroz).', '9\nConviene probarlo al principio de la cocción para rectificar el punto de sal si fuese necesario.', '10\nCuando el arroz quede seco se tapa otros diez minutos con un paño y se deja reposar.', '11\nBuen provecho.']","Valoración: 3,3 (19 votos)",,,,Dificultad media,"['2 personas)', 'Una dorada mediana (cortada en cuatro rajas, cabeza aparte)', '6 gambones', '½ pimiento rojo', '½ pimiento verde', '1 tomate mediano (maduro)', '3 dientes de ajo', '1 vaso (de los de agua) de arroz', 'Aceite de oliva', 'sal', 'azúcar', 'colorante alimentario (si no nos gusta que el arroz salga blanco)']",https://www.recetasgratis.net/receta-de-arroz-con-dorada-y-gambones-32840.html,,
arroz de pobres,,"['1\nSe lava el arroz y luego se lo prepara.', '2\nCuando el arroz este listo se pone a freir unos 4 huevos dispuestos para 2 o 3 personas en el sarten.', '3\nColocamos el aceite de olivo no mucho un poco no mas ponemos los 4 huevos y los revolvemos.', '4\nLe hechamos sal al gusto de uno.', '5\nApenas este recien terminado de freir se le hecha el atun en cima y se lo revuelve otra vez entre todo.', '6\nSi se quiere se coloca algo de aceite del atun luego freimos el maduro.', '7\nCuando este listo cortamos el maduro en tiras muy pequeñas.', '8\nVolvemos a mezclar con todo y listo ya tienen como comer cuando uno es pobre pequeño pero delicioso!!!!!!!!!']",Valoración: 3 (9 votos),,,,Dificultad media,"['4 huevos', '1 atun mediano', '1 maduro', 'sal', 'aceite de olivo', 'arroz']",https://www.recetasgratis.net/receta-de-arroz-de-pobres-32743.html,,
Arroz Aguado,,"['1\nLave bien la carne y el pollo, la carne y el pollo en panas apartes, se les hecha, un diente de ajo triturado, sal y un poco de naranja agria, lo mismo con el pollo y dejelo reposar, para que agarre más sabor la carne y el pollo, licue una pequeña porción de ajo, cebolla, tomate y chiltomas y se las hecha y las deja reposar mientras preprara el resto.', '2\nAparte pele y corte en cuadrito las papa, lejas hervir hasta que esten semi sueves.', '3\nPREPARACIÓN DE ARROZ', '4\nEn una porra, hechele el aceite y en ella hechele ajo picado y cebolla y chiltoma picadas, una vez quemadas retirelas y luego hechele la mantequilla, para luego hecharle el arroz, remueva lo bien, heche poco a poco los ingredientes, como la carne, el pollo la hierva buena, tomate, cebolla, chiltoma, los el diente de ajo triturado y siga removiendo hasta que el pollo y la carne esten doraditos, he hecha 2 litros de agua, luego de eso se le hecha el achiotes o bien la salsa de tomate, la sal, las 4 Naranja agrias y se deja por un periodo de media hora o bien cuando el arroz este bien plando y suavesito y sopeado.', '5\nSirva en un plato sopera con un pequeña ramita de hierva buena, añada al gusto queso rayado encima del arroz aguado, es una comida sencilla pero muy sabrosa, espero les haya gustado.']","Valoración: 4,1 (27 votos)",,,,Dificultad baja,"['INGREDIENTES.', '1 libra de arroz', '½ libra de carne de res (en trozos pequeños o medianos según gustos)', '2 libras de pollo (4 piezas)', '4 dientes de ajo', '½ Barra de mantequilla', '2 cucharas de aceite de maiz', '8 tomates pequeños (finamente picadas en cuadrito)', '2 cebollas (finamente picadas en cuadritos', '2 chiltomas (finamente picada en cuadrito)', '1 Yerba buena (corta en trozos pequeños)', '½ libra de papas', '1 consume de pollo o caldo de pollo.', '5 Naranjas agrias (o dependiendo de cuanto agrio le desea hechar)', '1 pimienta negra', '1 Salsa de tomate o bien achiote, (según tipo de gusto)', 'Sal (al gusto)']",https://www.recetasgratis.net/receta-de-arroz-aguado-32696.html,,
ARROZ CON ELOTE,,"['1\nEN LA LICUADORA, PONES EL AJO, LA CEBOLLA Y LOS TOMATES CON POCA AGUA A QUE SE MUELAN.PONES EL ARROZ A FREIR CON LA MANTEQUILLA, YA FRITO LE PONES LA MEZCLA QUE MOLISTE EN LA LICUADORA, YA QUE EMPIEZA A HERVIR LE PONES EL AGUA, Y LE AGREGAS LA LECHE.YA QUE EL ARROZ COMPIENZA A COCERCE MAS, LE PONES EL ELOTE, SAL Y CONSOME. DEJA HASTA QUE EL ARROZ ESTE BIEN COCIDO, YA QUE EL AGUA SE AYA SECADO, CON CUIDADO QUE NO SE QUEME.YA QUE ESTA LISTO LO PUEDES A COMPAÑAR CON POLLO, PESCADO O CAMARONES EMPANIZADOS.']","Valoración: 3,5 (24 votos)",,,,Dificultad baja,"['250 GRS DE ARROZ', '90 GRS DE MANTEQUILLA O MARGARINA', '1 LATA DE ELOTES CHICA', '10 CUCHARADAS DE LECHE ENTERA', '1 Litro DE AGUA', '1 DIENTE DE AJO', 'DOS TOMATES VERDES DE HOJA', 'DOS REBANADITAS DE CEBOLLA', 'SAL Y CONSOME DE POLLO AL GUSTO']",https://www.recetasgratis.net/receta-de-arroz-con-elote-32650.html,,
Paella a la Argentina,,"['1\nColocar el arroz para dos personas (tres medidas en caldo de pollo, 1/2 L + o- ) (Al chorizo hervirlo aparte y luego añadirlo)', '2\nCuando este cocido el arroz agregar el contenido de todas las latas y mezclar con el sofrito de 1 cebolla chica, 1 ajo, 1 pimiento morron, 1 tomate grande y condimentar con una pizca de azafran y pimentón na gusto.']","Valoración: 3,2 (70 votos)",,,,Dificultad baja,"['Una lata de mejillones al vino blanco', 'una lata de cazuela de mariscos con pulpo', 'una lata de calamares en salsa de tomates', 'una lata de porotos blancos(habas)', 'una lata de arvejas (chauchas trozadas)', 'una lata chica de champignones', 'un chorizo colorado cortado ,en trozos']",https://www.recetasgratis.net/receta-de-paella-a-la-argentina-32419.html,,
Paella de pulpitos,,"['1\nSofreir los pulpitos cuando esten le añadimos los ajos tiernos ,el tomate y los dientes de ajo sofreimos todo bien le añadimos el arroz sofriendolo un poco yponemos el azafran añadimos 1y medio de agua y sal al gusto lo tenemos en el fuego 20 minutos.']","Valoración: 3,5 (20 votos)",6 comensales,1h 30m,Plato principal,Dificultad media,"['un kilo de pulpitos', 'tres dientes de ajo', 'dos tomates triturados', '250gr de ajos tiernos', '500 arroz', 'unas hebras de azafran']",https://www.recetasgratis.net/receta-de-paella-de-pulpitos-32414.html,,[]
Arroz con champiñones y cerveza,,"['1\nCOLOQUE UN RECIPIENTE EN LA ESTUFA A FUEGO MEDIO, AGREGE LA MANTEQUILLA, EL CALDO DE POLLO, LOS CHAMPIÑONES Y REMUEVA POR UNOS MINUTOS, LUEGO EL ARROZ REMOVIENDO POR UNOS 4 MINUTOS MAS, EN ESE MISMO ORDEN LA CERVEZA Y CUANDO SEQUE AGREGE AGUA (CALIENTE PREFERIBLEMENTE) NECESARIA PARA QUE EL ARROZ SE COCINE A SU GUSTO.', '2\nTAPAR EL RECIPIENTE Y BAJE EL FUEGO, DEJAR COCER POR UNOS 30 MINUTOS.', '3\nPLATO PARA 3 PERSONAS.']",Valoración: 4 (34 votos),,,,Dificultad alta,"['1 LB. DE ARROZ', '1 LATA DE CHAMPIÑONES PICADITOS', '1 BOTELLA DE CERVERZA', '1 CUBITO DE CALDO DE POLLO', '2 CUCHARADAS DE MARGARINA', 'UNA PIZCA DE SAL SI ES NECESARIO']",https://www.recetasgratis.net/receta-de-arroz-con-champinones-y-cerveza-32411.html,,
Paella de la Dolors,,"['1\n1. Se pone aceite en la paella (se puede utilizar si se tiene de carne y de pescado que no sea muy fuerte) se fríe primero la carne y el pimiento cortado a tiras.', '2\n2. Se fríe el pescado.', '3\n3. Se hace un sofrito de ajo y tomate, se le añade “pimiento rojo”, colorete y agua, y luego el arroz y los guisantes, si se tienen mejillones se añaden al final y el agua de hervirlos se puede poner en la paella, pero no toda, pues quedaría muy fuerte de sal.']","Valoración: 3,3 (20 votos)",4 comensales,45m,Plato principal,Dificultad media,"['Aceite', 'Pimiento', 'Carne (Pollo, salchichas, conejo, cap de costella, etx)', 'Pescado (Marisco, calamares, sepia, etc)', 'Arroz', 'Guisantes', 'Colorete y pimiento rojo (especia)', 'Ajo', 'Tomate']",https://www.recetasgratis.net/receta-de-paella-de-la-dolors-32386.html,,['Recetas españolas']
Arroz con granos de elote,,"['1\nMODO DE PREPARACIÓN: SE LAVA LA CANTIDAD QUE SE NECESITE SEGÚN LAS PORCIONES QUE SE REQUIERA, EL ARROZ SE MIDE CON EL PUÑO DE LA MANO SEGÚN LOS COMENSALES SON LOS PUÑOS DE ARROZ QUE SE PONDRÁN, YA QUE EL ARROZ ESTE LAVADO SE PONE A SECAR.', '2\nSE SOFRÍE CON EL GRANO DEL ELOTE Y LA MANTEQUILLA, YA QUE ESTÉN BIEN DORADOS TANTO EL ARROZ COMO EL ELOTE, SE AGREGA EL PURÉ O SI PREFIERE SE PUEDE PREPARAR UN RECAUDO NORMAL DE CEBOLLA , TOMATE ,AJO Y ORÉGANO, SE TAPA Y SE COCINA A FUEGO LENTO.', '3\nSERVIR AGUADITO O SECO SEGÚN EL GUSTO.BUEN PROVECHO.....']",Valoración: 4 (89 votos),2 comensales,30m,Entrante,Dificultad baja,"['1 taza de Arroz', '1 lata de Maíz', '1 cucharada sopera de Mantequilla', '½ lata de Puré de tomate']",https://www.recetasgratis.net/receta-de-arroz-con-granos-de-elote-32284.html,,['Recomendada para vegetarianos']
Arroz con Cebolla Morron y tomate,,"['1\nEn una olla se coloca una cucharada de aceite y un poco de cebolla picada en cuadrados pequeños No es necesario poner una cebolla entera.', '2\nEsto es a gusto dejar la cebolla dorar apenas y agregar morron picado en cuadrados tambien, a gusto. Para lo ultimo se cortan pequieños trozos cuadrados de tomate y se añaden a fuego lento.', '3\nUna vez que la cebolla este bien dorada, atento que no se queme, y que el morron este apenas dorado, en la misma olla se agrega el arroz.', '4\nSolo el arroz sin el agua y se revuelve unos dos minutos a fuego muy bajo hasta que el arroz mas o menos tome un color rosado suave.', '5\nEn un recipiente aparte se añade agua (el doble de la cantidad del arroz) sal a gusto y una cucharadita de aceite, se deja volcar el contenido en la olla y se deja cocer el arroz.', '6\nLo bueno de esta receta es que los ingredientes estan al alcanze de cualquiera hace al arroz mas sabroso es muy rapida y no es necesario ensuciar mas que una olla.']","Valoración: 3,8 (132 votos)",,,,Dificultad baja,"['Tomate', 'Arroz', 'Cebolla', 'Morron Rojo']",https://www.recetasgratis.net/receta-de-arroz-con-cebolla-morron-y-tomate-32171.html,,
Arroz al estilo libanés,"Si hablamos de comida árabe son muchas las recetas famosas en todo el mundo, pero si nos centramos en lo que respecta al arroz, existe una receta libanesa de arroz con carne y almendras que es verdaderamente exquisita. Este arroz al estilo libanés lleva un sofrito base de verduras, guindilla para un toque picante, cordero y almendras, una combinación que te hará agua la boca apenas empieces a sentir el olor saliendo de la cazuela.Presta atención al paso a paso de esta receta de arroz con cordero y déjate enamorar por la comida libanesa, empezando la primera cita con este estupendo arroz libanés.","['1\nUna vez que tengamos todos los ingredientes en la mesa de trabajo, empezaremos por calentar aceite en una cazuela de barro. En esta cazuela vamos a sofreír la cebolla junto con la guindilla, la primera picada finamente y la segunda entera.', '2\nPasados unos cuantos segundos, añadimos los ajos picados y removemos. Cuando vemos que el ajo comienza a dorarse, incorporamos la carne picada en la cazuela y dejamos que se fría todo el conjunto durante un par de minutos.Removemos con una cuchara de madera, sazonamos con sal y pimienta al gusto y cuando la carne empiece a hacerse, retiramos la guindilla.', '3\nPor otro lado, disolvemos el curry en un vasito de caldo y lo añadimos a la cazuela. Si no dispones de caldo de verduras o carne, puedes utilizar agua.Luego de echar el curry, mantenemos la cocción durante un minuto y entonces, será hora de añadir el arroz junto con la mitad de las almendras, picadas a trozos o fileteadas.', '4\nFreír todo durante unos segundos y finalmente añadimos el resto del caldo o agua. Remover para mezclar bien todos los ingredientes, rectificar de sazón y cocer 15-20 minutos a fuego medio.', '5\nCuando el arroz al estilo libanés esté listo, espolvoreamos perejil picado y el resto de las almendras por encima.Este rico arroz libanés se debe comer muy caliente y se sirve en la misma cazuela donde se ha preparado. Puedes acompañar con una ensalada fattush y unos falafel de garbanzos para completar el plato. ¡A disfrutar!']","Valoración: 3,4 (21 votos)",4 comensales,45m,Plato principal,Dificultad media,"['350 gramos de Arroz', '200 gramos de Carne picada de cordero', '1 taza de Almendras tostadas pequeña', '1 Cebolla', '3 dientes de Ajo', '1 cucharadita de Curry', '1 Guindilla', '6 vasos de Caldo o agua', '4 cucharadas soperas de Aceite de oliva', '1 rama de Perejil', '1 pizca de Sal', '1 pizca de Pimienta']",https://www.recetasgratis.net/receta-de-arroz-al-estilo-libanes-32155.html,,[]
RISOTTO NEGRO,,"['1\nEn una olla freir la cebolla en la mantequilla hasta que esté transparente.', '2\nAñadir el arroz y remover. Añadir el vino y el tomate y dejar reducir un poco a fuego medio.', '3\nMezclar o disolver la tinta en un poco de caldo caliente y añadirlo al arroz. Remover.', '4\nVerter el resto del caldo, mientras se remueve constantemente el arroz.', '5\nDejar cocer 12 minutos sin dejar de remover.', '6\nPasado este tiempo se retira del fuego, se añade el queso y se tapa la olla.', '7\nDejar unos minutos más y servir caliente.']","Valoración: 3,4 (10 votos)",,,,,"['50 g mantequilla', '1 cebolla picada', '400 g arroz tipo arborio', '130 ml vino tinto de calidad', '2 cucharadas soperas de tomate frito', '30 g tinta de calamar', '1 l caldo de pescado aproximadamente', '50 g parmesano rallado, sal']",https://www.recetasgratis.net/receta-de-risotto-negro-29462.html,,
Arroz mamposteao con tocineta y jamon,,"['1\nEn un sarten agrege el aceite de oliva y cuando este caliente agrege el ajo, cebolla, tocineta, y jamon cocine y dore bien todo.', '2\nSi esto rindio mucho liquido quite un poco.', '3\nAgregue el arroz y las habichuelas y mueva hasta que todo quede bien mezcladito y el arroz haya absorbido todos los liquidos y listo.', '4\nPara servir: Utilize un recipiente hondo y rellene con el arroz luego voltee y quedara la forma del recipiente, adorne con cilantrillo fresco.']","Valoración: 4,3 (28 votos)",,,,Dificultad alta,"['2 taza de arroz balnco cocido', '1 1/2 taza de habichuelas rosadas guisadas', '1/2 taza de jamon de cocinar picadito', '1/2 taza de tocineta cocida picadita', '1/8 taza de cebolla bien picadita', '3 cucharada de aceite de oliva', '1 diente de ajo machacado']",https://www.recetasgratis.net/receta-de-arroz-mamposteao-con-tocineta-y-jamon-28936.html,,
Paella mixta con conejo,"Típica de España, la paella es una preparación de arroz que varia en ingredientes según la zona y el cocinero. En este caso haremos una paella mixta con conejo, que además de la carne blanca también llevará algo de mariscos y verduras. Sigue el paso a paso y disfruta de un plato tradicional del Mediterráneo.","['1\nPara hacer esta paella de conejo y marisco, el primer paso es preparar el sofrito. Para ello, corta finamente el pimiento, la cebolla y los ajos. Reserva.', '2\nAparte, ralla los tomates y reserva.', '3\nLava muy bien el conejo y trocea en pedazos medianos. Si quieres, puedes sustituir el conejo por pollo para la paella mixta. Haz lo mismo con la sepia y reserva.', '4\nCaliente un chorro de aceite en una sartén profuda o paellera y sofríe las verduras picadas anteriormente.', '5\nCuando la cebolla esté transparente añade el tomate rallado y pasados unos minutos, incorpora las piezas de conejo y el vino, mezclando bien con todo el sofrito. Si no tienes vino puedes utilizar cerveza.', '6\nPasados entre 5-7 minutos, cuando la carne del conejo esté hecha, añade los trozos de sepia y revuelve bien.', '7\nPasado este tiempo, añade las alcachofas partidas por la mitad. Puedes usar alcachofas congeladas como se ve en la foto.', '8\nA continuación, añade el laurel, los condimentos y el arroz. Revuelve bien para que los granos de arroz se impregnen con el sabor del sofrito. Deja al fuego unos 3 minutos.', '9\nAñade el agua junto con las gambas y los mejillones. Es importante que el agua este ligeramente caliente, así no se cortará la cocción.', '10\nSeguidamente incorpora los guisantes y recuerda mantener la llama a media potencia para que se cocine todo lentamente.', '11\nPor último, agrega a la paella el colorante y remueve bien todo. Deja cocer a fuego lento y ve rectificando agua si es necesario. Continua la cocción hasta que el arroz se haya secado (al gusto) y esté hecho.', '12\nSirve la pella mixta con conejo decorando con una ramita de cilantro y acompaña con un buen vino blanco. Y si te gusta los arroces caldosos puedes probar el famoso arroz con bogavante, seguro te gustará.']","Valoración: 3,5 (15 votos)",5 comensales,45m,Plato principal,Dificultad media,"['½ unidad de Pimiento rojo', '½ unidad de Cebolla', '3 dientes de Ajo', '2 unidades de Tomate', '1 chorro de Aceite', '½ unidad de Conejo troceado', '1 unidad de Sepia', '1 chorro de Aceite', '1 puñado de Corazón de alcachofa', '1½ tazas de Arroz', '3 tazas de Agua (720 mililitros)', '1 puñado de Mejillones', '1 puñado de Gambas peladas', '½ taza de Guisantes', '1 cucharada sopera de Colorante alimentario', '1 cucharadita de Sal', '2 hojas de Laurel', '1 cucharada sopera de Caldo de pollo en polvo', '1 taza de Vino blanco seco']",https://www.recetasgratis.net/receta-de-paella-mixta-con-conejo-28778.html,,['Recetas españolas']
Arroz negro con calamares,"Hacer arroz negro con calamares es más sencillo de lo que parece, simplemente necesitas tener un buen sofrito y mucha tinta de calamar para dar ese toque de sabor y color que la dan nombre a este estupendo plato.Si te gustan los mariscos, pero no eres muy amante de la famosa paella española, esta es otra variante que lleva ingredientes similares pero que tiene un aspecto muy diferente. Quédate en RecetasGratis y anota bien todos los trucos y detalles de esta receta casera","['1\nUna vez tengas listos todos los ingredientes en la mesa de trabajo, empieza por rallar el tomate y picar finamente la verdura, es decir la cebolla, el ajo y el pimiento.', '2\nCaliente aceite en la paellera y cuando esté caliente, añade las verduras para hacer un sofrito base. Mantén la cocción a fuego medio hasta que la cebolla empiece a ponerse transparente.Este sofrito es el mismo que se usa para otras recetas como la paella mixta con conejo o incluso para la fabada con chorizo y patatas.', '3\nAñade el tomate rallado y mezcla todo bien hasta que pasen dos minutos y entonces podrás incorporar los mariscos congelados.Para hacer este arroz negro nosotros hemos usado una bolsa de 750 gramos con calamares, mejillones, almejas y gambas y sepia. Puedes usar algo similar, elegir los mariscos al gusto o usar simplemente calamares.', '4\nSazona el sofrito con las hojas de laurel y añade sal y una pizca de sazonador al gusto, puedes usar el clásico cubito concentrado de pescado, verduras o ave.Mientras, ve calentando el caldo de pescado en un cazo, ya que debemos echarlo al arroz negro caliente o no frío o a temperatura ambiente.', '5\nAñade la tinta de calamar y mezcla todo hasta que el color impregne todo el sofrito.La tinta de calamar se comercializa en bolsas individuales de 4 gramos, nosotros hemos usado 4 bolsas, pero puedes usar menos o conseguirla de forma natural al limpiar calamares frescos.', '6\nAgrega todo el arroz en la paellera y revuelve todo junto hasta que compruebes que se ha pintado bien.Para hacer arroz negro puedes usar arroz bomba o cualquier otro tipo de arroz que no sea arroz largo.', '7\nAñade los guisantes junto con la mitad del caldo caliente y ve removiendo todo, comprobando que no se pega el sofrito en el fondo de la paellera.', '8\nAñade el resto del caldo y cuando rompa un hervor, baja la llama y termina de cocinar el arroz sin moverlo, hasta que veas que se ha consumido la mayor parte del caldo.Si ves que se consume el caldo pero el arroz todavía está duro, puedes añadir un poco, solo recuerda que debes añadirlo caliente.', '9\nApaga el arroz negro con calamares y deja que repose tapado un par de minutos, luego destapa y sirve los platos con una cucharadita de alioli casero. ¡Buen provecho!Este arroz negro con mariscos es un plato perfecto para compartir porque la verdad es que rinde bastante y al tener mariscos, puede ser una buena opción para la cena de Navidad.']","Valoración: 3,3 (7 votos)",4 comensales,45m,Plato principal,Dificultad baja,"['2 Cebollas', '3 Tomates', '½ Pimiento rojo', '3 dientes de Ajo', '4 cucharadas soperas de Aceite de oliva', '1 paquete de Marisco congelado', '3 hojas de Laurel', 'Tinta de calamar', '2 tazas de Arroz', '1 taza de Guisantes', '1 litro de Caldo de pescado', '1 pizca de Sal', '1 pizca de Sazonador', 'Alioli']",https://www.recetasgratis.net/receta-de-arroz-negro-con-calamares-28759.html,,[]
Arroz con crocante,,"['1\nPochamos en una cacerola la cebolla en el aceite hasta apenas dorar, agregamos el arroz, luego 1 taza de caldo y cocinamos lentamente agregando más caldo hirviendo necesario hasta que el grano esté a punto.', '2\nSazonamos bien durante la cocción con sal, pimienta y nuez moscada.Mientras el arroz se cocina, doramos las almendras rápidamente en unos 50 g de margarina.', '3\nUna vez a punto el arroz, mezclamos parte de las almendras y su margarina.', '4\nSe sirve esparciendo el resto encima y acompañado con queso rallado a gusto.']",Valoración: 4 (3 votos),,,,,"['250 g de arroz.', '100 g de cebolla.', '50 g de margarina.', '1 litro de caldo vegetal.', 'Sal', 'pimienta', 'nuez moscada.', '50 g de almendras sin piel.', 'Queso rallado.']",https://www.recetasgratis.net/receta-de-arroz-con-crocante-28752.html,,
Arroz tres delicias especial,,"['1\nCocemos en agua hirviendo con sal y un chorrito de aceite el arroz como si fuese pasta. Una vez cocido lo escurrimos y refrescamos bajo el chorro de agua fría.', '2\nMientras el arroz se va haciendo, se prepara una tortilla francesa que reservamos.', '3\nEn una sartén sofreímos las tiras de jamón junto con los champiñones picados. Luego, incorpora la tortilla francesa picada en trocitos.', '4\nPor último añadimos el arroz y todo saltea junto. Si deseas puedes añadir un poco de salsa de soya para darle más sabor y color al arroz.', '5\nSirve inmediatamente el arroz tres delicias especial y acompáñalo con otros platos de sabores asiáticos como un pollo agridulce o una carne de res con brócoli.', '6\nPara 4 personas.']","Valoración: 4,1 (20 votos)",2 comensales,30m,Plato principal,Dificultad baja,"['1 taza de Arroz', '300 gramos de Jamón serrano en tiras', '1 lata de Champiñones', '1 unidad de Huevo', '1 pizca de Sal', '1 chorro de Aceite de oliva']",https://www.recetasgratis.net/receta-de-arroz-tres-delicias-especial-28743.html,,[]
